LP001119,Male,No,0,Graduate,No,3600,0.0,80.0,360.0,1.0,Urban,N
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y
LP001536,Male,Yes,3+,Graduate,No,39999,0.0,600.0,180.0,0.0,Semiurban,Y
LP002357,Female,No,0,Not Graduate,No,2720,0.0,80.0,,0.0,Urban,N
LP001594,Male,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,Y
LP002367,Female,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N
LP002447,Male,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,,Urban,Y
sdv-id-LRqqmW,Male,No,1,Graduate,,1354,114.0,56.0,360.0,0.0,Urban,N
sdv-id-QQnyYL,Female,Yes,0,Not Graduate,Yes,33777,0.0,38.0,360.0,0.0,Urban,N
sdv-id-jOrOdU,Male,No,0,Graduate,Yes,150,1954.0,89.0,360.0,0.0,Rural,N
LP001432,Male,Yes,2,Graduate,No,2957,0.0,81.0,360.0,1.0,Semiurban,Y
sdv-id-ciIygS,Male,No,2,Not Graduate,Yes,5077,37974.0,24.0,300.0,0.0,Rural,N
LP002161,Female,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,N
sdv-id-pUJFJa,Male,Yes,0,Graduate,No,2922,0.0,18.0,300.0,0.0,Rural,N
sdv-id-aNpgRI,Male,No,0,Graduate,No,15588,0.0,45.0,480.0,0.0,Urban,N
sdv-id-ChrJhk,Male,Yes,3+,Graduate,Yes,6206,0.0,9.0,360.0,,Urban,N
sdv-id-TwNQZG,Male,No,1,Graduate,No,4090,430.0,12.0,360.0,1.0,Semiurban,N
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,,Rural,N
LP001245,Male,Yes,2,Not Graduate,Yes,1875,1875.0,97.0,360.0,1.0,Semiurban,Y
LP002209,Female,No,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,Y
