50.0122,17.8938,3.0388,0.257,0.1331,42.9603,19.7787,-11.2019,2.8523,201.766,g
39.4987,14.016,2.7832,0.2949,0.1623,-40.7033,-20.7903,-7.1121,2.188,141.834,g
47.0335,19.8157,2.1294,0.5588,0.2144,31.2553,18.1486,-8.5008,55.0131,189.0622,h
14.4779,9.4651,2.3317,0.655,0.354,3.3866,17.7249,-12.4094,48.9403,205.8732,h
92.7062,18.1531,2.8822,0.223,0.1292,-170.772,78.0131,10.9458,0.9333,228.686,g
40.6408,108.5584,2.8345,0.1172,0.135,59.9955,-15.3205,20.5078,40.0251,201.6111,h
60.2993,11.0859,2.3757,0.5095,0.2842,38.6706,48.0403,4.0346,17.5315,198.135,g
46.9141,7.5096,2.8434,0.418,0.2295,9.8954,15.3934,-10.9549,35.2782,215.6197,h
31.0653,17.5793,2.6138,0.3577,0.1837,8.5864,-26.0578,-11.8097,58.3585,200.181,g
50.9035,18.5658,2.8672,0.2539,0.1419,24.1447,25.1034,10.6959,8.5367,234.42,g
71.9672,29.0411,3.4757,0.2371,0.1339,-26.1392,61.4417,-17.0144,2.8019,335.801,g
54.4385,9.4219,3.0728,0.3045,0.165,61.8271,25.2577,-9.6612,6.1805,173.4926,h
34.6633,14.7322,2.6604,0.3628,0.224,35.1217,25.8056,-10.9382,6.1287,143.96,g
33.0788,13.591,2.7649,0.3729,0.2088,13.2078,27.7357,-7.1459,2.2025,172.076,g
87.9733,36.8138,3.2338,0.1124,0.104,173.4832,-28.7566,49.6938,56.523,77.0944,h
147.5111,49.7622,3.2971,0.2135,0.1136,-144.8928,-91.3556,-39.1199,33.4438,254.8939,h
30.8329,22.0892,2.3942,0.3555,0.1731,21.2582,9.1749,9.0501,63.5579,51.0149,h
19.6098,10.781,2.3243,0.6303,0.3531,-7.1604,16.9706,7.8383,5.895,122.995,g
180.692,56.3602,4.1013,0.0459,0.0244,-147.411,-108.561,24.3209,89.9798,231.756,h
36.185,19.0554,2.7185,0.3021,0.1577,44.9507,28.3973,-15.3647,28.551,269.486,g
98.8556,32.3553,3.6953,0.0827,0.0431,55.3571,76.1455,22.9194,6.8764,206.388,g
21.9585,16.0732,2.5563,0.4444,0.2375,6.9527,8.9352,-7.7108,19.662,220.263,g
20.9255,14.0868,2.6355,0.5347,0.3438,12.9819,18.2593,8.9524,53.9385,94.1967,h
14.2377,15.7657,2.1622,0.4797,0.5121,-89.4119,11.257,-14.2078,39.6781,194.0725,h
18.2804,12.5776,2.5472,0.5617,0.322,-1.3158,10.3272,7.9166,47.0022,141.085,g
22.2067,10.355,2.3464,0.545,0.2725,24.1973,17.7733,-10.2401,31.234,151.512,g
21.8457,11.0584,2.1732,0.557,0.3188,-15.0757,-18.6939,-5.4957,56.5082,105.459,g
13.087,10.5001,2.1538,0.7789,0.4947,13.0447,5.0574,-9.8116,24.766,177.997,h
149.8725,64.8825,3.467,0.2003,0.0952,319.5395,-144.6621,74.0211,88.6655,374.1284,h
94.3067,91.1296,3.8161,0.1104,0.0255,-26.3364,76.663,27.8614,49.8113,43.3309,h
22.3019,13.053,2.1736,0.4476,0.4841,-49.8147,1.6588,-14.737,50.5039,190.5453,h
111.9674,23.4777,2.6731,0.2123,0.0193,4.6532,-59.3835,-12.9155,41.4372,196.496,h
30.1299,18.6517,2.6716,0.3131,0.1608,-33.6601,-19.1441,-6.9749,14.4261,177.414,g
