46,blue-collar,married,primary,no,10333,yes,no,unknown,9,jun,579,4,-1,0,unknown,no
39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other,yes
42,technician,married,secondary,no,370,no,no,unknown,19,jun,302,5,-1,0,unknown,no
44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,no
50,blue-collar,married,primary,no,1064,yes,no,cellular,8,aug,31,2,-1,0,unknown,no
47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,436,1,403,5,success,yes
57,housemaid,married,primary,no,473,no,no,unknown,9,jun,87,1,-1,0,unknown,no
59,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103,3,166,2,failure,no
45,technician,married,secondary,no,0,yes,yes,unknown,20,jun,8,5,-1,0,unknown,no
32,management,married,tertiary,no,2667,yes,no,cellular,4,mar,251,1,181,4,failure,yes
26,services,divorced,secondary,no,1600,yes,yes,unknown,30,may,288,3,-1,0,unknown,no
42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,no
33,management,married,tertiary,no,322,yes,no,cellular,16,apr,77,3,-1,0,unknown,no
54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,no
54,admin.,married,primary,no,0,yes,no,cellular,30,jan,520,3,-1,0,unknown,no
37,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure,no
58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1361,1,391,1,failure,no
30,blue-collar,single,primary,no,-10,no,yes,cellular,4,feb,316,1,-1,0,unknown,no
46,technician,married,secondary,no,399,yes,no,unknown,9,jun,699,2,-1,0,unknown,no
33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown,no
57,retired,divorced,primary,no,698,no,no,telephone,9,dec,135,3,191,2,failure,no
65,management,married,unknown,no,2352,no,no,cellular,8,nov,354,3,188,13,success,no
39,blue-collar,married,secondary,no,360,yes,no,cellular,29,jan,325,2,260,2,failure,no
