1.51682222,14.5604,0.0,1.97846,73.2876,0.0,8.51812,1.5687,0.0357,negative
1.51755118,12.99765,3.60098,1.35893,72.9908,0.57132,8.39976,0.0,0.0561,negative
1.51823458,12.8713,3.47975,1.29152,72.9516,0.60237,8.43204,0.0,0.0,negative
1.51430182,12.70119,1.211,1.54098,73.8812,1.8714,12.36905,0.3472,0.0,positive
1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0.0,0.1224,negative
1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0.0,0.0,positive
1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0.0,0.0,negative
1.53393,12.2994,0.0,0.99941,70.1628,0.11799,16.19,0.0,0.1224,negative
1.523679,14.00845,2.45438,1.40066,73.1034,1.28585,9.61702,0.1714,0.0,positive
1.52176548,13.19715,3.6818,1.15028,72.75,0.54027,8.51812,0.0,0.0,negative
1.51897599,12.75156,0.0,1.73174,73.8812,2.21555,9.74157,0.2364,0.0,positive
1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0.0,0.0153,negative
1.5163813,13.81571,2.68053,1.63819,71.4572,2.55276,12.49932,0.19,0.1722,positive
1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0.0,0.0714,negative
1.51645774,13.03755,3.39893,1.25942,73.0076,0.52164,8.58268,0.0,0.0,negative
1.51854214,13.60692,1.29607,2.67072,73.0572,0.13041,12.49932,0.0,0.0,positive
1.5176439,13.74393,2.33291,1.40066,70.87,3.24769,10.26482,2.1987,0.0,positive
1.52221612,14.00845,0.98827,1.95485,73.6297,1.68886,10.5644,0.0,0.0,positive
1.52306515,13.22158,2.64661,1.40066,73.8812,0.73668,12.49932,2.1987,0.0,positive
1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0.0,0.0,negative
1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0.0,0.1581,negative
1.51315464,13.57502,0.99615,1.4156,70.939,3.51621,11.30624,0.276,0.0,positive
1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0.0,0.0,negative
1.523679,14.00845,1.72526,1.40066,73.8812,0.14803,12.49932,0.0704,0.0,positive
1.523679,12.79249,1.66064,2.08848,73.8812,2.13997,12.35485,0.2839,0.1941,positive
1.52109161,13.97946,0.53154,1.55874,71.5242,0.82899,12.49932,0.3237,0.0,positive
1.5155643,13.68167,0.47424,1.42324,73.4723,1.75822,12.49932,0.0,0.0,positive
1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0.0,negative
1.51643496,12.15975,3.52016,1.3493,72.89,0.57132,8.52888,0.0,0.0,negative
1.52063489,12.30504,0.6259,2.35472,72.0676,2.12129,9.86819,0.5932,0.0124,positive
1.51777898,13.21045,3.38995,1.33004,72.7612,0.58995,8.59344,0.0,0.0,negative
1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0.0,0.0,negative
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0.0,0.0,negative
1.51374915,13.95159,0.0,1.94059,71.6698,1.84363,11.48916,0.4039,0.0,positive
1.51887242,14.99265,0.78126,1.74092,72.498,0.0,9.9492,0.0,0.0,negative
1.5170728,13.4831,3.47975,1.70882,72.5204,0.621,7.99088,0.0,0.0,negative
1.5219705,14.3609,3.84793,0.89027,71.3612,0.14904,9.15296,0.0,0.0,negative
1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0.0,0.0867,negative
1.523679,14.00845,2.68053,1.40066,73.8812,2.52796,12.49932,0.2641,0.0,positive
1.51609326,15.126,0.0,2.51132,73.0524,0.04968,8.83016,0.5292,0.0,negative
1.51737769,13.29581,1.44529,1.75704,71.2799,2.15306,12.10157,0.3868,0.0,positive
1.523679,12.75541,0.48121,1.49069,72.883,2.01164,12.49932,1.9156,0.028,positive
1.51910022,13.88875,3.52914,1.32041,71.8092,0.50922,8.77636,0.11025,0.0,negative
1.51537389,14.00845,1.16946,1.76175,73.8812,1.09646,11.18635,0.1529,0.0,positive
