2,2,2,9,1,1,1,6,28,10,11,1,0,0,1,0,0,19,0,0,5,7,1,12.775017449033548,0,0,8,4,4,12.55466979341818,0,10.8,0.2,0.92,Enrolled
1,1,1,10,1,1,1,23,28,8,8,1,0,0,1,1,0,18,0,0,6,8,6,12.5,0,0,6,7,6,11.5,0,10.8,1.4,1.74,Graduate
1,8,1,8,1,1,1,13,14,4,11,1,0,0,1,1,0,19,0,0,5,11,2,10.5,2,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout
1,1,5,7,1,1,1,23,14,6,4,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,1,1,12,1,1,1,2,2,4,4,1,0,0,1,1,0,18,0,0,7,8,6,11.833333333333334,0,0,7,8,6,11.833333333333334,0,7.6,2.6,0.32,Enrolled
1,8,1,11,1,1,1,23,28,1,6,0,0,0,1,1,0,20,0,0,6,9,4,10.75,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
1,1,4,5,1,1,1,1,1,8,4,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,Graduate
1,1,4,16,1,1,1,13,1,6,10,1,0,0,1,0,0,18,0,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Enrolled
1,12,1,12,1,3,1,2,2,2,2,0,0,0,1,0,0,29,0,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,12.7,3.7,-1.7,Graduate
1,8,5,16,1,1,1,1,12,9,8,1,0,0,1,1,1,19,0,0,6,21,5,11.844671740716322,7,0,6,7,3,14.776171641693086,0,13.1,2.5,0.37,Enrolled
1,13,2,1,1,10,1,12,24,10,9,0,0,0,0,1,0,25,0,0,5,4,4,0.0,0,0,7,16,0,9.419260085786453,0,15.4,3.7,1.81,Dropout
1,7,1,6,1,1,1,1,1,10,10,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduate
1,16,1,1,1,15,1,12,4,6,10,0,0,0,1,0,0,22,0,0,6,8,3,1.3992540566858434,1,0,6,23,0,13.893388994370946,3,12.9,3.0,-0.16,Dropout
1,8,1,5,1,1,1,23,14,6,6,0,0,0,1,0,1,21,0,0,6,6,6,11.5,0,0,6,6,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
2,12,1,11,1,1,1,1,14,10,10,0,0,0,1,1,0,47,0,6,11,11,11,14.727272727272728,0,6,9,9,9,15.77777777777778,0,10.8,1.4,1.74,Graduate
1,1,1,10,0,16,1,25,26,9,9,0,0,1,1,0,0,36,0,2,7,7,5,10.683192834587441,0,0,8,7,3,15.416712344505887,0,10.9,2.5,-3.27,Enrolled
2,14,1,12,1,1,1,22,27,10,11,1,0,0,1,0,0,27,0,0,8,8,8,13.81375,0,0,8,8,8,13.81375,0,9.4,-0.8,-3.12,Graduate
4,8,1,8,1,1,1,4,26,9,8,1,0,0,0,1,1,17,0,0,5,8,5,10.589339104779524,0,4,9,15,0,0.0,4,15.3,-0.3,1.71,Enrolled
1,1,2,14,1,1,1,1,24,2,41,0,0,0,1,0,0,19,0,0,6,11,4,10.399424241822075,0,0,5,3,4,12.133214678093953,0,7.8,1.4,0.23,Enrolled
1,12,1,4,1,1,1,22,27,5,8,0,0,1,0,1,0,32,0,0,6,8,3,13.0,0,4,10,14,6,11.428571428571429,0,16.2,0.3,-0.92,Dropout
2,12,2,9,1,1,1,13,27,10,8,0,0,1,0,0,0,29,0,0,5,8,3,10.666666666666666,0,0,5,14,2,14.8,0,10.8,1.4,1.74,Dropout
1,8,1,15,1,1,1,1,28,12,9,1,0,0,0,1,0,21,0,0,6,10,2,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,8,1,12,1,1,1,23,28,8,8,0,0,0,1,0,0,18,0,0,8,8,8,12.77125,0,0,8,8,8,12.77125,0,9.4,-0.8,-3.12,Graduate
1,1,2,15,1,1,1,3,3,4,3,1,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
1,11,2,9,0,1,1,3,26,7,4,1,0,1,1,0,0,42,0,0,6,3,0,13.431564613680978,0,0,5,8,0,0.016099178601823205,0,9.8,2.6,-2.87,Dropout
1,14,1,12,1,6,1,1,27,10,10,1,0,0,1,0,0,19,0,0,7,7,6,13.333333333333334,0,0,7,7,6,13.333333333333334,0,7.6,2.6,0.32,Graduate
1,8,2,11,1,1,1,1,4,5,5,0,0,0,1,0,1,18,0,0,6,7,6,11.285714285714286,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,Graduate
1,14,1,16,1,1,1,3,1,4,4,1,0,0,1,0,0,35,0,19,21,21,21,12.61904761904762,0,13,19,19,19,12.789473684210526,0,12.4,0.5,1.79,Graduate
1,7,6,17,0,1,1,6,14,6,25,1,0,0,1,0,0,35,0,0,6,4,5,10.98129505561282,0,0,5,6,4,8.748934963266164,0,12.7,0.6,-4.06,Enrolled
1,14,1,17,1,1,1,14,23,10,11,0,0,1,1,1,1,22,0,0,7,10,6,9.452250560066645,0,0,6,11,6,10.228049148204185,0,7.6,1.5,-0.25,Enrolled
1,8,1,12,1,1,1,4,25,10,6,0,0,0,0,1,1,20,0,3,7,10,5,9.499559616687238,0,0,5,7,2,9.757198633318291,0,10.6,1.6,0.32,Enrolled
1,16,1,17,1,12,1,6,13,9,10,1,0,0,1,0,0,22,0,0,12,11,2,11.787662439058622,0,0,6,10,4,0.7227926813845283,0,9.8,2.3,2.39,Enrolled
1,1,5,12,1,1,1,22,3,10,3,1,0,0,1,0,0,20,0,0,7,8,6,13.271428571428572,0,0,8,8,7,14.471428571428572,0,13.9,-0.3,0.79,Graduate
1,8,1,2,1,1,1,3,3,4,4,1,0,0,0,0,0,19,0,6,12,12,12,13.0,0,4,11,14,11,13.25,0,8.9,1.4,3.51,Graduate
1,12,1,14,1,1,1,1,14,5,10,0,0,0,1,1,1,25,0,0,6,8,6,12.285714285714286,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,Graduate
1,13,1,16,1,1,1,1,14,5,8,0,0,0,1,0,0,24,0,9,13,17,10,11.5,0,7,13,18,9,10.444444444444445,0,16.2,0.3,-0.92,Dropout
1,8,2,12,1,1,1,13,27,4,6,1,0,0,0,0,1,20,0,0,7,7,7,13.462857142857144,0,0,8,10,7,13.164285714285716,0,11.1,0.6,2.02,Enrolled
1,8,1,15,1,1,1,22,14,10,11,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.428571428571429,0,15.5,2.8,-4.06,Enrolled
1,1,1,6,1,1,1,3,1,3,9,1,0,0,1,0,0,19,0,0,6,13,4,11.8,0,0,6,18,4,12.2,0,12.4,0.5,1.79,Enrolled
1,10,1,13,1,1,1,4,28,10,9,1,0,0,1,0,0,28,0,0,6,7,5,9.737709268110606,0,0,5,4,6,9.040267809795013,0,8.7,0.3,1.34,Enrolled
2,5,1,12,1,1,1,22,13,7,4,0,0,0,1,1,0,21,0,0,5,0,0,0.0,0,0,6,12,3,0.0,0,9.4,0.0,-3.04,Dropout
1,1,1,15,1,1,1,13,28,4,6,0,0,0,1,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,Graduate
1,7,1,17,1,1,1,13,28,6,10,1,0,0,0,1,0,18,0,0,5,4,3,12.317423743970627,0,0,16,9,0,0.0,0,11.0,-0.7,1.76,Dropout
1,11,2,17,1,1,1,24,25,9,10,1,0,0,1,0,0,18,0,0,6,6,5,0.0,0,0,8,5,3,14.830956143372681,0,8.9,2.6,2.61,Enrolled
1,13,2,17,0,1,1,6,26,1,12,1,0,0,1,0,0,19,0,0,6,8,5,11.56237796559977,0,0,6,5,8,9.586998430850599,0,12.8,0.1,1.51,Enrolled
2,12,1,3,0,1,1,22,27,8,6,0,0,0,1,0,0,40,0,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,Graduate
1,8,3,15,1,1,1,13,14,6,9,0,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,15,1,10,1,1,1,3,26,1,10,0,0,0,0,0,1,43,0,0,6,6,5,10.15813358847537,0,0,6,5,0,14.13972310942566,0,8.7,1.5,0.83,Enrolled
2,12,2,13,1,1,1,13,28,10,10,0,0,0,1,0,1,26,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Enrolled
1,10,1,15,1,1,1,4,27,9,5,0,0,0,1,0,0,21,0,0,5,10,2,14.956020668763612,0,0,13,9,6,10.040567569249209,1,12.1,2.6,2.11,Enrolled
1,15,1,8,1,14,1,1,14,5,8,0,0,0,1,1,0,20,0,2,6,12,5,12.4,0,1,6,11,2,15.0,0,13.9,-0.3,0.79,Enrolled
