96,55,103,201,65,9,204,32,23,166,227,624,246,74,6,2,186,194,negative
104,54,100,186,61,10,216,31,24,173,225,686,220,74,5,11,185,195,positive
101,56,100,215,69,10,208,32,24,169,227,651,223,74,6,5,186,193,negative
84,37,53,121,59,5,123,55,17,125,141,221,133,82,7,1,179,183,negative 
101,48,107,222,68,10,208,32,24,154,232,641,204,70,5,38,190,202,negative
82,44,72,118,52,7,152,44,19,147,174,340,177,82,2,2,180,185,negative 
86,44,78,164,68,9,142,46,18,147,168,305,171,70,1,11,190,201,negative 
92,39,91,191,62,8,176,37,21,137,196,466,151,67,3,23,192,200,negative
89,41,84,141,58,9,149,45,19,145,172,330,162,72,4,18,188,200,negative 
91,42,84,209,75,6,171,38,20,138,189,446,161,69,3,12,196,201,negative 
89,42,80,151,62,6,144,46,19,139,166,308,170,74,17,13,185,189,positive
108,53,103,202,64,10,220,30,25,168,224,711,214,73,11,10,188,199,positive
90,46,80,143,62,11,159,43,20,156,169,366,186,74,17,7,185,193,negative 
106,49,107,194,57,11,214,31,24,161,224,670,172,67,0,39,192,206,negative
80,43,68,120,54,8,150,45,19,145,171,329,176,85,4,8,179,183,negative 
94,44,84,216,74,6,184,35,22,145,208,525,154,73,4,22,196,197,negative 
98,39,81,191,64,9,166,40,20,138,184,415,131,62,8,19,197,205,positive
85,40,72,139,59,5,132,50,18,135,159,260,150,68,3,9,191,195,positive
106,54,103,161,47,4,247,27,27,166,266,892,242,85,4,11,181,183,negative 
103,46,106,209,66,10,203,33,23,149,217,612,210,70,9,10,191,199,positive
103,55,100,194,62,11,212,31,24,175,217,666,219,73,10,14,187,194,negative
101,56,100,168,55,11,214,31,24,175,219,681,224,74,2,3,185,192,negative
86,41,66,133,56,6,136,49,18,136,155,274,162,74,5,14,183,189,positive
93,42,64,158,68,9,134,49,18,142,163,268,170,71,7,13,192,201,negative 
90,48,78,134,56,11,160,43,20,167,169,366,185,76,1,14,182,192,negative 
89,36,77,172,62,8,157,42,19,125,174,367,126,63,5,22,198,205,negative
85,47,75,121,53,9,157,44,20,165,168,358,176,77,1,7,182,191,negative 
91,36,77,157,56,7,155,42,19,126,177,361,123,65,8,15,195,201,positive
91,40,98,192,64,9,177,38,21,135,194,465,165,66,9,35,195,205,positive
91,41,66,131,56,9,126,53,18,144,159,237,155,72,3,10,191,194,negative 
99,51,88,188,62,5,203,32,23,158,222,625,219,77,8,26,191,190,negative 
86,40,75,146,62,6,140,48,18,135,158,290,162,72,3,21,183,190,negative
96,47,77,204,72,6,167,38,20,150,188,429,182,69,6,16,199,203,negative 
82,36,54,117,53,7,125,54,18,126,146,229,128,78,1,5,180,184,positive
94,47,85,333,138,49,155,43,19,155,320,354,187,135,12,9,188,196,negative 
86,45,71,155,66,7,146,45,19,144,167,322,176,72,5,6,189,196,negative 
98,48,101,195,61,11,207,31,23,152,227,650,193,71,5,7,189,196,negative
106,53,98,203,63,11,220,30,25,167,228,710,214,71,10,24,188,197,negative
85,42,70,130,56,7,150,45,19,145,177,328,172,82,10,14,181,185,negative 
101,53,91,194,65,6,204,32,23,161,231,636,214,78,5,14,192,192,negative 
81,43,68,139,62,7,149,46,19,145,172,323,171,83,1,14,180,184,negative 
82,43,71,154,68,7,150,45,19,143,171,330,173,78,7,11,181,186,negative 
92,40,62,144,59,8,127,52,17,139,149,241,150,62,13,1,204,210,negative 
97,45,76,175,60,9,157,42,20,149,180,370,169,63,16,12,198,206,positive
88,36,53,113,57,3,118,57,17,128,137,204,136,88,7,14,180,183,negative 
88,38,77,156,56,7,163,41,20,129,184,395,140,67,1,9,192,198,negative
89,40,89,174,58,8,177,37,21,133,202,471,155,70,7,18,189,196,positive
88,44,70,151,61,8,143,46,18,143,163,311,173,68,7,8,196,203,negative 
90,39,89,181,62,8,175,38,21,132,200,458,154,70,11,15,189,195,positive
94,43,69,161,59,7,152,43,19,143,175,349,187,67,12,11,193,198,positive
109,54,103,220,66,11,214,31,24,167,229,677,212,70,1,23,188,201,positive
85,42,66,120,53,7,149,45,19,145,173,325,163,85,5,4,180,182,negative 
89,36,68,141,59,8,139,47,18,130,166,291,127,73,7,1,189,196,negative 
84,44,65,128,55,8,150,46,19,148,169,325,176,82,1,11,179,183,negative 
86,39,62,129,59,6,116,57,17,135,137,203,145,64,7,9,199,204,negative 
103,56,105,183,59,10,210,32,24,173,217,648,218,72,13,22,188,196,negative
88,34,69,152,57,5,138,48,18,122,158,284,120,62,9,29,204,210,negative
98,39,68,136,56,8,131,52,18,144,159,251,134,72,4,10,186,187,negative 
86,44,70,140,64,6,148,45,19,145,170,322,185,82,10,1,181,183,negative 
97,41,62,133,56,7,130,52,18,143,158,247,157,78,5,7,184,186,negative 
108,55,105,230,68,11,218,30,24,171,228,709,210,69,14,4,190,197,negative
96,50,94,215,67,9,187,35,22,158,214,525,214,67,8,6,193,201,positive
110,46,100,197,61,9,193,34,22,149,209,561,160,65,11,7,194,203,positive
97,47,88,183,60,7,197,33,23,148,214,596,201,74,8,0,192,191,negative 
106,57,107,235,67,6,262,26,28,171,285,987,260,86,9,31,180,184,negative 
96,48,83,177,59,8,171,39,21,152,195,438,196,67,15,0,195,201,negative
