89,42,85,144,58,10,152,44,19,144,173,345,161,72,8,13,187,197,negative 
85,39,68,119,52,5,128,53,18,135,148,241,142,75,8,8,182,187,negative 
104,52,94,208,66,5,208,31,24,161,227,666,218,76,11,4,193,191,negative 
104,55,107,222,68,11,218,31,24,173,232,703,229,71,3,10,188,199,positive
104,52,100,191,59,9,197,33,23,158,218,583,234,70,10,10,191,198,positive
86,43,68,152,62,7,150,44,19,142,179,337,164,75,4,9,188,192,negative 
99,46,105,209,64,11,197,34,23,152,212,575,159,65,0,33,194,205,negative
95,47,88,162,64,11,159,43,20,157,176,371,185,71,12,13,189,198,negative 
85,43,64,128,56,8,150,46,19,144,168,324,173,82,9,14,180,184,negative 
90,48,78,142,59,11,160,43,20,160,173,370,185,76,10,11,183,192,negative 
89,42,70,148,62,7,147,45,19,143,176,323,153,76,2,6,186,189,negative 
106,49,106,211,64,9,208,32,24,158,224,645,184,68,1,24,190,202,positive
98,38,70,125,52,8,130,53,18,139,157,243,132,74,0,13,186,185,negative 
93,48,84,150,63,11,156,44,20,165,171,354,188,73,8,15,185,195,negative 
91,42,81,193,69,5,169,38,20,137,184,434,156,68,3,23,198,204,negative 
98,45,76,166,60,7,157,42,20,148,184,371,186,69,13,10,190,196,negative
90,36,78,179,64,8,157,42,19,126,182,367,142,66,1,20,192,198,negative
107,55,98,199,59,7,240,27,26,168,258,866,245,80,3,1,186,184,negative 
111,54,103,171,50,11,221,30,25,172,227,727,201,69,15,6,190,198,negative
81,44,72,139,60,6,153,44,19,146,180,347,178,81,1,15,182,186,negative 
79,47,74,141,61,7,153,43,19,149,175,349,199,77,6,10,183,189,negative 
91,39,83,176,59,7,169,39,20,132,190,426,142,67,0,24,192,199,positive
94,43,68,170,67,6,142,46,18,142,164,310,177,65,10,8,198,203,negative 
94,37,73,186,71,7,154,42,19,127,171,362,132,67,2,8,197,206,negative 
100,44,93,193,62,8,186,35,22,147,202,521,151,66,0,2,193,198,negative
89,48,85,189,64,8,169,39,20,153,188,427,190,64,16,5,195,201,positive
94,37,72,193,72,6,158,41,19,133,184,385,127,70,0,14,200,204,negative 
86,42,65,125,54,7,150,45,19,140,171,327,172,85,2,8,180,182,negative 
117,52,110,228,65,12,212,31,24,163,228,668,220,66,21,25,194,205,positive
88,38,58,137,60,5,148,46,19,131,163,319,157,86,12,0,180,183,positive
89,47,85,147,58,10,153,44,19,151,175,349,186,74,13,7,186,197,negative 
82,37,59,134,63,7,135,51,18,128,151,264,143,82,11,24,179,185,positive
89,47,81,156,57,8,161,41,20,149,187,388,197,72,9,15,187,193,negative
104,51,108,193,59,11,217,31,24,163,232,694,203,72,15,22,190,201,positive
87,37,60,132,57,6,128,52,18,129,154,243,132,71,1,14,186,192,positive
100,51,109,224,67,9,217,30,24,162,238,704,206,72,6,18,189,199,negative
88,44,71,145,56,8,142,48,19,143,159,296,174,68,7,18,188,197,negative
98,38,70,186,68,6,164,39,20,136,189,413,129,71,3,17,200,203,negative 
96,39,77,160,62,8,140,47,18,150,161,294,124,62,15,3,201,208,negative 
103,48,101,204,62,12,200,33,23,158,215,595,164,66,8,22,192,202,negative
88,36,78,160,62,6,140,48,18,123,161,287,129,66,4,35,194,202,negative
102,53,101,238,72,4,238,28,26,163,267,844,242,85,7,22,184,184,negative 
95,57,104,228,74,10,212,31,24,175,224,670,223,74,0,4,186,193,negative
91,39,82,164,68,10,143,46,19,137,164,308,158,68,13,9,191,201,negative 
85,40,66,121,52,4,152,44,19,133,170,340,163,87,13,3,180,183,negative
104,57,103,222,72,12,221,30,25,177,223,718,218,72,11,12,186,195,negative
94,43,82,136,54,10,155,43,19,149,176,359,161,74,1,6,186,197,negative 
101,56,100,204,62,12,227,30,25,178,231,757,204,73,0,11,186,197,negative
105,54,96,185,57,10,219,30,25,170,231,706,217,75,5,12,187,195,negative
86,43,70,126,56,6,148,46,19,145,166,317,171,86,6,9,179,182,negative 
95,37,71,171,61,9,157,43,20,134,178,365,125,63,5,40,196,208,positive
88,48,90,178,60,8,175,38,21,152,200,460,198,68,13,16,192,199,positive
113,48,98,208,62,9,203,33,23,151,216,613,183,64,17,29,193,204,positive
98,35,70,182,68,5,155,41,19,124,184,371,117,71,3,22,202,205,negative 
104,55,105,216,68,11,205,32,23,169,221,623,216,71,9,18,189,196,negative
109,53,103,210,63,11,219,30,25,172,229,707,212,71,6,3,188,199,positive
100,51,89,199,65,6,201,32,23,159,219,622,205,74,6,7,193,193,negative 
