14,7,1750,35,0
4,10,2500,28,1
2,1,250,2,0
4,6,1500,47,0
2,2,500,22,0
2,5,1250,63,0
13,4,1000,21,0
14,4,1000,40,0
5,4,6780,98,1
4,19,4750,69,1
2,15,3750,49,1
2,2,500,4,0
4,6,1500,43,0
4,6,1500,41,1
4,8,7149,2,1
7,8,3698,2,1
21,1,250,21,0
0,3,2586,21,1
4,1,250,4,1
14,1,250,14,0
8,8,4848,19,1
16,7,3040,2,1
3,1,2554,36,1
0,10,3743,16,1
2,11,2750,28,0
22,2,1980,2,1
7,2,6201,2,1
4,12,3000,88,0
23,3,750,28,0
2,1,250,2,0
2,3,750,77,0
6,23,1694,2,1
4,5,1250,11,1
3,8,4559,43,1
8,15,3750,77,0
16,3,750,34,0
2,1,250,2,1
9,9,2250,45,0
2,9,2250,74,0
2,4,1000,26,0
4,6,1500,38,1
4,7,845,3,1
2,4,1000,43,0
1,22,5079,8,1
2,8,3342,2,1
11,8,2000,48,0
2,11,1559,2,1
2,1,250,2,0
6,5,2693,2,1
1,1,250,36,1
0,50,1096,27,1
2,10,2500,52,0
3,10,3561,2,1
6,7,5974,2,1
11,1,250,11,1
4,1,250,4,0
11,3,750,76,0
14,3,750,83,0
8,6,2359,58,1
1,14,3500,58,0
2,4,1000,14,1
4,1,2196,2,1
3,10,6141,2,1
9,2,500,11,0
2,8,2000,35,1
11,7,1750,64,0
2,6,2365,2,1
17,4,3604,31,1
14,4,1000,64,0
4,6,1500,39,0
4,3,750,25,1
2,21,5250,52,1
2,2,500,4,0
11,3,750,40,1
12,1,250,2,1
11,24,6000,64,0
2,7,1750,29,0
2,3,750,4,1
14,1,250,14,0
3,11,1485,42,1
0,3,750,4,0
2,4,4607,2,1
4,9,4946,44,1
21,2,500,21,1
4,1,250,4,0
16,15,3750,87,0
5,10,3292,28,1
1,7,1985,2,1
4,1,250,4,0
2,8,2000,28,1
2,4,2003,2,1
11,17,4250,79,1
16,7,1750,38,0
2,3,750,4,1
4,6,3665,2,1
21,4,1000,52,0
11,6,1500,41,0
21,1,250,21,1
4,2,500,4,0
2,1,250,2,1
13,4,479,58,1
8,38,324,42,1
4,1,1020,2,1
3,8,5582,2,1
2,5,1250,37,0
18,4,3066,2,1
2,12,3000,98,0
23,8,2000,46,0
14,4,1000,30,0
2,3,2005,2,1
7,14,3500,48,0
2,3,1779,2,1
2,8,2354,18,1
2,1,250,2,1
3,1,4823,2,1
2,3,750,11,0
23,38,9500,98,0
2,6,1500,22,1
4,3,5438,8,1
16,3,750,86,0
20,14,3500,69,1
4,4,1000,26,0
11,3,750,76,0
2,1,250,2,0
4,6,1500,35,0
0,8,2101,35,1
5,6,1172,2,1
3,33,1601,2,1
21,3,750,26,0
3,21,5250,42,1
23,1,250,23,0
21,1,250,21,0
4,23,5750,58,0
1,5,1310,52,1
16,1,250,16,0
4,6,1500,46,0
8,10,6025,52,1
2,2,500,33,0
4,2,3846,46,1
4,9,2250,26,1
4,7,1750,22,1
1,6,544,2,1
0,3,2676,2,1
9,8,2000,38,1
14,2,500,14,0
4,17,4250,71,1
5,1,2537,13,1
21,6,1500,48,0
14,6,6734,2,1
0,3,3213,13,1
4,16,4000,38,1
11,2,500,21,0
11,4,1000,28,0
2,3,250,31,1
9,2,500,52,0
2,2,500,14,0
2,1,1306,2,1
4,11,2750,61,0
4,1,250,4,0
14,3,750,79,0
0,2,500,4,0
4,3,750,16,0
14,3,750,33,0
4,9,2250,40,0
23,7,1750,88,0
0,4,4316,9,1
21,1,250,21,0
3,42,4374,28,1
23,1,250,23,0
2,3,750,9,1
5,2,255,2,1
5,11,2426,47,1
4,6,1500,14,0
2,3,750,75,1
11,4,1000,34,0
0,1,372,2,1
4,15,6868,28,1
23,12,3000,86,0
4,26,5682,32,1
38,1,250,38,0
21,1,250,21,0
23,1,250,23,0
4,5,1250,28,0
23,3,750,40,0
25,6,1500,50,0
2,1,250,2,0
2,43,10750,86,1
21,2,500,26,0
14,8,2000,50,0
11,1,250,11,0
9,1,250,9,0
16,7,1750,87,1
18,8,2000,95,0
23,1,250,23,0
23,4,1000,53,0
23,1,250,23,1
16,10,2500,62,0
3,14,3500,35,0
14,2,500,29,0
14,7,1750,72,0
4,6,1500,52,0
11,5,1250,37,1
4,9,2250,28,1
7,10,2500,47,0
3,1,6031,52,1
16,2,500,26,0
6,22,5500,28,1
16,1,250,16,0
4,1,250,4,1
14,1,250,14,0
4,7,1750,32,1
14,50,3331,2,1
2,3,7494,2,1
1,29,3505,2,1
8,9,2250,58,0
8,3,250,2,1
11,11,3100,2,1
23,2,500,28,0
5,11,1507,69,1
0,7,1590,2,1
4,10,3306,3,1
23,15,3750,57,0
5,9,2153,2,1
11,1,250,11,0
5,7,5110,25,1
11,1,250,11,0
3,11,4925,19,1
0,1,1887,4,1
0,1,2451,2,1
2,1,250,2,0
2,1,250,2,0
2,2,500,4,0
21,1,250,21,0
2,7,1750,28,1
2,3,750,14,0
14,2,500,14,1
3,1,250,3,1
4,16,4000,98,1
14,13,3250,57,0
4,5,1250,35,1
14,5,1250,28,0
1,11,4118,2,1
2,3,750,19,0
11,12,3000,58,0
14,3,750,19,1
2,4,1000,23,0
3,16,918,2,1
16,5,1250,27,0
23,2,500,87,0
4,5,3534,2,1
23,4,7282,16,1
4,4,678,14,1
4,3,2763,2,1
11,4,1000,61,0
16,4,1000,28,0
21,2,500,23,0
4,2,500,52,0
23,3,750,48,0
1,12,5510,7,1
3,9,518,5,1
14,1,250,14,0
4,9,2250,38,1
4,2,500,9,0
5,14,3500,86,0
10,4,1000,16,0
