11,4,1000,27,0
4,9,2250,26,1
2,1,250,2,0
11,11,2750,42,0
12,15,3750,71,0
7,11,2750,89,0
11,8,2000,46,0
14,3,750,31,0
4,5,1362,2,1
2,11,2750,46,1
2,15,3750,49,1
2,2,500,4,0
5,11,2750,75,0
4,6,1500,41,1
5,3,1851,2,1
6,6,1945,27,1
21,1,250,21,0
3,6,250,8,1
4,1,250,4,1
14,1,250,14,0
17,1,1854,56,1
3,2,668,39,1
5,8,1226,17,1
3,1,7071,46,1
4,6,1500,14,0
2,1,1911,37,1
6,1,1514,2,1
2,3,750,22,0
16,3,750,40,0
2,3,750,21,0
2,3,750,77,0
2,2,885,2,1
4,10,2500,28,1
2,1,3154,5,1
4,5,1250,34,0
21,3,750,26,0
2,1,250,2,1
11,7,1750,29,0
2,9,2250,74,0
2,4,1000,26,0
2,1,250,2,1
4,2,250,23,1
8,10,2500,63,0
4,1,11532,89,1
3,2,2492,2,1
4,3,750,34,0
3,3,451,44,1
2,1,250,2,0
5,1,1392,2,1
5,1,12500,19,1
5,7,4440,81,1
1,14,3500,95,0
9,1,1790,2,1
20,2,2356,2,1
14,2,500,21,1
2,7,1750,77,0
11,3,750,76,0
23,3,750,41,0
6,1,1475,2,1
1,14,3500,58,0
2,3,750,9,1
1,3,1393,10,1
5,1,2911,2,1
2,4,1000,43,0
4,8,2000,26,1
16,2,500,16,0
5,1,844,2,1
5,1,2191,74,1
16,7,1750,93,0
2,2,500,11,0
11,8,2000,41,1
4,16,4000,38,1
2,2,500,4,0
11,3,750,40,1
4,1,2288,2,1
2,12,3000,82,0
2,7,1750,29,0
2,3,750,4,1
14,1,250,14,0
6,1,2646,72,1
4,23,5750,58,0
5,3,1301,83,1
5,6,968,2,1
21,3,750,26,1
4,1,250,4,0
16,14,3500,83,0
21,1,1395,52,1
3,5,710,74,1
4,1,250,4,0
2,12,3000,47,1
4,3,1502,2,1
11,3,750,16,1
14,4,1000,26,0
2,6,1500,16,1
6,4,1190,17,1
23,4,1000,45,0
10,5,1250,38,0
22,1,250,22,1
4,2,500,4,0
2,1,250,2,1
4,1,2718,45,1
20,2,1251,35,1
2,1,250,2,1
3,1,1766,10,1
2,5,1250,37,0
5,1,12500,5,1
2,12,3000,98,0
16,10,2500,89,0
11,3,750,28,0
19,1,4700,17,1
2,3,750,11,0
2,2,545,30,1
5,7,633,4,1
22,12,2696,2,1
3,1,12500,48,1
4,4,1000,16,0
11,7,1750,64,0
2,4,1000,14,1
2,1,2652,14,1
16,3,750,86,0
17,7,1750,58,1
11,9,2250,33,0
11,3,750,76,0
2,1,250,2,0
4,6,1500,35,0
5,8,1153,20,1
20,15,2400,15,1
10,8,897,15,1
11,4,1000,59,0
4,4,1000,4,1
23,1,250,23,0
21,1,250,21,0
1,12,3000,35,0
2,1,3433,10,1
16,4,1000,45,0
12,11,2750,39,0
3,3,12500,52,1
14,2,500,14,0
6,4,11654,43,1
2,8,2000,28,1
4,6,1500,16,1
6,1,1992,10,1
1,2,1550,2,1
9,8,2000,38,1
14,2,500,14,0
2,4,1000,14,1
3,17,250,9,1
23,2,500,23,0
2,1,2365,6,1
6,5,3500,2,1
3,10,2500,33,1
11,1,250,11,0
11,5,1250,33,0
5,5,1055,2,1
14,2,500,35,0
2,4,1000,35,0
5,1,1162,2,1
11,24,6000,64,0
4,1,250,4,0
14,3,750,79,0
0,2,500,4,0
4,3,750,16,0
13,7,1750,76,0
4,7,1750,28,0
23,7,1750,88,0
18,7,1754,18,1
21,1,250,21,0
4,1,1345,38,1
23,4,1000,53,0
4,5,1250,16,1
6,1,2114,98,1
6,3,1147,46,1
2,4,1000,11,0
20,14,3500,69,1
4,2,500,29,0
5,6,1308,22,1
2,2,5039,42,1
23,12,3000,86,0
2,9,287,25,1
74,1,250,74,0
21,1,250,21,0
23,1,250,23,0
4,5,1250,28,0
23,5,1250,58,0
21,1,250,21,0
2,1,250,2,0
6,22,5500,28,1
21,3,750,35,0
14,3,750,21,0
23,38,9500,98,0
11,3,750,23,0
21,1,250,21,1
18,8,2000,95,0
23,1,250,23,0
21,6,1500,86,0
3,2,250,21,1
14,3,750,26,0
4,9,2250,28,0
11,4,1000,74,0
14,1,250,14,0
9,9,2250,45,0
9,5,1250,51,1
2,5,1250,16,1
7,10,2500,47,0
5,3,1624,95,1
16,1,250,16,0
2,34,8500,77,1
23,8,2000,46,0
4,1,250,4,1
14,1,250,14,0
4,6,1500,28,1
5,4,12500,73,1
6,8,9652,66,1
1,10,868,9,1
11,3,750,15,0
2,2,371,10,1
23,3,1694,32,1
21,3,750,38,0
5,11,250,2,1
9,5,2300,36,1
4,1,692,37,1
4,3,750,71,0
17,4,1222,26,1
11,1,250,11,0
4,7,2194,8,1
11,1,250,11,0
4,4,1620,7,1
4,8,1464,2,1
4,1,2702,2,1
11,5,1250,18,0
4,11,2750,78,0
2,4,1000,16,0
23,2,500,28,0
4,19,4750,69,1
3,5,1250,26,0
2,3,750,75,1
4,1,250,4,1
2,2,500,11,1
4,5,1250,58,0
4,5,1250,35,1
11,4,1000,28,0
3,1,8738,35,1
2,3,750,19,0
4,5,1250,46,0
11,5,1250,37,1
4,4,1000,18,0
21,1,6787,28,1
9,1,250,9,0
35,3,750,64,0
6,1,1939,68,1
5,1,1008,29,1
22,6,5473,15,1
16,1,1900,2,1
14,7,1750,73,0
11,1,250,11,0
16,2,500,27,0
14,4,1000,38,0
21,2,500,41,0
15,1,697,5,1
5,1,1179,49,1
14,1,250,14,0
4,9,2250,38,1
2,6,1500,47,0
5,14,3500,86,0
2,1,250,2,0
2,2,500,4,0
16,4,1000,40,0
14,2,500,16,0
4,8,2000,28,0
14,4,1000,22,1
3,1,2699,12,1
4,6,1500,39,0
2,1,250,2,0
0,26,6500,76,1
2,1,250,2,0
9,9,2250,38,0
11,9,2250,72,1
2,1,1876,6,1
2,1,3365,2,1
4,10,2500,28,1
13,3,750,16,0
23,3,750,33,0
1,13,3250,47,0
14,7,1750,45,0
9,2,1776,14,1
10,4,1000,16,0
14,3,750,52,0
2,7,1750,77,0
