11,3,750,23,0
4,10,2500,28,1
4,6,1500,43,0
4,7,1750,58,0
7,5,1250,52,0
4,5,1250,58,0
16,11,2750,40,0
14,4,1000,40,0
3,9,1013,98,1
4,8,2000,26,1
2,15,3750,49,1
2,2,500,4,0
14,8,2000,26,0
4,5,1250,35,1
3,8,1101,2,1
6,3,3208,65,1
21,1,250,21,0
12,24,4004,93,1
4,1,250,4,1
14,1,250,14,0
6,8,250,16,1
7,7,1567,30,1
2,1,3791,21,1
4,4,1120,98,1
4,9,2250,28,0
4,3,2120,21,1
2,5,612,2,1
11,9,2250,33,0
9,2,500,52,0
2,1,250,2,0
16,15,3750,87,0
5,4,2311,30,1
4,5,1250,11,1
3,5,250,2,1
2,4,1000,35,0
14,3,750,41,0
2,1,250,2,1
11,6,1500,26,0
4,3,750,16,0
2,4,1000,26,0
2,1,250,2,1
5,9,2168,2,1
11,22,5500,98,0
4,8,3448,42,1
1,12,1907,25,1
14,5,1250,26,0
23,1,2192,2,1
2,1,250,2,0
4,1,1605,85,1
5,5,1041,2,1
4,25,2190,98,1
2,3,750,11,0
3,1,250,59,1
2,6,5045,30,1
16,5,1250,40,1
4,1,250,4,0
11,2,500,52,0
23,1,250,23,0
3,11,3714,37,1
1,14,3500,58,0
4,17,4250,71,1
4,6,1477,2,1
2,6,7451,2,1
11,12,3000,58,0
4,5,1250,16,1
14,4,1000,30,0
3,1,935,58,1
5,3,1575,36,1
21,2,500,25,0
2,1,250,2,0
11,3,750,16,1
2,21,5250,52,1
2,2,500,4,0
21,2,500,21,1
5,1,10518,42,1
2,12,3000,82,0
3,16,4000,74,0
2,3,750,4,1
14,1,250,14,0
2,12,250,2,1
4,23,5750,58,0
4,4,4436,30,1
5,1,3508,2,1
21,3,750,26,1
11,6,1500,28,0
16,10,2500,62,0
5,3,682,2,1
2,11,2686,20,1
9,9,2250,54,0
4,6,1500,16,1
4,5,2375,6,1
11,14,3500,73,1
14,2,500,16,0
2,3,750,4,1
3,13,250,15,1
23,3,750,40,0
9,1,250,9,0
22,1,250,22,1
4,2,500,4,0
4,5,1250,33,1
7,12,456,30,1
6,11,1106,24,1
5,4,2962,84,1
5,5,998,61,1
2,2,500,11,0
3,10,250,2,1
2,9,2250,74,0
14,5,1250,64,0
23,38,9500,98,0
1,50,1867,2,1
4,4,1000,18,0
5,9,376,86,1
2,11,455,19,1
5,19,3323,31,1
2,2,2076,3,1
5,6,1500,28,0
11,6,1500,58,0
4,5,1250,16,1
3,4,1315,38,1
23,7,1750,88,0
17,7,1750,58,1
4,7,1750,52,0
21,3,750,35,0
2,1,250,2,0
2,11,2750,88,0
1,9,5013,62,1
1,5,1102,6,1
0,3,1306,18,1
16,8,2000,76,0
3,21,5250,42,1
23,3,750,48,0
21,1,250,21,0
1,12,3000,35,0
26,1,1909,45,1
21,2,500,23,0
2,7,1750,77,0
6,3,1335,42,1
14,4,1000,26,0
2,12,250,2,1
2,12,3000,47,1
2,14,3500,57,1
1,20,1249,2,1
2,10,250,23,1
4,1,250,4,1
11,3,750,23,0
2,2,500,4,1
1,11,2858,2,1
14,2,500,29,0
4,9,2589,2,1
5,10,2261,2,1
3,5,1250,12,1
11,1,250,11,0
11,5,1250,35,0
1,15,2911,16,1
16,7,1750,93,0
9,9,2250,45,0
5,2,1325,28,1
4,11,2750,61,0
4,1,250,4,0
21,2,500,33,0
4,7,1750,25,0
2,2,500,11,0
13,7,1750,76,0
4,7,1750,28,0
23,1,250,23,0
2,1,2492,2,1
21,1,250,21,0
2,9,981,31,1
21,2,500,41,0
2,4,1000,14,1
3,9,1712,5,1
26,1,250,2,1
2,15,3750,64,0
2,3,750,75,1
16,7,1750,38,0
3,7,3942,45,1
4,3,250,25,1
23,2,500,26,0
5,1,250,50,1
74,1,250,74,0
21,1,250,21,0
23,1,250,23,0
4,5,1250,28,0
21,2,500,35,0
21,1,250,21,0
10,4,1000,16,0
2,43,10750,86,1
21,3,750,35,0
15,5,1250,33,0
11,1,250,11,0
4,2,500,29,0
21,1,250,21,1
16,3,750,46,0
23,1,250,23,0
21,3,750,64,0
3,6,8820,33,1
14,3,750,26,0
2,4,1000,11,0
16,1,250,16,0
14,7,1750,72,0
2,2,500,16,0
11,9,2250,72,1
2,11,2750,46,1
2,6,1500,45,0
6,9,1322,15,1
21,2,500,23,0
6,22,5500,28,1
16,1,250,16,0
4,1,250,4,1
14,1,250,14,0
4,6,1500,28,1
2,5,6178,53,1
3,10,5143,2,1
4,17,11442,2,1
9,2,500,11,0
4,5,2276,2,1
3,4,1133,28,1
21,1,250,21,0
4,10,3295,13,1
0,5,1275,76,1
6,2,250,45,1
23,15,3750,57,0
0,1,3881,2,1
11,1,250,11,0
3,1,1705,9,1
16,4,1000,28,0
4,11,1936,2,1
10,1,2206,16,1
26,12,250,94,1
2,1,250,2,0
2,1,250,2,0
2,2,500,4,0
21,1,250,21,0
2,8,2000,35,1
6,17,4250,70,0
11,1,250,11,1
4,1,250,4,1
2,2,500,11,1
14,18,4500,78,0
9,8,2000,38,1
14,2,500,14,0
2,3,5372,19,1
2,5,1250,37,0
11,2,500,11,0
14,4,1000,23,1
4,9,2250,52,0
4,1,250,44,1
4,2,500,31,0
38,1,250,38,0
5,4,2706,12,1
13,3,608,57,1
10,2,3382,29,1
2,3,1078,14,1
16,10,2500,89,0
11,2,500,21,0
16,5,1250,60,0
4,2,500,52,0
21,3,750,70,0
22,6,5662,2,1
4,10,250,8,1
9,3,750,52,0
5,7,1750,26,1
2,1,250,2,0
2,2,500,11,0
4,12,3000,88,0
2,4,1000,16,0
16,3,750,34,0
16,2,500,16,0
2,6,1500,26,0
14,4,1000,22,1
6,5,1238,9,1
2,1,250,2,0
2,1,250,2,0
2,34,8500,77,1
2,1,250,2,0
2,1,250,2,0
11,5,1250,37,1
5,8,2526,2,1
3,24,250,2,1
4,10,2500,28,1
11,6,1500,41,0
23,2,500,28,0
1,13,3250,47,0
16,3,750,21,0
6,1,1502,10,1
4,5,1250,34,0
23,14,3500,93,0
4,1,250,4,0
1,11,2853,2,1
7,5,1390,5,1
23,2,500,23,0
16,1,250,16,0
11,6,1228,23,1
2,2,500,10,1
21,6,1500,86,0
4,1,3477,65,1
1,1,1785,2,1
2,7,1750,28,1
4,1,250,4,0
13,11,250,61,1
14,7,1750,73,0
5,1,1552,12,1
4,2,250,2,1
4,6,1500,14,0
9,2,500,16,1
15,16,4000,82,0
4,16,4000,38,1
2,1,250,2,0
2,10,4544,2,1
0,13,3250,28,1
2,2,500,4,1
14,1,250,14,0
23,3,750,41,0
11,1,250,11,0
20,4,2356,3,1
21,1,250,21,0
3,7,250,38,1
14,6,1500,51,0
7,1,671,2,1
4,2,500,46,0
0,20,12500,10,1
14,2,500,14,0
5,4,4860,2,1
14,8,2000,46,0
6,1,4111,98,1
2,50,12500,98,1
2,11,2750,23,0
6,10,1937,92,1
9,9,2250,16,0
11,8,2000,46,0
7,9,2250,89,1
23,2,500,23,0
23,1,250,23,0
5,46,11500,98,1
14,7,1750,45,0
4,5,251,11,1
4,1,250,4,1
7,1,2924,55,1
14,3,750,19,1
2,12,1195,21,1
8,8,2000,52,1
25,6,1500,50,0
4,6,1500,23,1
2,11,2750,41,1
1,18,2458,2,1
21,3,750,40,0
4,12,3000,34,1
11,2,500,24,0
5,4,937,22,1
2,10,5777,16,1
11,1,250,11,0
2,1,250,2,0
11,7,1750,37,0
16,3,750,50,0
11,2,500,38,1
1,14,3500,95,0
2,6,1500,16,1
23,1,250,23,0
12,11,2750,23,0
4,9,2250,55,0
4,2,500,14,0
2,7,1750,58,1
21,1,250,21,0
3,10,2500,33,1
23,6,1500,45,0
4,4,1070,2,1
1,24,6000,77,0
0,1,793,50,1
21,4,1000,52,0
4,12,12500,30,1
2,22,4856,98,1
5,16,2393,38,1
26,1,3721,20,1
20,23,5769,14,1
4,1,250,4,0
4,2,500,23,0
4,3,750,24,0
4,2,500,30,0
25,1,250,50,1
4,4,1000,43,1
9,4,1649,17,1
11,10,2500,35,0
5,6,1457,6,1
14,2,500,14,0
14,5,1250,14,0
16,2,500,26,0
0,7,1341,2,1
4,3,750,16,0
14,3,750,52,0
8,10,2500,63,0
23,2,500,26,0
21,3,750,35,0
23,1,250,23,0
2,6,1500,75,0
14,3,750,33,0
14,8,2000,50,1
11,8,2000,52,1
8,9,2250,58,0
2,3,750,77,0
4,3,750,34,0
2,4,1000,16,0
4,1,250,4,1
11,2,500,17,0
10,5,1250,38,0
4,4,1000,34,1
4,3,750,16,1
8,2,500,16,0
2,14,3500,48,1
7,12,3000,86,0
16,12,3000,50,0
4,11,2750,28,0
14,2,500,14,1
2,20,5000,45,1
3,50,1531,17,1
4,6,1500,39,0
3,16,788,28,1
7,8,1399,56,1
14,5,1250,50,0
12,13,3250,59,0
6,5,4158,38,1
14,3,750,31,0
11,5,1250,50,0
3,2,12500,51,1
16,3,250,2,1
11,3,750,15,0
19,8,3500,2,1
16,14,3500,83,0
3,8,2331,51,1
11,4,1000,27,0
16,4,1000,23,0
4,2,500,4,0
4,13,3250,39,1
11,9,2250,38,0
11,3,750,40,1
1,7,1750,57,0
11,1,250,11,0
16,6,1500,81,0
0,25,1734,2,1
5,1,618,2,1
16,16,4000,77,0
0,2,500,4,0
4,10,1183,7,1
0,8,791,2,1
2,6,1500,28,1
2,8,2000,38,1
4,1,346,65,1
2,3,250,12,1
23,3,750,89,0
2,3,750,14,0
2,1,250,2,0
4,7,1750,22,1
2,11,1398,49,1
2,1,250,2,1
16,1,250,16,0
2,13,3250,76,1
6,3,553,2,1
2,1,250,98,1
11,1,250,11,0
4,2,500,13,0
4,9,2250,28,1
3,2,2876,34,1
2,6,1500,22,0
0,1,1537,96,1
2,10,2500,28,1
4,3,750,25,1
2,6,1500,16,1
4,14,3500,86,0
2,1,250,2,0
2,12,3000,95,0
16,1,250,16,0
16,1,250,16,0
9,2,500,52,0
2,3,750,14,0
2,4,1000,14,0
23,1,250,23,0
21,2,500,23,0
2,5,1250,16,0
2,3,750,52,0
2,9,2250,75,0
0,18,1289,3,1
12,3,6777,2,1
4,2,500,41,0
2,3,750,38,1
12,22,660,98,1
5,9,1655,42,1
4,8,2000,46,1
14,1,250,14,0
14,2,2600,2,1
2,11,2750,40,1
14,5,1250,28,0
7,3,1462,23,1
2,2,500,11,1
3,1,776,80,1
14,3,750,28,0
4,19,4750,69,1
9,3,750,14,0
4,4,1000,46,0
14,1,250,14,0
5,4,6183,84,1
4,5,683,70,1
3,13,1055,7,1
11,5,1250,18,0
11,2,500,11,0
4,11,2750,78,0
2,19,2206,2,1
11,3,750,14,0
23,1,250,23,0
11,8,2000,41,1
2,5,1250,47,1
12,11,2750,39,0
4,6,1500,47,0
4,1,250,4,0
6,3,750,26,0
2,1,250,2,0
3,4,673,34,1
4,6,1817,38,1
4,33,8250,98,1
1,10,2500,43,1
2,16,4000,64,0
4,11,2750,95,0
4,2,500,4,1
4,2,500,4,0
14,16,4000,70,0
2,2,500,22,0
3,21,2346,47,1
14,2,500,14,0
4,5,1491,42,1
5,9,6765,32,1
6,1,5243,45,1
6,28,7034,19,1
23,5,1250,33,0
16,2,500,70,0
2,2,500,2,0
3,12,450,27,1
23,1,250,23,0
20,1,635,6,1
16,4,1000,28,0
14,2,500,14,0
5,9,250,19,1
2,5,1250,11,1
2,10,2500,49,0
2,10,2500,52,0
7,4,2085,24,1
2,8,3779,2,1
35,3,750,64,0
16,5,1250,27,0
5,14,3955,29,1
6,5,1605,48,1
16,6,1500,35,0
3,4,1000,29,1
2,4,1000,35,0
4,4,1000,26,1
5,14,3500,86,0
2,13,1293,2,1
16,3,750,40,0
1,1,2336,2,1
14,3,750,21,0
4,5,1250,58,0
2,1,250,2,0
6,2,1678,13,1
11,1,250,11,0
11,2,500,16,0
16,1,250,16,0
9,4,1000,65,0
23,8,2000,69,0
4,5,1250,23,1
4,1,250,4,0
1,8,8392,16,1
72,1,250,72,0
2,1,250,2,1
16,7,1750,87,1
4,1,250,4,0
4,1,250,4,0
16,7,1750,64,0
2,12,2606,65,1
2,4,1000,26,0
5,10,9526,57,1
5,3,2677,35,1
4,6,1500,35,0
16,4,1000,45,0
4,9,2250,40,0
4,6,1500,14,0
11,5,1250,41,0
11,11,2750,42,0
4,4,2608,47,1
11,4,2436,30,1
6,7,362,30,1
16,1,250,16,0
11,1,250,11,0
4,11,9789,98,1
21,3,750,38,0
38,1,250,38,0
2,14,1862,2,1
7,1,2538,31,1
4,3,750,28,0
4,1,250,4,0
2,1,6200,2,1
3,17,2429,24,1
3,5,1250,26,0
4,8,2000,28,0
6,10,2472,14,1
11,2,500,11,0
14,1,250,14,0
4,1,250,4,0
4,11,2750,64,1
14,3,750,83,0
2,12,3000,52,0
6,19,12500,58,1
1,12,1553,57,1
1,1,250,18,1
4,7,1750,62,0
2,5,1250,16,1
6,1,1864,20,1
4,2,500,4,0
11,5,1250,35,0
14,1,250,14,0
1,1,3834,52,1
6,9,8623,2,1
3,2,6053,11,1
2,11,3967,15,1
3,2,500,23,0
14,4,1000,64,0
2,13,3984,29,1
4,2,500,9,1
4,12,1898,22,1
2,11,2750,46,0
4,1,250,4,0
23,6,1500,70,0
21,3,750,26,0
6,14,250,23,1
1,8,5961,17,1
9,1,250,9,0
4,1,250,4,0
1,24,1709,2,1
14,4,1000,28,1
14,2,500,14,0
23,8,2000,64,0
4,2,739,2,1
26,47,2114,2,1
5,7,2240,2,1
5,9,1450,9,1
8,6,2241,2,1
2,9,2250,22,1
4,7,250,43,1
3,17,4250,86,0
2,18,1199,31,1
13,4,1000,21,0
5,26,7749,31,1
11,2,500,14,0
2,2,500,2,0
39,1,250,39,0
2,5,1250,26,0
2,7,2628,8,1
12,1,1687,2,1
1,16,4000,35,1
4,50,2614,51,1
11,4,1000,74,0
23,3,750,28,0
6,1,1273,53,1
21,1,725,2,1
14,3,750,26,0
1,9,2250,51,0
3,25,250,36,1
14,8,2000,50,0
3,24,1881,66,1
3,8,2000,50,0
4,3,750,71,0
4,2,500,4,0
5,7,937,61,1
2,2,500,11,0
14,1,250,14,0
4,1,2548,3,1
6,1,1324,98,1
6,8,4664,18,1
1,14,8642,66,1
14,4,1000,26,0
5,2,1772,30,1
4,4,2514,2,1
23,1,250,23,0
5,21,1026,2,1
4,1,2887,38,1
4,6,1500,41,1
3,13,303,41,1
5,1,1607,2,1
4,5,1250,58,0
1,6,12500,64,1
2,2,500,23,0
10,13,1197,40,1
2,5,1159,43,1
0,1,250,2,1
2,7,1750,76,0
21,16,4000,64,0
4,1,1034,43,1
2,2,500,14,0
14,7,1750,35,0
11,16,4000,89,0
12,17,10811,46,1
4,1,250,4,1
1,19,1228,75,1
23,1,250,23,1
4,1,250,4,0
4,5,1250,23,0
4,4,1000,41,0
4,1,250,4,0
17,8,2600,31,1
9,3,750,34,0
9,11,2750,49,1
5,2,2908,2,1
3,3,2353,2,1
4,14,3500,40,0
2,2,583,31,1
2,6,1500,28,0
16,3,750,23,0
4,6,1500,35,1
16,4,1000,40,0
23,3,750,33,0
4,2,3217,25,1
2,2,500,11,1
0,26,6500,76,1
2,5,2019,72,1
24,1,1215,2,1
16,1,250,16,0
14,2,500,21,1
23,12,3000,86,0
7,11,2750,89,0
12,12,3000,58,0
13,24,3812,52,1
4,5,1250,16,1
14,5,250,15,1
2,2,500,4,1
5,9,7563,29,1
21,3,750,38,0
0,12,3269,4,1
16,8,2000,28,0
2,3,750,35,0
2,5,2822,2,1
4,1,250,22,1
4,5,1753,75,1
3,1,250,3,1
2,11,2750,28,0
16,6,1500,50,0
23,1,250,23,0
16,3,750,19,0
4,1,250,4,0
3,1,1627,88,1
11,7,1750,62,1
11,2,500,11,0
0,6,10018,2,1
11,4,1000,34,0
16,3,750,21,1
14,4,1000,57,0
18,8,2000,95,0
4,1,250,4,0
4,1,250,4,0
14,6,1500,34,0
16,7,1750,39,0
11,3,750,26,0
14,1,250,14,0
8,9,2250,64,0
6,5,4046,23,1
1,7,2144,36,1
4,13,250,38,1
6,8,3712,19,1
4,8,6394,68,1
10,8,2000,39,0
2,6,1500,22,1
4,1,250,4,0
20,5,1204,28,1
5,17,1154,98,1
5,15,6518,42,1
6,2,2153,45,1
11,2,500,21,0
2,7,1750,32,1
6,38,9351,10,1
5,5,418,5,1
3,10,5198,7,1
3,8,4256,86,1
2,41,10250,98,1
7,17,5173,23,1
4,1,418,2,1
2,3,750,22,0
5,6,2511,22,1
21,2,500,52,0
16,1,250,16,0
3,11,10027,2,1
16,2,500,16,0
23,3,750,39,0
11,6,1500,27,0
0,3,250,98,1
14,4,1000,38,0
2,11,3304,38,1
16,6,1500,35,1
14,2,500,35,1
4,2,500,9,0
26,25,250,60,1
2,10,1999,2,1
11,2,500,26,0
4,1,250,2,1
2,10,1774,2,1
11,2,500,70,0
2,6,1500,35,1
