12,0,15,0,8933,171,73,40,4,1,1,45,410.1,0
8,0,25,0,1035,31,10,10,2,1,1,25,92.97,0
11,0,28,0,2359,14,53,0,3,1,2,30,0.0,1
4,0,13,2,1568,21,10,11,3,1,1,30,103.56,1
5,0,45,0,3425,66,2,1,2,1,2,25,127.199,1
17,0,19,0,6098,137,71,29,2,2,1,25,600.075,0
29,0,38,1,3063,35,32,0,3,1,1,25,120.169,1
16,0,22,0,4027,30,0,20,3,1,2,25,184.504,1
21,0,35,7,10320,87,0,38,4,2,1,45,260.175,0
0,0,36,0,2190,11,455,5,3,1,1,30,1908.04,0
11,0,20,3,2600,42,56,31,3,1,1,30,329.68,0
3,0,14,2,2547,39,24,17,3,1,1,30,199.44,0
10,1,37,0,3484,31,36,12,3,1,2,30,233.018,1
17,0,25,0,2117,18,44,7,5,1,2,45,132.263,1
0,0,40,1,293,8,12,6,5,1,1,55,22.515,0
14,1,20,0,1380,11,57,32,3,1,2,45,372.713,1
0,0,22,0,0,0,11,0,4,1,2,45,27.5,0
0,0,33,0,510,5,0,7,2,1,2,25,23.175,0
34,0,39,0,2170,0,32,14,2,1,2,25,257.332,1
2,0,13,0,1276,49,35,0,2,1,2,25,136.148,1
5,0,40,2,1417,54,11,0,3,1,2,25,115.363,1
6,1,37,0,6123,57,58,17,3,1,1,30,73.529,1
0,0,38,0,1388,44,0,0,3,1,1,45,213.112,1
0,0,32,0,1886,19,64,2,2,1,1,30,569.834,1
9,0,33,4,7090,114,267,30,3,2,1,30,1356.16,0
5,1,45,0,1568,20,45,0,2,1,2,25,302.199,1
8,0,43,0,0,0,76,0,2,1,2,25,36.983,1
20,0,35,1,14720,213,15,26,2,1,1,25,739.485,0
10,0,10,0,8932,165,65,39,4,1,1,45,389.925,0
20,0,37,3,14950,225,79,34,3,1,1,30,923.0,0
13,1,43,3,5759,3,15,9,3,1,2,25,39.253,1
0,0,32,0,0,0,0,0,4,1,2,45,0.0,1
0,1,27,0,2425,25,0,8,2,1,2,25,110.25,1
16,1,33,0,2433,40,62,0,3,1,1,45,129.731,1
4,0,8,1,1892,24,1,5,3,1,1,30,80.64,1
25,0,36,10,11035,103,22,57,5,2,1,55,200.07,0
0,1,36,0,123,22,23,7,3,1,1,25,372.551,1
8,1,30,0,5558,88,11,18,2,1,1,25,303.57,1
0,0,34,0,7088,115,345,37,2,1,1,25,1876.635,0
1,0,36,0,3293,50,0,18,1,1,1,15,183.865,0
7,0,38,1,4515,83,2,25,3,1,1,30,191.92,0
2,0,36,0,3718,82,2,28,2,1,1,25,180.0,0
10,1,20,0,2515,9,33,0,3,1,2,45,308.047,1
0,0,36,0,0,26,10,6,4,1,2,30,58.615,1
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,0
0,0,35,0,0,0,25,0,3,1,2,30,100.0,1
9,0,40,0,6123,0,49,10,3,2,2,30,137.964,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
29,1,9,0,3253,14,40,0,2,1,2,25,353.496,1
0,1,44,0,2098,58,7,6,5,1,2,30,334.866,1
2,0,36,0,2870,66,4,11,2,1,1,25,150.12,0
11,0,34,0,1864,20,3,34,3,1,2,25,153.242,1
9,0,12,0,5908,127,67,35,1,2,1,15,700.425,0
10,0,37,0,5693,100,30,27,2,1,1,25,395.685,1
9,1,36,0,2840,13,32,7,2,1,1,45,0.0,1
5,0,40,0,1295,26,39,17,3,1,2,30,208.84,0
18,0,30,0,535,35,0,11,2,1,2,25,25.65,1
0,0,38,1,1901,10,39,9,3,1,1,25,349.236,1
