0.012,0.031,0.017,0.031,0.036,0.01,0.018,0.058,0.112,0.084,0.055,0.085,0.203,0.256,0.187,0.203,0.146,0.285,0.582,0.773,0.785,0.852,0.531,0.365,0.597,0.828,1.0,0.867,0.63,0.459,0.394,0.258,0.282,0.264,0.276,0.27,0.399,0.458,0.394,0.252,0.178,0.135,0.052,0.034,0.089,0.086,0.087,0.044,0.013,0.022,0.019,0.013,0.026,0.022,0.007,0.012,0.003,0.009,0.001,0.004, R
0.01,0.048,0.03,0.03,0.065,0.108,0.236,0.238,0.008,0.188,0.146,0.189,0.318,0.134,0.217,0.246,0.259,0.279,0.23,0.066,0.144,0.118,0.167,0.178,0.248,0.257,0.104,0.536,0.712,0.629,0.476,0.602,0.721,0.623,0.572,0.752,0.871,0.925,0.971,0.93,0.9,0.791,0.56,0.284,0.441,0.551,0.433,0.29,0.198,0.078,0.04,0.017,0.015,0.012,0.02,0.014,0.003,0.016,0.011,0.013, R
0.029,0.064,0.039,0.017,0.048,0.082,0.099,0.032,0.074,0.086,0.041,0.047,0.084,0.094,0.147,0.081,0.118,0.218,0.333,0.326,0.211,0.23,0.336,0.426,0.461,0.261,0.087,0.286,0.561,0.834,0.81,0.725,0.805,0.944,1.0,0.896,0.552,0.304,0.234,0.238,0.332,0.382,0.158,0.223,0.158,0.143,0.163,0.113,0.057,0.013,0.017,0.004,0.005,0.008,0.008,0.008,0.01,0.016,0.01,0.001, R
0.015,0.01,0.011,0.026,0.01,0.039,0.086,0.092,0.095,0.15,0.191,0.212,0.225,0.257,0.17,0.202,0.254,0.342,0.403,0.455,0.552,0.599,0.585,0.711,0.95,0.986,1.0,0.958,0.864,0.713,0.589,0.432,0.29,0.174,0.077,0.23,0.246,0.31,0.331,0.222,0.087,0.206,0.181,0.162,0.112,0.082,0.112,0.095,0.041,0.012,0.005,0.005,0.004,0.004,0.001,0.005,0.004,0.001,0.003,0.003, R
0.007,0.01,0.014,0.049,0.025,0.081,0.07,0.074,0.012,0.09,0.029,0.155,0.144,0.104,0.142,0.123,0.089,0.205,0.083,0.152,0.303,0.161,0.067,0.143,0.04,0.165,0.34,0.486,0.521,0.551,0.61,0.599,0.676,0.89,1.0,0.952,0.846,0.707,0.67,0.633,0.51,0.416,0.282,0.17,0.142,0.097,0.088,0.086,0.036,0.023,0.025,0.004,0.005,0.008,0.012,0.01,0.005,0.003,0.007,0.006, R
0.026,0.044,0.014,0.008,0.03,0.044,0.034,0.078,0.084,0.078,0.033,0.206,0.191,0.106,0.146,0.223,0.207,0.11,0.108,0.116,0.222,0.069,0.206,0.238,0.09,0.228,0.587,0.846,0.847,0.768,0.806,0.626,0.654,0.875,0.988,0.935,0.696,0.573,0.587,0.666,0.565,0.525,0.368,0.2,0.151,0.051,0.093,0.098,0.052,0.019,0.01,0.004,0.019,0.016,0.007,0.01,0.007,0.008,0.009,0.01, R
0.037,0.04,0.032,0.029,0.082,0.134,0.116,0.066,0.016,0.051,0.091,0.254,0.146,0.127,0.122,0.167,0.142,0.128,0.186,0.114,0.207,0.022,0.24,0.255,0.024,0.192,0.475,0.7,0.682,0.644,0.706,0.537,0.66,0.871,0.952,0.96,0.771,0.677,0.643,0.672,0.604,0.516,0.38,0.228,0.152,0.08,0.08,0.075,0.057,0.018,0.006,0.009,0.016,0.016,0.008,0.007,0.014,0.007,0.008,0.007, R
0.023,0.035,0.003,0.03,0.034,0.086,0.174,0.135,0.106,0.035,0.058,0.138,0.227,0.404,0.522,0.685,0.752,0.776,0.771,0.863,1.0,0.887,0.806,0.876,0.907,0.943,0.885,0.65,0.297,0.242,0.299,0.228,0.228,0.153,0.104,0.035,0.107,0.137,0.133,0.145,0.112,0.044,0.076,0.138,0.083,0.065,0.084,0.06,0.05,0.031,0.015,0.011,0.01,0.002,0.005,0.007,0.006,0.004,0.004,0.003, R
0.026,0.019,0.025,0.006,0.035,0.07,0.126,0.108,0.152,0.163,0.103,0.219,0.154,0.263,0.294,0.298,0.07,0.14,0.299,0.392,0.36,0.24,0.421,0.568,0.609,0.632,0.655,0.767,1.0,0.846,0.551,0.444,0.517,0.427,0.18,0.079,0.054,0.191,0.256,0.215,0.277,0.284,0.173,0.082,0.034,0.093,0.102,0.031,0.021,0.032,0.013,0.012,0.012,0.005,0.007,0.002,0.004,0.001,0.004,0.008, R
0.034,0.013,0.07,0.118,0.035,0.118,0.195,0.161,0.304,0.437,0.553,0.577,0.702,0.707,0.737,0.739,0.862,0.946,0.878,0.791,0.576,0.306,0.056,0.024,0.255,0.486,0.503,0.44,0.285,0.18,0.356,0.352,0.332,0.311,0.364,0.075,0.183,0.182,0.182,0.159,0.058,0.095,0.109,0.081,0.078,0.049,0.044,0.059,0.037,0.018,0.03,0.024,0.023,0.009,0.016,0.019,0.003,0.038,0.013,0.016, M
