0.013,0.015,0.064,0.173,0.256,0.256,0.295,0.411,0.498,0.592,0.583,0.542,0.547,0.531,0.498,0.698,0.829,0.784,0.822,0.936,1.0,0.922,0.784,0.547,0.456,0.592,0.545,0.397,0.088,0.238,0.2,0.059,0.254,0.201,0.033,0.155,0.121,0.245,0.317,0.32,0.305,0.084,0.127,0.138,0.114,0.052,0.007,0.028,0.037,0.012,0.015,0.009,0.004,0.01,0.012,0.001,0.018,0.009,0.012,0.006, R
0.024,0.022,0.032,0.057,0.033,0.051,0.09,0.071,0.057,0.039,0.193,0.243,0.291,0.261,0.381,0.5,0.302,0.366,0.679,0.731,0.505,0.444,0.699,0.813,0.778,0.894,0.893,0.891,0.861,0.806,0.554,0.245,0.346,0.162,0.247,0.556,0.468,0.098,0.158,0.075,0.332,0.374,0.267,0.108,0.142,0.169,0.074,0.063,0.014,0.023,0.006,0.016,0.015,0.009,0.011,0.009,0.005,0.002,0.007,0.002, R
0.012,0.015,0.022,0.018,0.036,0.07,0.087,0.062,0.125,0.13,0.089,0.05,0.063,0.127,0.08,0.074,0.205,0.295,0.319,0.457,0.596,0.71,0.822,0.842,0.906,0.98,1.0,0.875,0.758,0.662,0.579,0.513,0.478,0.499,0.52,0.507,0.458,0.35,0.184,0.189,0.197,0.104,0.055,0.049,0.062,0.05,0.025,0.022,0.01,0.005,0.002,0.004,0.007,0.003,0.005,0.005,0.002,0.004,0.009,0.006, R
0.014,0.004,0.005,0.029,0.056,0.093,0.103,0.088,0.16,0.191,0.158,0.111,0.12,0.117,0.142,0.222,0.266,0.271,0.386,0.572,0.68,0.875,1.0,0.895,0.842,0.917,0.931,0.905,0.823,0.699,0.583,0.492,0.456,0.516,0.567,0.528,0.514,0.374,0.228,0.119,0.109,0.043,0.107,0.058,0.005,0.047,0.041,0.029,0.019,0.009,0.002,0.004,0.008,0.01,0.01,0.002,0.004,0.003,0.003,0.003, R
0.007,0.01,0.002,0.006,0.02,0.062,0.043,0.095,0.084,0.118,0.098,0.091,0.066,0.059,0.083,0.13,0.204,0.381,0.445,0.522,0.591,0.657,0.631,0.6,0.496,0.565,0.691,0.851,1.0,0.917,0.768,0.618,0.547,0.552,0.546,0.552,0.456,0.347,0.338,0.285,0.25,0.164,0.16,0.149,0.133,0.069,0.06,0.056,0.031,0.015,0.003,0.005,0.002,0.002,0.004,0.002,0.003,0.003,0.005,0.003, R
0.004,0.008,0.009,0.039,0.053,0.12,0.124,0.103,0.124,0.089,0.094,0.124,0.16,0.154,0.185,0.173,0.148,0.175,0.146,0.158,0.226,0.198,0.337,0.583,0.85,1.0,0.846,0.662,0.556,0.392,0.323,0.205,0.192,0.223,0.315,0.227,0.08,0.075,0.117,0.197,0.262,0.251,0.198,0.095,0.093,0.096,0.038,0.044,0.034,0.006,0.008,0.012,0.006,0.004,0.004,0.0,0.002,0.005,0.002,0.002, R
0.011,0.009,0.012,0.038,0.068,0.086,0.1,0.066,0.094,0.104,0.097,0.05,0.155,0.34,0.48,0.657,0.774,0.783,0.815,0.813,0.83,0.854,0.887,0.889,0.898,0.967,1.0,0.913,0.676,0.466,0.29,0.296,0.175,0.211,0.257,0.228,0.215,0.16,0.037,0.012,0.049,0.029,0.06,0.043,0.037,0.002,0.033,0.026,0.018,0.011,0.012,0.008,0.002,0.012,0.005,0.008,0.008,0.006,0.006,0.004, R
0.034,0.029,0.048,0.054,0.079,0.08,0.114,0.123,0.124,0.084,0.036,0.069,0.17,0.326,0.46,0.622,0.733,0.784,0.799,0.826,1.0,0.981,0.962,0.96,0.912,0.909,0.793,0.588,0.347,0.424,0.463,0.341,0.285,0.285,0.174,0.055,0.119,0.115,0.086,0.181,0.126,0.08,0.038,0.127,0.112,0.05,0.095,0.068,0.026,0.017,0.003,0.015,0.011,0.003,0.004,0.017,0.014,0.002,0.007,0.005, R
0.022,0.034,0.039,0.024,0.108,0.116,0.14,0.101,0.115,0.178,0.408,0.411,0.397,0.508,0.651,0.807,0.982,1.0,0.941,0.845,0.811,0.846,0.621,0.582,0.774,0.82,0.56,0.299,0.501,0.663,0.575,0.406,0.375,0.348,0.158,0.142,0.213,0.187,0.1,0.24,0.224,0.203,0.071,0.161,0.167,0.17,0.183,0.14,0.051,0.022,0.01,0.003,0.01,0.008,0.008,0.009,0.003,0.003,0.001,0.007, R
0.018,0.015,0.003,0.014,0.042,0.047,0.036,0.074,0.14,0.104,0.09,0.067,0.1,0.106,0.035,0.123,0.163,0.365,0.326,0.3,0.211,0.21,0.208,0.228,0.075,0.197,0.409,0.638,0.797,0.751,0.552,0.221,0.467,0.448,0.23,0.324,0.448,0.558,0.652,0.535,0.248,0.227,0.179,0.09,0.054,0.037,0.099,0.096,0.032,0.014,0.008,0.022,0.026,0.014,0.023,0.004,0.002,0.005,0.009,0.008, R
0.016,0.025,0.026,0.039,0.064,0.047,0.106,0.139,0.06,0.133,0.297,0.475,0.568,0.569,0.642,0.749,0.9,1.0,0.969,0.903,0.768,0.7,0.664,0.596,0.371,0.092,0.048,0.088,0.104,0.171,0.326,0.461,0.394,0.505,0.483,0.351,0.232,0.403,0.368,0.151,0.074,0.14,0.155,0.038,0.064,0.044,0.026,0.022,0.019,0.008,0.014,0.007,0.008,0.023,0.02,0.007,0.004,0.01,0.005,0.002, M
0.026,0.007,0.034,0.079,0.104,0.078,0.142,0.118,0.045,0.094,0.113,0.084,0.072,0.197,0.263,0.419,0.505,0.671,0.792,0.838,0.876,0.942,1.0,0.993,0.958,0.865,0.722,0.58,0.496,0.489,0.408,0.244,0.177,0.247,0.352,0.376,0.291,0.231,0.317,0.355,0.374,0.444,0.326,0.196,0.086,0.169,0.199,0.122,0.063,0.032,0.025,0.021,0.026,0.018,0.004,0.007,0.012,0.008,0.008,0.007, M
0.023,0.011,0.013,0.084,0.112,0.151,0.178,0.1,0.143,0.223,0.262,0.311,0.286,0.332,0.376,0.45,0.476,0.625,0.73,0.87,0.935,0.961,0.913,0.944,1.0,0.946,0.882,0.752,0.707,0.599,0.386,0.251,0.216,0.097,0.132,0.134,0.225,0.324,0.394,0.381,0.326,0.365,0.298,0.178,0.154,0.12,0.096,0.076,0.065,0.031,0.018,0.01,0.018,0.008,0.007,0.01,0.006,0.004,0.006,0.004, M
0.027,0.016,0.034,0.025,0.082,0.126,0.132,0.158,0.202,0.212,0.221,0.24,0.296,0.406,0.51,0.551,0.661,0.68,0.652,0.679,0.781,0.837,0.897,0.986,1.0,0.94,0.892,0.81,0.683,0.557,0.43,0.334,0.204,0.08,0.081,0.152,0.263,0.246,0.198,0.241,0.241,0.19,0.208,0.177,0.112,0.078,0.134,0.096,0.06,0.033,0.02,0.019,0.02,0.008,0.004,0.009,0.014,0.009,0.01,0.009, M
0.108,0.107,0.026,0.084,0.075,0.112,0.332,0.459,0.553,0.597,0.53,0.225,0.24,0.269,0.665,0.663,0.167,0.084,0.433,0.872,0.799,0.371,0.17,0.161,0.209,0.285,0.221,0.613,0.581,0.692,0.382,0.43,0.779,0.87,1.0,0.921,0.939,0.93,0.731,0.479,0.209,0.202,0.167,0.287,0.437,0.31,0.158,0.055,0.033,0.021,0.017,0.018,0.011,0.023,0.028,0.003,0.008,0.012,0.008,0.014, M
0.071,0.09,0.128,0.15,0.128,0.116,0.128,0.168,0.183,0.213,0.289,0.398,0.458,0.582,0.503,0.193,0.258,0.318,0.274,0.619,0.896,0.744,0.519,0.281,0.177,0.661,0.758,0.512,0.47,0.548,0.435,0.128,0.085,0.093,0.031,0.1,0.178,0.159,0.3,0.221,0.146,0.29,0.32,0.141,0.063,0.073,0.08,0.061,0.056,0.029,0.015,0.015,0.016,0.005,0.003,0.005,0.009,0.01,0.01,0.007, M
0.012,0.007,0.028,0.058,0.092,0.127,0.158,0.193,0.236,0.217,0.118,0.075,0.278,0.376,0.509,0.659,0.707,0.753,0.836,0.859,0.962,0.984,0.87,0.64,0.507,0.54,0.693,0.849,0.821,0.596,0.295,0.276,0.288,0.189,0.145,0.096,0.089,0.084,0.089,0.155,0.232,0.222,0.104,0.172,0.202,0.179,0.111,0.04,0.03,0.008,0.004,0.005,0.003,0.002,0.001,0.003,0.002,0.006,0.003,0.005, M
0.03,0.036,0.021,0.023,0.046,0.066,0.094,0.097,0.254,0.313,0.219,0.262,0.242,0.218,0.116,0.124,0.089,0.176,0.176,0.154,0.051,0.18,0.404,0.57,0.658,0.747,0.854,0.908,0.867,0.889,0.906,0.852,0.72,0.62,0.625,0.685,0.734,0.628,0.572,0.612,0.56,0.496,0.503,0.577,0.591,0.48,0.388,0.278,0.143,0.042,0.027,0.02,0.007,0.007,0.009,0.009,0.007,0.004,0.006,0.002, M
0.018,0.014,0.041,0.063,0.06,0.081,0.209,0.346,0.528,0.596,0.625,0.451,0.369,0.286,0.164,0.042,0.178,0.439,0.695,0.81,0.855,0.872,0.86,0.92,0.873,0.808,0.869,0.841,0.579,0.375,0.348,0.464,0.65,0.69,0.567,0.519,0.506,0.388,0.376,0.374,0.26,0.159,0.188,0.227,0.158,0.121,0.088,0.085,0.036,0.022,0.009,0.012,0.006,0.019,0.011,0.013,0.008,0.016,0.016,0.008, M
0.027,0.038,0.05,0.071,0.131,0.21,0.226,0.252,0.36,0.592,0.668,0.568,0.518,0.333,0.2,0.286,0.294,0.342,0.595,0.753,0.896,0.815,0.711,0.738,0.72,0.825,0.892,0.982,0.818,0.485,0.32,0.278,0.238,0.291,0.168,0.316,0.187,0.339,0.599,0.412,0.118,0.365,0.466,0.478,0.352,0.092,0.123,0.178,0.108,0.03,0.035,0.017,0.02,0.014,0.008,0.004,0.004,0.003,0.006,0.006, M
0.016,0.021,0.028,0.06,0.046,0.078,0.136,0.078,0.104,0.157,0.248,0.278,0.29,0.296,0.319,0.189,0.173,0.223,0.243,0.315,0.41,0.381,0.49,0.629,0.752,0.798,0.883,0.992,0.922,0.698,0.617,0.507,0.392,0.352,0.218,0.124,0.159,0.163,0.236,0.248,0.244,0.272,0.118,0.116,0.145,0.188,0.195,0.149,0.051,0.016,0.019,0.015,0.006,0.008,0.009,0.004,0.006,0.006,0.005,0.002, M
