0.045,0.052,0.084,0.069,0.118,0.258,0.216,0.348,0.334,0.287,0.492,0.655,0.692,0.78,0.746,0.944,1.0,0.887,0.802,0.782,0.521,0.405,0.396,0.391,0.325,0.32,0.327,0.277,0.442,0.203,0.379,0.295,0.198,0.234,0.131,0.418,0.384,0.106,0.184,0.197,0.167,0.058,0.14,0.163,0.062,0.02,0.053,0.074,0.041,0.006,0.012,0.008,0.009,0.005,0.009,0.019,0.014,0.005,0.005,0.004, R
0.032,0.096,0.132,0.141,0.167,0.171,0.073,0.14,0.208,0.351,0.179,0.066,0.051,0.375,0.542,0.544,0.515,0.426,0.202,0.423,0.772,0.974,0.939,0.556,0.527,0.683,0.571,0.543,0.218,0.215,0.581,0.632,0.296,0.187,0.297,0.516,0.615,0.428,0.548,0.613,0.502,0.238,0.196,0.175,0.13,0.06,0.112,0.105,0.051,0.016,0.02,0.02,0.025,0.013,0.007,0.014,0.009,0.014,0.004,0.01, R
0.047,0.051,0.082,0.125,0.178,0.307,0.301,0.236,0.383,0.376,0.302,0.291,0.23,0.141,0.158,0.243,0.447,0.596,0.674,0.797,0.832,0.781,0.863,0.737,0.412,0.26,0.339,0.379,0.449,0.628,0.745,0.733,0.77,0.787,0.605,0.586,0.638,0.728,0.629,0.532,0.407,0.179,0.162,0.253,0.19,0.164,0.06,0.021,0.044,0.018,0.011,0.019,0.012,0.006,0.004,0.005,0.005,0.008,0.003,0.003, R
0.041,0.065,0.04,0.06,0.05,0.182,0.118,0.102,0.058,0.218,0.246,0.333,0.309,0.261,0.323,0.373,0.42,0.536,0.706,0.82,0.884,0.83,0.761,0.76,0.837,0.89,0.765,0.59,0.304,0.082,0.279,0.724,0.803,0.805,0.768,0.747,0.625,0.173,0.292,0.5,0.522,0.482,0.4,0.388,0.165,0.044,0.066,0.042,0.048,0.024,0.007,0.006,0.013,0.018,0.007,0.02,0.02,0.01,0.007,0.006, R
0.022,0.002,0.008,0.01,0.044,0.091,0.089,0.066,0.162,0.145,0.144,0.095,0.062,0.164,0.071,0.084,0.259,0.268,0.309,0.468,0.596,0.724,0.877,0.921,0.928,0.994,1.0,0.907,0.854,0.729,0.65,0.607,0.559,0.597,0.628,0.546,0.479,0.396,0.209,0.165,0.184,0.065,0.076,0.049,0.035,0.03,0.024,0.038,0.012,0.007,0.005,0.003,0.013,0.01,0.004,0.006,0.003,0.004,0.002,0.003, R
0.014,0.022,0.009,0.011,0.022,0.014,0.066,0.095,0.079,0.102,0.126,0.083,0.049,0.085,0.151,0.14,0.107,0.192,0.299,0.325,0.38,0.566,0.748,0.876,0.905,0.751,0.686,0.704,0.586,0.377,0.221,0.263,0.267,0.291,0.198,0.229,0.319,0.287,0.292,0.281,0.268,0.211,0.151,0.179,0.185,0.172,0.09,0.066,0.044,0.011,0.002,0.006,0.007,0.011,0.001,0.002,0.002,0.006,0.004,0.005, R
0.011,0.009,0.006,0.046,0.075,0.089,0.102,0.049,0.047,0.039,0.111,0.141,0.22,0.298,0.412,0.475,0.539,0.628,0.706,0.792,0.949,1.0,0.964,0.943,0.866,0.79,0.65,0.449,0.474,0.615,0.493,0.32,0.374,0.334,0.105,0.067,0.038,0.046,0.169,0.217,0.168,0.064,0.016,0.078,0.065,0.021,0.051,0.039,0.026,0.01,0.016,0.003,0.008,0.011,0.008,0.006,0.0,0.002,0.003,0.003, R
0.024,0.029,0.075,0.052,0.023,0.083,0.068,0.2,0.288,0.367,0.297,0.084,0.191,0.504,0.635,0.68,0.75,0.66,0.451,0.296,0.402,0.679,0.83,1.0,0.824,0.712,0.773,0.612,0.494,0.565,0.491,0.182,0.181,0.111,0.46,0.665,0.642,0.217,0.195,0.495,0.492,0.404,0.24,0.139,0.178,0.195,0.172,0.152,0.093,0.018,0.024,0.008,0.004,0.01,0.01,0.003,0.013,0.007,0.011,0.009, R
0.013,0.052,0.062,0.052,0.107,0.259,0.23,0.207,0.342,0.428,0.302,0.121,0.33,0.571,0.696,0.975,1.0,0.929,0.621,0.459,0.5,0.503,0.708,0.842,0.811,0.769,0.81,0.62,0.236,0.26,0.63,0.676,0.29,0.439,0.853,0.718,0.48,0.586,0.499,0.287,0.06,0.117,0.274,0.281,0.208,0.066,0.049,0.034,0.017,0.029,0.003,0.021,0.005,0.02,0.013,0.002,0.004,0.003,0.011,0.008, R
0.059,0.121,0.127,0.15,0.144,0.056,0.083,0.067,0.137,0.235,0.321,0.426,0.52,0.491,0.595,0.722,0.904,0.911,0.872,0.769,0.733,0.522,0.31,0.317,0.227,0.164,0.175,0.184,0.205,0.167,0.277,0.31,0.34,0.444,0.505,0.281,0.168,0.263,0.32,0.193,0.093,0.044,0.078,0.072,0.04,0.055,0.108,0.114,0.077,0.026,0.022,0.033,0.011,0.009,0.016,0.012,0.004,0.01,0.023,0.012, M
0.043,0.056,0.071,0.062,0.122,0.152,0.154,0.039,0.061,0.011,0.126,0.247,0.301,0.375,0.452,0.539,0.659,0.711,0.76,0.867,0.842,0.797,0.838,0.932,0.856,0.616,0.414,0.327,0.311,0.255,0.337,0.446,0.5,0.511,0.519,0.462,0.423,0.437,0.428,0.443,0.37,0.332,0.256,0.253,0.214,0.179,0.101,0.053,0.045,0.012,0.001,0.014,0.018,0.008,0.006,0.013,0.009,0.008,0.011,0.005, M
0.045,0.047,0.07,0.102,0.14,0.149,0.149,0.077,0.117,0.168,0.28,0.332,0.401,0.43,0.535,0.541,0.687,0.804,0.919,0.917,1.0,0.997,0.909,0.792,0.67,0.532,0.357,0.248,0.316,0.378,0.314,0.171,0.294,0.523,0.593,0.544,0.452,0.338,0.322,0.218,0.167,0.263,0.298,0.204,0.116,0.092,0.088,0.023,0.038,0.014,0.014,0.012,0.004,0.024,0.013,0.008,0.022,0.032,0.015,0.005, M
0.026,0.027,0.022,0.075,0.136,0.151,0.132,0.165,0.186,0.201,0.289,0.365,0.351,0.35,0.432,0.54,0.624,0.688,0.733,0.811,0.84,0.863,0.875,0.961,0.972,0.912,0.858,0.88,0.772,0.571,0.426,0.286,0.311,0.207,0.116,0.018,0.13,0.248,0.164,0.11,0.214,0.203,0.189,0.137,0.138,0.031,0.037,0.061,0.04,0.017,0.014,0.022,0.018,0.013,0.002,0.012,0.005,0.002,0.003,0.002, M
0.023,0.085,0.1,0.043,0.112,0.165,0.16,0.212,0.33,0.352,0.333,0.364,0.402,0.473,0.52,0.657,0.843,0.848,0.834,0.845,0.8,0.854,0.964,1.0,0.936,0.941,0.907,0.71,0.632,0.567,0.35,0.245,0.17,0.329,0.367,0.233,0.241,0.256,0.189,0.194,0.307,0.278,0.031,0.124,0.185,0.175,0.108,0.073,0.024,0.019,0.016,0.017,0.019,0.026,0.014,0.012,0.012,0.009,0.001,0.004, M
0.044,0.045,0.024,0.101,0.225,0.261,0.206,0.167,0.18,0.308,0.379,0.536,0.617,0.784,0.839,0.902,1.0,0.891,0.875,0.789,0.716,0.758,0.637,0.321,0.208,0.228,0.331,0.285,0.195,0.167,0.102,0.136,0.221,0.112,0.168,0.104,0.256,0.262,0.224,0.118,0.11,0.283,0.238,0.026,0.197,0.148,0.043,0.063,0.051,0.047,0.025,0.027,0.02,0.014,0.018,0.006,0.004,0.012,0.015,0.01, M
0.071,0.125,0.145,0.164,0.169,0.084,0.072,0.095,0.158,0.125,0.234,0.176,0.228,0.312,0.472,0.554,0.539,0.375,0.458,0.596,0.746,0.764,0.571,0.626,0.67,0.713,0.757,0.808,0.848,0.929,0.951,0.8,0.436,0.405,0.495,0.171,0.365,0.376,0.284,0.043,0.533,0.695,0.429,0.306,0.584,0.569,0.263,0.12,0.098,0.037,0.029,0.016,0.02,0.014,0.013,0.014,0.013,0.013,0.015,0.022, M
0.021,0.054,0.033,0.082,0.074,0.032,0.092,0.107,0.155,0.123,0.18,0.179,0.125,0.258,0.337,0.399,0.165,0.227,0.322,0.536,0.816,1.0,0.87,0.689,0.63,0.574,0.571,0.598,0.43,0.206,0.1,0.225,0.231,0.398,0.332,0.173,0.143,0.217,0.197,0.214,0.367,0.202,0.078,0.092,0.239,0.34,0.259,0.11,0.091,0.046,0.017,0.003,0.005,0.019,0.01,0.012,0.004,0.009,0.007,0.01, M
0.023,0.032,0.017,0.023,0.041,0.012,0.022,0.08,0.236,0.246,0.224,0.152,0.173,0.31,0.438,0.56,0.682,0.616,0.68,0.844,0.992,1.0,0.798,0.543,0.395,0.518,0.565,0.304,0.188,0.396,0.229,0.354,0.419,0.24,0.185,0.376,0.433,0.363,0.252,0.187,0.105,0.234,0.199,0.11,0.068,0.03,0.067,0.078,0.046,0.025,0.015,0.012,0.004,0.012,0.004,0.011,0.005,0.009,0.001,0.009, M
0.014,0.03,0.012,0.008,0.024,0.025,0.028,0.013,0.049,0.087,0.11,0.108,0.109,0.102,0.06,0.091,0.131,0.276,0.366,0.527,0.581,0.618,0.588,0.464,0.542,0.737,0.909,1.0,0.825,0.544,0.335,0.088,0.16,0.417,0.658,0.739,0.796,0.749,0.68,0.471,0.236,0.17,0.273,0.402,0.412,0.347,0.274,0.179,0.092,0.028,0.017,0.008,0.004,0.002,0.004,0.006,0.007,0.004,0.004,0.003, M
