1.51846238,13.0974,3.96916,1.1888,72.442,0.60237,8.43204,0.0,0.0,negative
1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0.0,0.0,positive
1.51527762,13.11556,3.23302,1.32502,72.7811,0.0,8.75182,0.01658,0.0088,positive
1.51755118,12.7117,3.42138,1.19843,73.198,0.58995,8.63648,0.0,0.0,positive
1.51551611,12.45235,3.30888,1.06747,73.5753,0.50016,7.92809,0.03759,0.0285,positive
1.51520888,13.52737,3.4834,1.19596,73.702,0.01145,9.16002,0.0,0.0251,positive
1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0.0,0.0561,positive
1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0.0,0.0,positive
1.52725546,13.8023,3.15198,0.65915,70.5716,0.08073,11.63852,0.0,0.0,negative
1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0.0,0.0,positive
1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0.0,0.1428,negative
1.52519671,13.46357,3.29915,1.3394,73.3189,0.46359,8.78174,0.00925,0.015,positive
1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0.0,0.0,negative
1.52076883,13.03268,2.71196,1.39303,73.702,0.54529,8.94557,0.01029,0.0,positive
1.51966972,14.7732,3.74915,0.29,72.022,0.03105,9.00232,0.0,0.0,positive
1.51961709,13.25506,3.28002,1.49766,73.4312,0.0,8.43762,0.02941,0.0206,positive
1.52075929,14.03229,3.44791,0.7805,73.4245,0.09461,9.213,0.01847,0.0,positive
1.51812068,12.95775,2.95891,1.42955,72.918,0.60237,8.78712,0.1386,0.0,negative
1.51591176,13.72477,3.3261,1.4777,73.5696,0.0,8.88426,0.02067,0.0139,positive
1.51613882,13.8821,1.77804,1.78907,73.0972,0.0,8.66876,0.75915,0.0,negative
1.51645774,14.93945,0.0,1.86932,73.1084,0.0,8.66876,1.3797,0.0,negative
1.5151365,14.853,0.0,2.42144,73.7188,0.0,8.389,0.5607,0.0,negative
1.51689056,13.33015,3.53812,1.60931,72.5428,0.6831,8.10924,0.0,0.0,negative
1.52159504,14.67181,3.48516,1.42036,73.4568,0.55566,9.49586,0.01138,0.0276,positive
1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0.0,0.0,positive
1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0.0,0.0,negative
1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0.0,0.0,negative
1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0.0,0.0,negative
1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,positive
1.5160477,12.8979,3.43934,1.44881,73.58,0.44091,8.27064,0.0,0.0,negative
1.514833,13.70463,3.4902,1.08363,72.9306,0.62488,8.57227,0.00946,0.0449,positive
1.51949098,13.66326,3.34889,1.25262,72.8665,0.58968,9.59846,0.01363,0.0,positive
1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0.0,0.0,positive
1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0.0,0.0,negative
1.51808269,13.79551,3.45065,1.41582,72.9948,0.46218,8.68052,0.014,0.1652,positive
1.51853072,14.08825,2.19112,1.66067,72.6716,0.0,9.32512,0.0,0.0,negative
