5,10854555,K00755.01,Kepler-664 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.525591777,3.761e-06,-3.761e-06,171.59555,0.00113,-0.00113,0.701,0.235,-0.478,1.6545,0.042,-0.042,603.3,16.9,-16.9,2.75,0.88,-0.35,1406.0,,,926.16,874.33,-314.24,40.9,1.0,q1_q17_dr25_tce,6031.0,169.0,-211.0,4.438,0.07,-0.21,1.046,0.334,-0.133,288.75488,48.2262,15.509
40,11153539,K00762.01,Kepler-666 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.49876511,1.777e-05,-1.777e-05,171.34905,0.003,-0.003,0.312,0.154,-0.312,3.7362,0.0934,-0.0934,460.0,17.5,-17.5,2.1,0.65,-0.22,1133.0,,,389.62,365.71,-117.4,29.5,1.0,q1_q17_dr25_tce,6075.0,189.0,-210.0,4.486,0.052,-0.208,0.969,0.3,-0.1,298.45685,48.791592,15.395
66,11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.575315881,3.726e-06,-3.726e-06,173.634044,0.000455,-0.000455,0.39,0.065,-0.306,4.3084,0.0306,-0.0306,2793.3,14.9,-14.9,5.31,1.5,-0.81,1015.0,,,251.38,209.1,-91.63,221.1,1.0,q1_q17_dr25_tce,5992.0,162.0,-180.0,4.415,0.105,-0.195,0.989,0.28,-0.151,290.09805,50.321609,15.312
75,3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.21203748,1.553e-05,-1.553e-05,172.81782,0.00163,-0.00163,0.012,0.394,-0.012,4.0491,0.058,-0.058,950.4,19.5,-19.5,3.32,1.09,-0.36,1025.0,,,260.58,252.7,-84.01,51.5,2.0,q1_q17_dr25_tce,6214.0,174.0,-239.0,4.442,0.054,-0.216,1.076,0.353,-0.118,291.65353,38.494659,15.541
78,12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,60.4189369,0.0005043,-0.0005043,181.16367,0.00625,-0.00625,0.094,0.359,-0.094,5.039,0.184,-0.184,931.3,49.6,-49.6,2.36,0.34,-0.2,390.0,,,5.49,2.58,-1.4,20.1,2.0,q1_q17_dr25_tce,5354.0,159.0,-159.0,4.587,0.032,-0.104,0.788,0.113,-0.066,296.36652,51.319519,15.339
81,2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,10.31872301,2.846e-05,-2.846e-05,173.31543,0.00224,-0.00224,1.215,59.52,-0.463,3.836,0.121,-0.121,871.7,26.4,-26.4,28.59,8.61,-3.69,876.0,,,139.26,125.69,-46.77,38.2,1.0,q1_q17_dr25_tce,5927.0,176.0,-193.0,4.409,0.084,-0.196,1.06,0.319,-0.137,291.84891,37.713501,15.065
86,4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.06036336,5.839e-05,-5.839e-05,147.46554,0.00241,-0.00241,0.556,0.323,-0.368,3.3203,0.0754,-0.0754,1494.7,45.1,-45.1,1.96,0.13,-0.16,361.0,,,4.0,0.89,-0.9,35.2,2.0,q1_q17_dr25_tce,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
90,4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.895936525,7.71e-07,-7.71e-07,170.527552,0.000157,-0.000157,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8544.8,29.5,-29.5,7.34,1.53,-0.65,1005.0,,,241.62,155.31,-64.19,370.8,1.0,q1_q17_dr25_tce,5557.0,167.0,-167.0,4.592,0.034,-0.136,0.774,0.161,-0.069,294.65524,39.308361,15.725
115,4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.96793669,9.249e-05,-9.249e-05,186.22182,0.00305,-0.00305,0.416,0.053,-0.416,3.827,0.113,-0.113,1182.3,46.1,-46.1,1.8,0.1,-0.15,329.0,,,2.77,0.58,-0.64,27.5,1.0,q1_q17_dr25_tce,3747.0,75.0,-83.0,4.728,0.042,-0.025,0.524,0.03,-0.044,283.86639,39.898079,15.414
118,4936180,K00820.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.64090031,1.485e-05,-1.485e-05,173.64638,0.00261,-0.00261,1.28,0.098,-0.07,35.512,0.274,-0.274,2450.6,11.7,-11.7,30.09,5.79,-3.14,1155.0,,,421.08,257.38,-124.0,296.9,1.0,q1_q17_dr25_tce,6463.0,205.0,-205.0,4.5,0.087,-0.163,0.826,0.159,-0.086,295.11371,40.071171,15.27
125,5252423,K00825.01,Kepler-237 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.10363271,2.032e-05,-2.032e-05,176.9486,0.00205,-0.00205,0.047,0.409,-0.047,3.161,0.0635,-0.0635,887.9,24.5,-24.5,2.11,0.18,-0.2,687.0,,,52.82,16.3,-14.35,39.3,1.0,q1_q17_dr25_tce,4861.0,131.0,-146.0,4.574,0.054,-0.041,0.732,0.062,-0.068,283.22141,40.421829,15.289
145,5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.384052875,4.74e-06,-4.74e-06,171.58362,0.00163,-0.00163,1.178,5.685,-0.115,3.0918,0.0817,-0.0817,1268.1,29.9,-29.9,17.06,1.32,-1.6,1010.0,,,244.87,71.26,-67.02,50.5,1.0,q1_q17_dr25_tce,4794.0,130.0,-144.0,4.58,0.063,-0.032,0.701,0.054,-0.066,299.64285,40.691238,15.836
150,6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.583520948,4.18e-06,-4.18e-06,169.973972,0.000733,-0.000733,0.045,0.319,-0.045,2.7055,0.0321,-0.0321,3812.1,44.5,-44.5,5.39,1.6,-0.53,1038.0,,,274.98,239.18,-77.52,99.5,1.0,q1_q17_dr25_tce,5815.0,157.0,-175.0,4.54,0.038,-0.212,0.877,0.26,-0.087,299.18686,41.74268,15.287
153,6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.49645186,6.36e-05,-6.36e-05,143.41659,0.00409,-0.00409,0.97,0.002,-0.663,4.016,0.305,-0.305,647.5,26.7,-26.7,3.01,0.24,-0.3,613.0,,,33.48,10.42,-9.47,25.7,2.0,q1_q17_dr25_tce,5015.0,149.0,-149.0,4.499,0.09,-0.06,0.826,0.066,-0.083,286.5657,41.808399,15.376
164,6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.35533116,2.087e-05,-2.087e-05,170.93729,0.0016,-0.0016,0.029,0.429,-0.029,3.1775,0.0602,-0.0602,750.6,17.4,-17.4,2.47,0.59,-0.31,777.0,,,86.22,62.02,-27.32,49.2,1.0,q1_q17_dr25_tce,5501.0,164.0,-147.0,4.462,0.084,-0.168,0.918,0.217,-0.117,288.9942,41.633282,15.018
215,7377033,K00882.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.956811408,1.059e-06,-1.059e-06,170.694208,0.00043,-0.00043,1.091,11.83,-0.023,2.1958,0.0257,-0.0257,24905.0,244.0,-244.0,21.58,1.33,-1.47,1109.0,,,357.16,100.66,-82.23,125.4,1.0,q1_q17_dr25_tce,5209.0,171.0,-155.0,4.657,0.063,-0.032,0.603,0.037,-0.041,295.83536,42.943062,15.533
228,7663691,K00891.01,Kepler-715 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.00653012,2.001e-05,-2.001e-05,176.96898,0.00152,-0.00152,0.862,0.028,-0.586,5.344,0.114,-0.114,936.1,14.7,-14.7,3.52,1.11,-0.38,876.0,,,139.21,132.68,-43.02,71.9,1.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.47,0.052,-0.208,1.001,0.318,-0.106,283.63077,43.379398,15.063
230,8013419,K00901.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.732624065,4.397e-06,-4.397e-06,176.939054,0.000273,-0.000273,0.811,0.02,-0.033,2.2083,0.0432,-0.0432,6465.7,41.0,-41.0,4.87,0.97,-0.96,432.0,,,8.22,11.81,-4.37,210.5,1.0,q1_q17_dr25_tce,3950.0,560.0,-301.0,4.721,0.104,-0.085,0.541,0.107,-0.107,285.16748,43.876339,15.75
256,8150320,K00904.05,Kepler-55 f,CONFIRMED,CANDIDATE,0.996,0,0,0,0,10.19849255,3.25e-05,-3.25e-05,137.92067,0.00268,-0.00268,0.714,0.204,-0.473,2.4283,0.0705,-0.0705,634.1,31.3,-31.3,1.75,0.11,-0.06,559.0,,,23.11,5.35,-3.09,21.4,4.0,q1_q17_dr25_tce,4500.0,90.0,-90.0,4.656,0.013,-0.043,0.646,0.043,-0.02,285.16833,44.026459,15.791
257,8180063,K00905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.795063956,5.032e-06,-5.032e-06,172.697467,0.00069,-0.00069,0.949,0.005,-0.004,3.2496,0.0513,-0.0513,1692.9,26.5,-26.5,4.33,0.98,-0.39,950.0,,,192.74,128.89,-49.49,119.4,1.0,q1_q17_dr25_tce,5865.0,158.0,-158.0,4.563,0.038,-0.152,0.827,0.186,-0.074,296.50754,44.036072,15.289
262,8247638,K00907.02,Kepler-251 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.1329298,0.0001013,-0.0001013,190.38336,0.00282,-0.00282,0.839,0.0,-0.594,5.172,0.113,-0.113,1015.8,24.0,-24.0,3.14,0.32,-0.27,536.0,,,19.55,6.19,-4.47,44.8,2.0,q1_q17_dr25_tce,5527.0,111.0,-111.0,4.488,0.075,-0.075,0.866,0.089,-0.074,296.56622,44.105862,15.223
267,8256049,K00909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,16.37198661,2.818e-05,-2.818e-05,172.75926,0.00138,-0.00138,9.303,65.75,-6.594,3.8449,0.0654,-0.0654,4147.6,84.0,-84.0,540.37,39.25,-58.42,438.0,,,8.71,2.56,-2.57,54.5,1.0,q1_q17_dr25_tce,4187.0,125.0,-125.0,4.656,0.056,-0.024,0.592,0.043,-0.064,298.67862,44.175499,15.654
270,9141746,K00929.01,Kepler-730 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.491682808,1.685e-06,-1.685e-06,174.633553,0.000216,-0.000216,0.535,0.034,-0.053,4.301,0.0272,-0.0272,7163.3,17.2,-17.2,9.66,3.27,-1.31,1062.0,,,301.54,310.33,-112.73,502.3,1.0,q1_q17_dr25_tce,6123.0,193.0,-265.0,4.413,0.072,-0.217,1.107,0.375,-0.15,285.55481,45.578861,15.649
272,9166862,K00931.01,Kepler-731 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.855603916,3.68e-07,-3.68e-07,170.6787843,7.48e-05,-7.48e-05,0.348,0.027,-0.039,3.2179,0.0101,-0.0101,16653.0,18.2,-18.2,13.61,3.8,-1.35,1212.0,,,508.65,435.35,-163.96,1173.9,1.0,q1_q17_dr25_tce,6033.0,193.0,-265.0,4.46,0.048,-0.192,1.046,0.292,-0.104,296.39316,45.568562,15.272
282,8689373,K00921.02,Kepler-253 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.11993039,3.701e-05,-3.701e-05,182.61535,0.00164,-0.00164,0.206,0.192,-0.206,4.2309,0.0581,-0.0581,1506.9,25.8,-25.8,2.95,0.42,-0.22,563.0,,,23.77,11.17,-5.65,60.7,1.0,q1_q17_dr25_tce,5196.0,155.0,-155.0,4.593,0.026,-0.097,0.775,0.111,-0.056,291.84198,44.858089,15.532
293,9466668,K00939.03,Kepler-256 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.620467654,5.924e-06,-5.924e-06,132.06388,0.00328,-0.00328,0.271,0.189,-0.271,2.1888,0.0995,-0.0995,159.6,8.3,-8.3,1.57,0.24,-0.3,1681.0,,,1893.42,849.07,-743.1,22.7,3.0,q1_q17_dr25_tce,5553.0,111.0,0.0,4.221,0.188,-0.101,1.25,0.196,-0.24,292.58044,46.097389,15.065
324,3560301,K00968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,4.6484156,7.845e-05,-7.845e-05,261.09395,0.00777,-0.00777,0.968,0.017,-0.031,38.1939,0.0,0.0,128.4,2.4,-2.4,5.06,0.52,-2.1,2259.0,,,6152.88,2089.66,-4314.89,91.7,1.0,q1_q17_dr25_tce,6980.0,167.0,-230.0,3.577,0.352,-0.088,3.482,0.362,-1.447,295.26682,38.61124,10.963
