54,11656840,K00774.01,,FALSE POSITIVE,FALSE POSITIVE,0.014,0,1,0,0,7.442652004,7.02e-07,-7.02e-07,169.9717797,7.32e-05,-7.32e-05,0.137,0.346,-0.224,2.3078,0.0129,-0.0129,24446.0,37.8,-37.8,15.03,4.73,-1.58,967.0,,,206.78,195.52,-61.76,835.6,1.0,q1_q17_dr25_tce,6108.0,183.0,-201.0,4.469,0.07,-0.21,0.956,0.301,-0.1,288.98682,49.733742,15.27
61,11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.405998015,2.515e-06,-2.515e-06,177.197466,0.00019,-0.00019,0.324,0.061,-0.075,6.5036,0.0145,-0.0145,14489.0,22.4,-22.4,11.23,2.92,-1.95,833.0,,,113.94,90.01,-45.01,745.2,1.0,q1_q17_dr25_tce,5746.0,173.0,-173.0,4.393,0.18,-0.198,0.924,0.241,-0.16,289.23553,50.241001,15.562
70,12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.3935651,3.932e-05,-3.932e-05,178.74725,0.00245,-0.00245,0.883,0.033,-0.64,3.8896,0.0834,-0.0834,916.6,29.1,-29.1,2.66,0.54,-0.23,677.0,,,49.68,31.16,-12.97,35.8,1.0,q1_q17_dr25_tce,5557.0,166.0,-166.0,4.603,0.034,-0.128,0.75,0.152,-0.065,296.02133,50.56778,15.505
77,12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.47237911,1.56e-05,-1.56e-05,174.16212,0.00149,-0.00149,0.022,0.378,-0.022,2.7245,0.0484,-0.0484,1123.5,26.7,-26.7,2.59,0.37,-0.22,751.0,,,75.44,35.44,-19.3,47.6,1.0,q1_q17_dr25_tce,5354.0,159.0,-159.0,4.587,0.032,-0.104,0.788,0.113,-0.066,296.36652,51.319519,15.339
108,5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.64932728,5.202e-05,-5.202e-05,174.771,0.00224,-0.00224,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,893.6,20.9,-20.9,3.12,0.47,-0.28,701.0,,,57.13,22.99,-12.26,46.1,1.0,q1_q17_dr25_tce,5775.0,78.0,-78.0,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
110,5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,9.75192101,4.829e-05,-4.829e-05,138.78608,0.0036,-0.0036,0.949,0.028,-0.673,4.793,0.181,-0.181,418.0,16.2,-16.2,2.76,0.43,-0.24,870.0,,,135.66,54.6,-29.09,28.5,3.0,q1_q17_dr25_tce,5775.0,78.0,-78.0,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
148,5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.859386384,1.272e-06,-1.272e-06,173.011469,0.000207,-0.000207,1.259,1.089,-0.178,2.2757,0.0122,-0.0122,6044.3,27.2,-27.2,38.33,12.8,-4.27,1114.0,,,364.23,358.71,-118.09,269.7,1.0,q1_q17_dr25_tce,6072.0,168.0,-232.0,4.47,0.056,-0.224,0.988,0.33,-0.11,292.21436,40.759762,15.311
151,6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,0.876,0,0,0,0,3.76181843,1.14e-05,-1.14e-05,171.90364,0.00209,-0.00209,0.926,0.0,-0.663,3.5176,0.0901,-0.0901,510.6,16.4,-16.4,2.66,0.73,-0.26,1121.0,,,372.62,300.78,-104.51,35.9,1.0,q1_q17_dr25_tce,5653.0,154.0,-171.0,4.472,0.062,-0.188,0.949,0.26,-0.093,283.31638,41.83712,15.257
192,6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.219814777,5.531e-06,-5.531e-06,133.00406,0.00134,-0.00134,0.06,0.4,-0.06,2.0642,0.0392,-0.0392,488.2,17.6,-17.6,1.69,0.11,-0.08,998.0,,,234.93,53.16,-39.02,30.5,3.0,q1_q17_dr25_tce,5103.0,101.0,-101.0,4.562,0.032,-0.052,0.787,0.051,-0.039,291.63898,42.436321,15.599
198,7109675,K00872.02,Kepler-46 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.76652928,1.577e-05,-1.577e-05,138.0637,0.00189,-0.00189,0.429,0.031,-0.429,2.9004,0.0546,-0.0546,450.7,17.2,-17.2,1.97,0.09,-0.12,845.0,,,120.48,23.66,-20.46,29.2,2.0,q1_q17_dr25_tce,5149.0,113.0,-82.0,4.447,0.054,-0.036,0.93,0.044,-0.055,289.26874,42.604172,15.262
