7,10872983,K00756.02,Kepler-228 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.13443512,1.046e-05,-1.046e-05,172.97937,0.0019,-0.0019,0.762,0.139,-0.532,3.1402,0.0673,-0.0673,686.0,18.7,-18.7,2.77,0.9,-0.3,1160.0,,,427.65,420.33,-136.7,40.2,2.0,q1_q17_dr25_tce,6046.0,189.0,-232.0,4.486,0.054,-0.229,0.972,0.315,-0.105,296.28613,48.22467,15.714
15,10419211,K00742.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.521446064,1.98e-06,-1.98e-06,170.839688,0.000131,-0.000131,2.483,2.851,-0.673,3.6399,0.0114,-0.0114,17984.0,31.9,-31.9,150.51,39.76,-13.31,753.0,,,75.88,58.89,-19.99,622.1,1.0,q1_q17_dr25_tce,5795.0,155.0,-172.0,4.554,0.033,-0.176,0.848,0.224,-0.075,297.07993,47.597401,15.472
16,10464078,K00743.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,19.40393776,2.068e-05,-2.068e-05,172.484253,0.000842,-0.000842,0.804,0.007,-0.005,12.2155,0.0598,-0.0598,8918.7,53.3,-53.3,7.18,0.76,-0.68,523.0,,,17.69,6.66,-4.88,214.7,1.0,q1_q17_dr25_tce,5043.0,151.0,-151.0,4.591,0.072,-0.048,0.68,0.072,-0.065,289.25821,47.635319,15.487
28,11460018,K00769.01,Kepler-671 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.280963604,6.141e-06,-6.141e-06,171.89659,0.00115,-0.00115,0.424,0.112,-0.356,2.875,0.042,-0.042,750.8,14.1,-14.1,2.3,0.58,-0.19,1012.0,,,247.87,182.24,-63.32,61.8,1.0,q1_q17_dr25_tce,5644.0,152.0,-169.0,4.564,0.032,-0.168,0.831,0.207,-0.069,294.26581,49.314091,15.356
36,11018648,K00759.01,Kepler-230 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,32.62876672,5.801e-05,-5.801e-05,194.1019,0.00138,-0.00138,0.021,0.402,-0.021,4.7971,0.058,-0.058,1804.8,25.4,-25.4,3.36,0.76,-0.33,506.0,,,15.55,10.51,-4.18,80.0,1.0,q1_q17_dr25_tce,5586.0,152.0,-152.0,4.56,0.05,-0.15,0.798,0.181,-0.077,285.71854,48.505859,15.082
38,11138155,K00760.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.959319244,5.15e-07,-5.15e-07,172.2585292,8.27e-05,-8.27e-05,0.831,0.016,-0.004,2.22739,0.0075,-0.0075,9802.0,20.0,-20.0,12.21,1.96,-1.46,1103.0,,,349.4,146.52,-93.21,696.5,1.0,q1_q17_dr25_tce,5712.0,77.0,-77.0,4.359,0.11,-0.11,1.082,0.173,-0.13,292.16705,48.727589,15.263
44,11391957,K00765.01,Kepler-668 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.35389523,1.524e-05,-1.524e-05,171.63257,0.00133,-0.00133,0.023,0.423,-0.023,2.2514,0.0518,-0.0518,1041.6,28.2,-28.2,2.52,0.54,-0.24,790.0,,,91.9,59.06,-24.15,43.4,1.0,q1_q17_dr25_tce,5592.0,152.0,-152.0,4.582,0.036,-0.144,0.787,0.169,-0.073,285.49924,49.277351,15.317
48,12110942,K00786.01,Kepler-680 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.689920099,8.982e-06,-8.982e-06,170.36571,0.00191,-0.00191,0.151,0.304,-0.151,2.6557,0.0677,-0.0677,426.7,13.8,-13.8,1.89,0.54,-0.2,1147.0,,,408.99,342.24,-123.32,35.6,1.0,q1_q17_dr25_tce,5880.0,157.0,-192.0,4.518,0.046,-0.196,0.917,0.262,-0.098,291.62241,50.61824,15.242
59,11818800,K00777.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,40.4195037,0.0001139,-0.0001139,173.56469,0.00222,-0.00222,0.911,5.567,-0.118,3.362,0.14,-0.14,6256.0,230.0,-230.0,7.51,1.12,-0.91,467.0,,,11.29,5.67,-3.57,36.9,1.0,q1_q17_dr25_tce,5446.0,179.0,-163.0,4.507,0.116,-0.105,0.781,0.116,-0.095,294.31686,50.080231,15.487
71,8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,0.998,0,0,0,0,43.84439721,9.613e-05,-9.613e-05,151.93538,0.00192,-0.00192,0.852,0.039,-0.585,6.802,0.119,-0.119,615.2,7.7,-7.7,2.87,0.43,-0.3,531.0,,,18.77,7.98,-4.8,83.7,2.0,q1_q17_dr25_tce,5854.0,105.0,-117.0,4.406,0.09,-0.11,1.012,0.154,-0.103,300.86398,44.337551,12.882
