4,10848459,K00754.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.736952453,2.63e-07,-2.63e-07,170.307565,0.000115,-0.000115,1.276,0.115,-0.092,2.40641,0.00537,-0.00537,8079.2,12.8,-12.8,33.46,8.5,-2.83,1395.0,,,891.96,668.95,-230.35,505.6,1.0,q1_q17_dr25_tce,5805.0,157.0,-174.0,4.564,0.053,-0.168,0.791,0.201,-0.067,285.53461,48.28521,15.597
18,10485250,K00745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,16.46983774,1.361e-05,-1.361e-05,180.881761,0.000623,-0.000623,0.292,0.118,-0.101,9.4378,0.06,-0.06,10479.0,39.9,-39.9,7.94,0.89,-0.89,595.0,,,29.61,12.01,-8.91,303.4,1.0,q1_q17_dr25_tce,5152.0,168.0,-153.0,4.517,0.088,-0.072,0.786,0.088,-0.088,297.15442,47.668701,15.788
37,11018648,K00759.02,Kepler-230 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,91.7732862,0.0007518,-0.0007518,193.8378,0.00643,-0.00643,0.606,0.335,-0.4,6.473,0.204,-0.204,652.0,36.2,-36.2,2.12,0.48,-0.21,359.0,,,3.92,2.64,-1.06,19.1,2.0,q1_q17_dr25_tce,5586.0,152.0,-152.0,4.56,0.05,-0.15,0.798,0.181,-0.077,285.71854,48.505859,15.082
45,11403044,K00766.01,Kepler-669 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.125543472,3.133e-06,-3.133e-06,169.752585,0.000613,-0.000613,0.597,0.235,-0.367,3.1744,0.0362,-0.0362,1487.3,13.3,-13.3,4.43,1.44,-0.51,1243.0,,,565.35,542.47,-188.14,128.6,1.0,q1_q17_dr25_tce,6174.0,173.0,-239.0,4.417,0.056,-0.21,1.103,0.358,-0.128,291.93616,49.253979,15.506
46,11414511,K00767.01,Kepler-670 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.816504904,1.65e-07,-1.65e-07,170.9676846,4.66e-05,-4.66e-05,0.105,0.264,-0.119,2.50587,0.00666,-0.00666,16814.0,11.0,-11.0,12.21,1.62,-0.87,1219.0,,,521.13,184.34,-97.95,1406.8,1.0,q1_q17_dr25_tce,5532.0,74.0,-83.0,4.452,0.063,-0.108,0.955,0.127,-0.068,297.01547,49.225288,15.052
47,11442465,K00768.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,33.93373447,6.154e-05,-6.154e-05,186.67608,0.00137,-0.00137,0.812,0.006,-0.009,14.561,0.104,-0.104,8503.7,44.3,-44.3,7.34,0.9,-0.6,430.0,,,8.11,3.25,-2.06,236.1,1.0,q1_q17_dr25_tce,5040.0,136.0,-151.0,4.628,0.03,-0.07,0.705,0.086,-0.058,284.17233,49.360722,15.716
50,12366084,K00787.02,Kepler-232 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.37936986,2.415e-05,-2.415e-05,133.84992,0.00183,-0.00183,0.911,0.009,-0.656,2.6255,0.073,-0.073,1023.5,29.7,-29.7,3.95,0.57,-0.31,806.0,,,99.68,38.38,-19.39,37.9,2.0,q1_q17_dr25_tce,5714.0,77.0,-77.0,4.428,0.063,-0.117,1.015,0.148,-0.079,295.81616,51.121738,15.367
64,9579641,K00115.03,,CANDIDATE,CANDIDATE,0.871,0,0,0,0,3.43591631,4.729e-05,-4.729e-05,132.6624,0.011,-0.011,0.624,0.037,-0.476,3.133,0.407,-0.407,23.2,3.4,-3.4,0.55,0.08,-0.07,1272.0,,,617.61,251.11,-186.88,8.7,3.0,q1_q17_dr25_tce,5779.0,104.0,-115.0,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
79,12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.611904345,6.65e-06,-6.65e-06,180.892284,0.000413,-0.000413,0.55,0.065,-0.128,5.1497,0.0592,-0.0592,6105.6,27.6,-27.6,7.4,2.2,-0.73,753.0,,,76.15,66.33,-21.39,277.2,1.0,q1_q17_dr25_tce,5795.0,156.0,-173.0,4.508,0.039,-0.208,0.919,0.273,-0.091,289.11221,51.737381,15.14
80,2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,1.268,5.652,-0.123,1.8868,0.0232,-0.0232,1976.3,20.4,-20.4,46.58,8.01,-8.0,1920.0,,,3209.29,1411.94,-1136.62,112.6,1.0,q1_q17_dr25_tce,6017.0,72.0,-90.0,4.22,0.156,-0.117,1.339,0.23,-0.23,290.84369,37.728828,15.122
