0.07,0.4,0.48,0.5,0.54,0.35,0.44,cp
0.42,0.4,0.48,0.5,0.56,0.18,0.3,cp
0.34,0.45,0.48,0.5,0.38,0.24,0.35,cp
0.43,0.37,0.48,0.5,0.53,0.35,0.44,cp
0.4,0.29,0.48,0.5,0.42,0.35,0.44,cp
0.61,0.45,0.48,0.5,0.48,0.35,0.41,cp
0.43,0.4,0.48,0.5,0.39,0.28,0.39,cp
0.42,0.35,0.48,0.5,0.58,0.15,0.27,cp
0.23,0.33,0.48,0.5,0.43,0.33,0.43,cp
0.23,0.58,0.48,0.5,0.37,0.53,0.59,cp
0.51,0.37,0.48,0.5,0.35,0.36,0.45,cp
0.41,0.43,0.48,0.5,0.5,0.24,0.25,cp
0.34,0.42,0.48,0.5,0.41,0.34,0.43,cp
0.34,0.51,0.48,0.5,0.44,0.37,0.46,cp
0.26,0.4,0.48,0.5,0.36,0.26,0.37,cp
0.49,0.42,0.48,0.5,0.53,0.79,0.81,im
0.31,0.5,0.48,0.5,0.57,0.84,0.85,im
0.6,0.61,0.48,0.5,0.54,0.67,0.71,im
0.7,0.46,0.48,0.5,0.56,0.78,0.73,im
0.61,0.66,0.48,0.5,0.46,0.87,0.88,im
0.61,0.47,0.48,0.5,0.0,0.8,0.32,im
0.71,0.52,0.48,0.5,0.64,1.0,0.99,im
0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
0.76,0.41,0.48,0.5,0.5,0.59,0.62,imU
0.84,0.54,0.48,0.5,0.75,0.92,0.7,imU
0.86,0.55,0.48,0.5,0.63,0.81,0.83,imU
0.67,0.88,0.48,0.5,0.73,0.5,0.25,om
0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
0.7,0.71,0.48,0.5,0.42,0.84,0.85,pp
0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
0.56,0.54,0.48,0.5,0.43,0.37,0.3,pp
