8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,6,0
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,0
8.8,0.46,0.45,2.6,0.065,7.0,18.0,0.9947,3.32,0.79,14.0,6,0
11.4,0.6,0.49,2.7,0.085,10.0,41.0,0.9994,3.15,0.63,10.5,6,0
8.1,0.582,0.0,1.6,0.067,3.0,7.0,0.99967,3.34,0.48,10.41,4,1
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,5,0
6.3,0.79,0.0,1.8,0.05,4.0,34.0,0.99832,3.83,0.7,9.94,4,1
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,6,0
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,6,0
10.1,0.556,0.18,4.0,0.08,26.0,34.0,0.99192,3.52,0.68,13.36,8,1
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,0
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,5,0
9.0,1.13,0.46,2.4,0.044,3.0,7.0,0.9931,3.52,1.15,10.76,4,1
9.0,0.23,0.09,1.6,0.103,3.0,10.0,0.99749,3.33,0.79,13.88,8,1
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,6,0
11.6,0.23,0.85,2.0,0.074,5.0,12.0,0.99608,3.73,1.22,10.36,8,1
10.5,0.42,0.39,1.7,0.054,14.0,7.0,0.99693,3.67,1.35,10.43,4,1
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,0
10.0,0.976,0.33,1.3,0.044,9.0,80.0,0.9908,3.62,1.2,13.68,8,1
9.2,0.506,0.03,3.2,0.044,42.0,21.0,0.99694,3.42,0.72,9.74,8,1
12.6,0.89,0.27,2.1,0.094,14.0,7.0,0.9933,3.65,0.7,9.71,4,1
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,6,0
10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,5,0
12.6,0.606,0.51,3.1,0.051,10.0,23.0,1.00021,3.04,0.8,10.81,4,1
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,0
12.6,0.23,0.78,6.1,0.136,3.0,7.0,0.99204,3.28,0.75,13.47,4,1
6.9,0.691,0.0,6.4,0.049,6.0,10.0,0.99133,3.34,0.73,9.87,4,1
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,0
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,0
10.4,0.784,0.16,1.5,0.062,3.0,20.0,0.99249,3.74,0.82,9.61,4,1
10.8,0.23,0.79,2.4,0.079,5.0,22.0,0.99462,3.52,0.88,9.48,4,1
7.8,1.13,0.0,2.6,0.065,12.0,37.0,0.99125,3.48,0.81,11.14,4,1
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,0
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,0
8.8,0.292,0.0,1.6,0.044,25.0,7.0,0.99444,3.74,0.83,13.56,4,1
12.6,0.585,0.6,2.5,0.08,17.0,40.0,0.99587,3.24,0.72,13.86,4,1
11.1,0.541,0.28,2.0,0.099,3.0,7.0,0.99236,3.64,0.64,11.3,8,1
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,0
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,6,0
9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,5,0
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5,0
10.6,0.933,0.89,8.1,0.083,30.0,21.0,0.9912,3.4,0.84,10.16,4,1
7.0,0.38,0.49,2.5,0.097,33.0,85.0,0.9962,3.39,0.77,11.4,6,0
8.0,0.804,0.0,3.6,0.054,3.0,7.0,0.99286,3.65,0.89,12.69,8,1
8.5,0.35,0.0,6.6,0.101,7.0,7.0,0.99785,3.53,0.96,10.67,8,1
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6,0
9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,5,0
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,0
12.6,0.566,0.13,2.3,0.044,16.0,7.0,0.99257,3.27,1.1,9.64,8,1
11.3,0.454,0.2,7.7,0.08,8.0,7.0,0.99417,3.6,0.7,9.54,4,1
8.2,0.646,0.07,1.3,0.095,10.0,21.0,0.99354,3.38,0.62,10.73,4,1
12.1,0.773,0.09,3.3,0.102,19.0,7.0,0.99223,3.43,0.73,10.24,8,1
7.8,0.6,0.14,2.4,0.086,3.0,15.0,0.9975,3.42,0.6,10.8,6,0
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,0
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5,0
12.6,0.524,0.15,2.8,0.066,3.0,11.0,0.99357,3.5,0.43,9.67,4,1
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,0
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,0
7.5,0.685,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,10.9,4,1
9.8,0.51,0.19,3.2,0.081,8.0,30.0,0.9984,3.23,0.58,10.5,6,0
9.1,0.567,0.3,3.8,0.055,10.0,7.0,0.99797,3.44,0.65,9.15,8,1
6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,11.0,6,0
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,0
8.2,0.583,0.0,4.1,0.068,8.0,31.0,0.99604,3.33,0.73,13.11,8,1
12.6,0.286,0.0,1.7,0.091,3.0,14.0,0.9973,3.51,0.5,10.71,4,1
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0
7.2,0.294,0.02,1.6,0.077,15.0,25.0,0.99457,3.53,0.4,9.15,4,1
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,4,1
8.2,0.239,0.14,5.3,0.062,3.0,30.0,0.99176,3.67,0.47,11.0,4,1
9.8,0.271,0.39,2.2,0.091,8.0,53.0,0.99995,3.2,0.81,11.01,4,1
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,0
9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,5,0
9.7,0.655,0.16,2.2,0.044,3.0,7.0,0.99442,3.38,0.56,12.26,8,1
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,5,0
9.9,0.896,0.19,2.9,0.084,8.0,15.0,0.99844,3.42,0.98,10.27,4,1
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,0
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0
9.2,0.924,0.08,1.8,0.088,25.0,7.0,0.99483,3.76,1.05,12.61,4,1
7.0,0.269,0.59,2.4,0.11,6.0,14.0,0.99291,3.13,1.42,11.16,4,1
9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,7,0
9.8,0.885,0.08,2.3,0.117,23.0,7.0,0.99574,3.33,0.71,10.49,8,1
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,0
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,5,0
