10,0,38,0,4198,66,1,35,1,1,1,15,240.02,0
4,0,38,1,3095,27,483,8,3,1,1,30,2056.88,0
7,0,37,1,11465,154,11,47,4,1,1,45,317.975,0
8,0,37,1,6718,75,108,37,2,1,1,25,791.685,0
0,1,36,0,628,7,9,4,4,1,2,45,38.375,1
4,0,26,0,1568,39,30,68,4,1,1,45,115.175,0
11,0,27,0,700,25,10,7,2,1,2,25,77.625,0
16,0,17,1,6393,141,85,42,2,2,1,25,676.53,0
16,0,39,3,9175,124,149,45,3,1,1,30,967.96,0
9,0,40,1,5978,98,12,14,3,1,1,30,291.04,0
3,0,39,1,935,17,5,13,2,1,1,25,65.34,0
11,0,39,2,6778,78,113,39,2,1,1,25,817.02,0
12,1,38,1,2328,47,39,33,3,1,1,30,251.0,1
14,0,29,1,760,28,15,9,3,1,1,30,91.52,0
1,0,36,0,3035,24,478,6,3,1,1,30,2034.36,0
8,0,25,0,640,22,5,5,2,1,2,25,52.29,0
0,0,23,0,3165,58,3,21,3,1,1,30,140.92,0
5,0,42,1,2440,41,295,22,3,1,1,30,1279.24,0
14,0,41,3,9195,123,154,47,3,1,1,30,988.72,0
7,0,42,1,5998,97,17,16,3,1,1,30,311.8,0
26,0,42,4,15220,227,64,36,3,2,1,30,873.88,0
3,0,22,1,1775,28,38,18,2,1,1,25,252.135,0
13,0,44,1,4630,81,20,23,3,1,1,30,268.44,0
15,0,44,1,4458,76,16,41,1,1,1,15,337.37,0
12,0,43,2,11725,164,26,53,4,1,1,45,362.225,0
28,1,39,0,1215,57,31,23,3,1,2,30,174.88,1
9,0,33,2,1575,46,208,17,3,2,1,30,896.84,0
3,0,31,0,6458,65,93,31,2,1,1,25,712.035,0
6,0,21,0,440,15,0,1,2,1,2,25,20.475,0
11,0,11,0,6133,131,70,36,1,2,1,15,729.52,0
5,0,40,0,7688,135,395,48,2,1,1,25,2129.535,0
23,0,39,8,10615,101,12,47,5,1,1,55,178.74,0
12,0,28,0,1405,40,30,18,2,1,1,25,200.025,0
6,0,35,0,4190,63,0,12,3,1,1,30,170.12,0
1,0,34,1,6320,78,175,21,3,1,1,30,955.92,0
7,0,32,0,2810,33,0,11,3,1,2,30,113.72,1
8,0,22,0,1045,24,8,8,2,1,1,25,84.105,0
0,0,6,1,4210,32,204,5,3,1,1,30,985.68,0
10,0,38,2,6518,105,28,27,3,1,1,30,376.92,0
4,0,37,0,1475,24,21,26,2,1,2,25,161.955,0
11,0,37,3,12065,164,32,62,4,1,1,45,385.725,0
12,0,37,3,7318,85,129,52,2,1,1,25,913.635,0
0,0,38,0,1793,48,0,18,1,1,1,15,101.255,0
4,0,37,0,6118,65,87,22,2,1,1,25,669.735,0
17,0,36,6,9835,83,0,27,4,1,1,45,247.95,0
9,1,36,0,5218,88,5,9,2,1,1,25,261.27,1
0,0,36,0,0,0,0,0,4,1,2,45,0.0,1
0,0,9,0,3790,30,194,23,3,1,1,30,928.8,0
0,1,9,0,888,9,0,3,3,1,1,30,35.88,1
7,0,39,2,4630,89,34,29,3,1,1,30,324.76,0
6,0,39,1,6033,101,39,16,3,1,1,30,401.36,0
9,0,38,1,15600,188,182,34,2,1,1,25,1529.46,0
0,0,38,0,990,20,32,15,2,1,2,25,189.45,0
1,0,37,1,1783,31,32,10,4,1,1,45,125.35,0
0,0,37,0,743,13,41,8,4,1,2,45,121.4,1
8,0,37,0,4255,65,0,13,2,1,1,25,194.4,0
25,0,30,2,15960,232,0,76,2,1,1,25,728.64,0
0,0,25,0,710,4,0,1,4,1,2,45,17.85,0
2,0,24,0,3110,55,0,19,3,1,1,30,126.6,0
25,1,33,0,1145,48,25,20,2,1,2,25,166.185,1
4,0,36,0,3908,83,11,31,2,1,1,25,229.095,0
5,0,35,0,1855,45,47,23,3,1,2,30,264.0,0
6,1,27,1,1505,37,202,14,2,2,1,25,978.39,1
12,0,25,0,1415,33,28,16,2,1,1,25,191.16,0
18,0,17,1,6582,142,94,45,2,2,1,25,725.58,0
5,0,38,1,4325,82,0,22,3,1,1,30,176.28,0
4,0,38,0,5728,94,0,9,3,1,1,30,232.88,0
21,0,33,0,765,46,7,14,2,1,2,25,67.995,1
23,0,31,3,15885,237,0,77,2,1,1,25,725.49,0
14,0,17,1,6202,140,76,39,2,2,1,25,627.39,0
8,0,32,0,2453,54,351,23,2,1,1,25,1692.315,0
7,1,30,0,2990,35,1,15,2,1,2,25,140.625,1
1,0,28,0,6785,91,6,21,4,1,1,45,186.9,0
13,0,43,2,3775,88,40,29,3,1,1,30,314.52,0
4,0,41,1,3718,88,10,29,3,1,1,30,192.24,0
12,0,30,1,1225,38,27,14,2,1,1,25,178.335,0
9,0,36,0,2375,55,46,20,3,1,2,30,281.2,0
16,0,26,1,1935,43,27,13,2,1,1,25,210.51,0
1,0,37,0,13063,158,0,44,3,1,1,30,528.84,0
3,0,36,0,14775,171,125,30,2,1,1,25,1235.07,0
0,0,36,0,5790,75,161,26,3,1,1,30,878.6,0
0,0,33,0,2130,11,0,14,3,1,1,30,85.64,0
0,0,35,0,0,0,0,0,5,1,1,55,0.0,0
10,0,16,0,5682,130,60,42,1,2,1,15,649.66,0
10,0,37,0,2453,60,359,24,3,1,1,30,1536.52,0
9,1,38,0,2238,54,8,17,3,1,2,30,123.68,0
4,0,38,1,3095,27,483,8,3,1,1,30,2056.88,0
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1
4,0,26,0,1568,39,30,68,4,1,1,45,115.175,0
2,0,9,1,4390,40,215,10,3,1,1,30,1037.2,0
13,0,37,2,9115,121,144,43,3,1,1,30,945.44,0
0,0,36,0,133,2,0,2,3,1,2,30,5.4,1
3,0,33,1,6785,97,14,22,5,1,1,55,124.23,0
0,0,26,0,825,10,21,3,4,1,2,45,73.375,0
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0
0,0,34,0,323,1,2,2,4,1,2,45,13.1,1
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0
0,0,33,0,1360,38,31,18,3,1,2,30,179.92,0
8,0,37,0,2208,57,357,24,2,1,1,25,1708.425,0
9,0,38,1,3530,79,30,28,3,1,1,30,264.36,0
0,0,37,0,630,11,0,11,2,1,1,25,28.845,0
1,0,35,0,1420,41,36,20,3,1,1,30,202.44,0
10,0,15,0,8688,168,71,40,4,1,1,45,398.9,0
17,0,34,1,14775,216,42,28,2,1,1,25,863.595,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
1,1,31,0,2625,32,0,12,2,1,2,25,119.565,1
0,1,32,0,0,0,0,0,2,1,2,25,0.0,1
0,0,29,0,6420,88,2,18,4,1,1,45,167.7,0
6,0,40,0,3973,62,4,37,2,1,1,25,199.575,0
0,0,40,1,2870,23,486,10,3,1,1,30,2059.72,0
0,0,39,1,6275,82,189,28,3,1,1,30,1010.28,0
4,0,39,1,6493,71,111,39,2,1,1,25,794.88,0
0,0,38,1,0,0,7,0,5,1,1,55,10.5,0
4,0,31,0,2068,52,342,18,2,1,1,25,1634.4,0
7,0,31,0,8730,113,127,37,3,1,1,30,861.72,0
1,0,32,0,13388,161,0,38,3,1,1,30,541.96,0
15,0,30,6,10050,85,0,36,4,1,1,45,253.375,0
5,0,21,0,315,17,0,1,2,1,2,25,14.94,0
0,0,3,0,1103,11,0,1,2,1,1,25,50.13,1
4,0,42,1,3050,31,491,12,3,1,1,30,2087.24,0
23,1,37,0,910,51,24,21,2,1,2,25,151.245,1
3,0,39,0,1620,48,46,24,3,1,2,30,250.72,0
10,0,29,0,1180,36,27,17,2,1,1,25,176.22,0
0,1,27,0,2425,25,0,8,2,1,2,25,110.25,1
7,0,38,0,2328,62,363,27,2,1,1,25,1741.05,0
1,0,39,0,2235,41,289,21,3,1,1,30,1247.04,0
3,0,39,0,5793,97,11,15,2,1,1,25,314.55,0
6,0,38,0,15360,184,154,33,2,1,1,25,1392.48,0
0,0,38,0,6375,88,190,29,3,1,1,30,1018.52,0
10,0,37,0,5693,100,30,27,2,1,1,25,395.685,1
0,0,34,0,6660,99,18,25,4,1,1,45,213.975,0
0,0,37,0,213,6,8,5,5,1,1,55,15.285,0
0,0,37,0,3593,84,6,31,2,1,1,25,192.465,0
5,0,17,2,2728,47,35,22,3,1,1,30,251.0,0
