86,34,62,140,61,7,122,54,17,127,141,223,112,64,2,14,200,208,negative 
94,49,79,203,71,5,174,37,21,154,196,465,206,71,6,2,197,199,negative 
87,39,70,148,61,7,143,46,18,136,164,307,141,69,1,2,192,199,negative 
94,36,66,151,61,8,133,50,18,135,154,265,119,62,9,3,201,208,negative 
77,38,63,135,59,5,130,52,18,130,145,247,139,79,13,21,183,187,negative
83,42,66,156,67,7,150,45,19,144,174,333,159,78,4,2,182,188,negative 
89,42,89,147,61,11,151,44,19,145,170,338,163,72,11,23,187,199,negative 
86,40,62,140,62,7,150,45,19,133,165,330,173,82,2,3,180,185,positive
80,37,57,116,55,6,125,54,18,125,142,229,132,81,8,5,178,184,negative
94,38,84,158,55,9,169,39,20,130,196,430,155,69,9,15,190,195,negative
80,44,68,135,59,8,150,45,19,145,170,329,173,80,7,12,180,185,negative 
94,48,83,162,64,10,156,43,19,153,177,357,187,74,4,14,185,196,negative 
97,45,88,173,67,10,157,43,20,157,173,365,157,67,8,12,192,200,negative 
100,46,104,184,60,9,197,34,23,147,222,578,198,73,13,13,189,197,positive
82,38,53,125,59,5,133,51,18,128,152,259,146,87,0,0,177,183,negative
98,54,104,186,59,10,213,32,24,172,223,665,217,73,1,26,186,195,negative
89,44,70,137,58,6,136,49,18,146,168,273,166,78,10,3,186,187,negative 
93,47,85,163,66,11,156,44,20,158,172,355,178,74,7,15,183,195,negative 
86,46,70,149,65,8,149,45,19,146,170,331,185,77,6,6,183,188,negative 
89,36,72,141,56,7,138,48,18,126,163,286,130,72,1,1,187,192,negative
94,35,66,147,62,9,131,50,18,127,159,258,115,66,8,7,196,201,negative 
86,41,64,148,61,5,150,45,19,138,165,333,173,80,5,8,182,185,positive
85,34,53,127,58,6,116,58,17,121,137,197,127,70,3,20,185,189,positive
107,57,106,179,51,8,257,26,28,172,275,954,232,83,2,20,181,184,negative 
86,41,66,129,55,7,135,50,18,136,154,266,165,74,3,4,180,187,negative
89,45,81,246,102,43,155,44,20,160,200,347,177,90,9,17,183,192,negative 
109,51,100,197,59,10,192,34,22,161,210,553,195,64,14,3,196,202,negative
93,40,62,117,49,7,131,52,18,145,160,249,156,78,8,6,184,184,negative 
113,57,109,194,56,6,260,26,28,175,288,982,261,85,11,21,182,183,negative 
89,40,72,155,63,7,146,45,19,135,175,321,145,72,4,10,192,196,negative 
87,45,82,164,60,8,156,42,19,144,181,366,174,70,2,2,190,196,negative
108,52,109,182,55,12,216,31,24,171,229,687,214,72,10,28,189,201,positive
80,39,60,122,56,6,139,49,18,131,151,281,142,80,0,5,179,186,negative
90,47,85,145,58,9,152,44,19,155,175,345,184,73,4,2,186,197,negative 
97,37,76,169,60,8,161,41,20,131,189,391,136,72,0,0,188,192,negative
88,40,73,173,68,7,150,44,19,137,174,341,151,69,2,20,196,200,negative 
78,36,51,116,56,4,120,57,17,124,135,209,135,84,1,12,177,184,negative
89,44,70,158,64,6,141,47,18,143,164,299,173,66,9,11,193,199,negative 
87,43,70,169,72,7,152,44,19,145,177,341,171,76,6,12,184,187,negative 
104,51,105,168,54,10,208,32,24,162,220,641,221,72,9,20,187,197,positive
93,42,64,123,51,7,135,51,18,144,164,262,155,78,16,12,185,185,negative 
106,52,101,213,64,11,201,33,23,158,214,607,204,65,2,4,192,204,positive
98,42,90,192,61,9,178,37,21,144,189,480,138,61,3,8,199,208,positive
90,41,62,147,60,6,128,52,18,141,149,246,157,61,13,4,201,208,negative 
96,54,104,175,58,10,215,31,24,175,221,682,222,75,13,23,186,194,negative
94,46,79,181,62,8,167,40,20,148,190,418,193,67,12,15,191,198,negative
90,48,78,143,60,11,161,43,20,159,172,374,186,75,2,2,184,193,negative 
102,51,108,193,57,10,212,31,24,162,219,663,184,66,7,21,191,201,negative
94,45,72,179,69,6,156,41,19,144,181,373,191,69,5,5,193,198,negative 
115,53,100,205,64,11,220,30,25,166,229,710,214,71,21,11,189,199,positive
97,44,95,202,66,9,188,35,22,144,216,526,175,72,15,11,190,197,positive
90,39,57,114,48,7,135,51,18,139,155,261,151,85,12,8,183,182,negative 
94,39,75,184,72,8,155,42,19,133,175,365,145,70,4,5,192,200,negative 
107,51,103,182,56,11,213,31,24,162,226,673,217,72,2,4,188,198,positive
108,56,102,246,75,6,239,28,26,167,264,855,228,82,9,13,186,185,negative 
108,54,103,212,65,11,208,32,24,162,228,648,240,71,9,0,189,197,positive
92,46,82,170,58,8,165,40,20,149,181,409,164,61,8,11,200,208,negative
98,55,108,168,53,11,224,30,25,178,231,737,217,73,8,30,187,198,negative
89,50,83,195,65,6,178,37,21,156,207,481,210,71,1,6,189,194,negative
88,42,66,133,57,6,123,54,17,144,147,227,160,66,8,4,193,198,negative 
98,46,77,199,71,7,166,39,20,150,184,422,180,69,13,9,200,203,negative 
87,42,60,116,51,6,150,46,19,141,169,324,171,85,2,14,178,182,negative 
96,40,100,178,58,8,181,37,21,134,205,486,160,68,5,34,192,202,positive
90,42,63,144,59,7,131,50,18,142,154,259,162,65,15,3,197,204,negative 
86,40,63,135,56,5,133,50,18,135,152,262,166,70,9,2,187,191,positive
97,41,92,197,63,10,179,37,21,140,197,481,136,63,4,3,197,204,negative
85,44,66,125,58,6,148,45,19,145,170,323,185,84,8,1,180,183,negative 
105,51,80,207,71,6,195,33,22,159,214,579,188,75,6,20,194,194,negative 
89,41,76,183,73,7,157,42,19,136,181,373,153,74,8,12,191,195,negative 
90,46,73,137,58,11,161,43,20,158,170,373,186,76,0,9,182,193,negative 
92,37,75,184,70,6,154,42,19,131,184,363,127,71,0,4,198,202,negative 
105,51,93,160,51,7,217,30,24,165,240,703,208,81,9,25,188,188,negative 
86,39,58,125,55,5,117,57,17,134,140,204,148,69,7,6,190,194,negative 
91,36,83,162,61,8,142,47,19,128,163,298,137,63,0,31,193,200,positive
92,52,93,204,67,9,189,35,22,161,214,536,240,72,2,5,188,195,negative
96,45,101,201,66,9,192,34,22,143,218,552,195,73,3,19,189,197,positive
88,42,64,151,62,8,130,51,18,142,150,253,161,63,3,2,203,210,negative 
107,55,103,213,68,11,219,30,25,172,221,709,216,70,10,7,187,197,positive
90,39,85,160,59,7,163,41,20,131,189,396,158,71,7,13,186,192,positive
103,51,105,174,56,11,210,32,24,163,222,650,222,73,8,9,187,196,positive
93,42,98,192,63,9,185,36,22,138,206,508,173,70,10,21,189,197,positive
104,56,96,231,74,11,220,30,25,172,223,713,218,73,6,16,186,195,negative
99,57,100,177,54,13,224,30,25,188,223,726,213,72,4,7,185,198,negative
89,42,66,125,53,7,131,51,18,144,162,254,162,73,10,17,188,191,negative 
106,54,101,222,67,12,222,30,25,173,228,721,200,70,3,4,187,201,positive
