104,50,106,209,66,10,207,32,23,158,223,635,220,73,14,9,188,196,positive
90,34,66,136,55,6,123,54,17,118,148,224,118,65,5,26,196,202,positive
89,47,81,147,64,11,156,44,20,163,170,352,188,76,6,13,184,193,negative 
78,38,63,115,51,6,142,47,19,130,162,299,146,77,2,4,181,185,positive
98,55,101,219,69,11,225,30,25,178,231,748,216,74,6,14,187,195,negative
96,55,98,161,54,10,215,31,24,175,226,683,221,76,3,6,185,193,negative
73,37,53,111,54,6,126,55,18,128,135,227,147,82,1,15,176,184,negative
79,40,80,133,55,7,147,47,19,135,172,311,144,76,8,30,181,193,negative
94,42,68,150,64,7,128,52,18,143,154,246,159,69,14,5,192,196,negative 
89,37,54,119,53,5,134,50,18,127,151,266,146,79,16,14,184,185,positive
91,42,80,162,66,8,148,44,19,145,171,331,147,70,3,5,189,199,negative 
91,40,76,171,67,7,149,44,19,135,169,332,144,68,4,17,192,200,negative 
92,36,78,165,57,8,153,43,19,128,169,349,124,60,4,19,203,211,positive
100,41,75,205,71,5,176,36,21,138,204,479,151,72,7,19,197,197,negative 
82,44,72,136,61,7,147,46,19,143,173,317,183,81,6,17,181,185,negative 
92,46,79,176,64,8,162,41,20,149,183,396,178,67,2,10,191,198,negative
104,49,89,168,54,4,212,31,24,153,238,682,198,78,1,23,190,189,negative 
96,37,74,199,74,5,165,39,20,128,188,419,136,72,1,3,196,200,negative 
93,45,73,164,59,7,159,42,20,146,182,379,188,65,11,15,195,201,negative
95,36,73,191,73,6,156,41,19,126,184,374,124,71,2,19,199,204,negative 
84,44,80,140,58,11,156,44,20,157,166,349,176,74,5,17,183,193,negative 
80,45,71,128,56,7,151,45,19,147,171,337,176,79,3,16,181,187,negative 
86,42,65,116,53,6,152,45,19,141,175,335,172,85,5,4,179,183,negative 
83,37,62,113,53,6,122,55,17,129,143,218,135,79,0,7,181,185,negative 
96,45,80,162,63,9,146,46,19,148,161,316,161,64,5,10,199,207,negative 
83,46,73,137,59,6,148,45,19,146,167,327,183,75,8,0,185,191,negative 
88,43,84,136,55,11,154,44,19,150,174,350,164,73,6,2,185,196,negative 
96,47,103,215,69,10,200,33,23,147,220,598,200,73,6,6,187,194,negative
109,55,102,169,51,6,241,27,26,165,265,870,247,84,10,11,184,183,negative 
90,38,75,164,64,7,151,43,19,131,168,345,139,66,0,0,195,204,negative 
88,44,77,167,59,6,151,44,19,145,175,343,177,64,9,12,202,208,negative
109,49,109,193,59,10,207,32,24,156,225,635,213,70,13,31,191,202,positive
87,36,53,117,58,4,118,57,17,125,138,205,138,85,9,15,180,183,negative 
109,52,95,189,58,4,227,29,25,158,262,776,217,82,0,19,187,186,negative 
85,37,80,158,59,8,153,44,19,126,179,348,136,69,6,21,191,197,negative
101,52,105,162,53,10,212,31,24,163,226,669,204,74,12,11,186,194,negative
91,38,75,136,53,6,144,47,19,131,165,305,149,69,1,7,186,191,positive
85,45,82,133,56,11,159,43,20,156,170,362,173,76,10,21,183,193,negative 
101,53,108,184,54,12,216,31,24,172,220,685,187,68,4,24,190,201,negative
112,50,104,197,58,11,208,32,24,159,223,639,186,67,15,22,191,202,positive
85,37,68,145,60,6,130,51,18,130,150,253,121,65,3,14,195,203,negative 
101,51,98,194,60,10,195,34,22,161,219,572,219,67,0,10,192,201,positive
91,36,60,126,56,6,119,56,17,130,139,211,118,67,6,14,192,198,negative 
99,50,88,204,64,10,185,35,22,159,209,517,193,66,12,11,194,201,negative
97,55,104,219,71,9,211,32,24,171,222,658,223,74,1,24,186,196,positive
89,46,78,150,63,11,160,43,20,160,170,367,176,73,5,9,185,194,negative 
94,45,89,213,71,5,186,35,22,145,204,533,182,71,4,13,195,198,negative 
83,46,71,156,70,6,151,44,19,147,174,338,198,80,3,11,181,186,negative 
97,46,94,209,67,10,195,34,22,147,224,573,194,70,0,14,188,197,negative
103,54,107,189,56,11,223,30,25,174,225,729,200,70,0,29,187,201,negative
76,38,58,125,58,5,133,51,18,127,152,259,145,87,0,21,177,184,negative
92,42,75,172,60,8,147,45,19,142,174,322,160,62,22,10,206,211,negative
92,45,76,162,57,7,159,41,20,147,184,381,177,69,8,10,190,195,positive
98,44,88,176,67,10,158,43,20,149,173,367,154,66,14,9,194,202,negative 
101,49,103,212,67,10,201,33,23,156,215,601,174,69,4,11,189,196,negative
96,37,74,187,68,8,159,42,20,134,183,378,134,69,3,16,190,197,positive
88,43,70,177,74,19,152,44,19,143,180,342,168,76,1,9,186,189,negative 
105,55,96,181,56,9,219,30,25,175,231,713,216,74,4,5,187,194,negative
86,43,69,123,54,6,150,46,19,144,174,325,177,87,3,7,180,182,negative 
105,53,108,206,63,12,222,31,25,168,226,712,201,71,15,35,189,203,positive
89,47,80,131,54,11,160,43,20,163,175,369,174,77,1,7,182,193,negative 
93,39,78,164,66,8,139,48,18,140,157,290,126,64,4,7,201,208,negative 
90,48,81,144,60,9,150,44,19,156,173,333,200,75,2,0,185,195,negative 
103,49,107,179,54,12,208,32,24,159,214,644,183,66,1,12,191,200,negative
91,52,98,196,62,9,193,34,22,161,216,562,244,69,3,1,190,199,negative
97,37,78,181,62,8,161,41,20,131,182,389,117,62,2,28,203,211,negative
100,58,109,230,70,11,226,30,25,182,234,752,207,72,0,13,187,198,negative
86,45,70,122,56,7,148,45,19,144,170,324,186,84,9,5,180,183,negative 
105,51,105,197,60,11,191,35,22,162,207,545,194,64,18,4,196,205,positive
86,45,71,170,70,6,146,45,19,146,172,321,189,71,10,8,187,191,negative 
108,51,100,206,63,10,196,34,23,159,214,576,201,65,7,16,194,205,positive
83,42,71,152,64,7,149,45,19,142,172,331,158,74,2,2,184,190,negative 
100,54,102,206,65,10,198,33,23,164,224,587,240,72,4,11,187,196,positive
94,45,85,163,68,10,157,44,20,156,170,357,176,73,17,11,187,195,negative 
98,48,101,203,65,9,197,33,23,152,216,584,174,68,2,5,189,197,positive
103,53,106,172,55,10,212,32,24,168,220,660,223,73,16,24,187,197,positive
84,43,70,123,54,8,151,45,19,146,173,332,176,81,1,12,181,184,negative 
88,39,70,166,66,7,148,44,19,134,167,332,143,69,5,13,193,201,negative 
87,42,70,139,59,7,149,45,19,142,177,327,156,78,6,9,185,188,negative 
94,37,72,146,60,9,133,50,18,135,161,262,128,69,2,7,192,195,negative 
111,50,103,199,60,11,211,31,24,156,223,663,188,68,9,9,190,200,positive
98,46,88,191,63,6,192,34,22,147,215,563,174,73,2,26,194,197,negative 
87,38,71,123,53,8,137,49,18,127,158,277,145,75,0,9,181,186,positive
82,36,51,114,53,4,135,50,18,126,150,268,144,86,15,4,181,182,positive
111,58,105,183,51,6,265,26,29,174,285,1018,255,85,4,8,181,183,negative 
