91,41,84,141,57,9,149,45,19,143,170,330,158,72,9,14,189,199,negative 
93,41,82,159,63,9,144,46,19,143,160,309,127,63,6,10,199,207,negative 
97,43,73,173,65,6,153,42,19,143,176,361,172,66,13,1,200,204,negative 
90,43,66,157,65,9,137,48,18,146,162,281,164,67,3,3,193,202,negative 
89,36,51,109,52,6,118,57,17,129,137,206,125,80,2,14,181,185,negative 
84,47,75,153,64,6,154,43,19,145,175,354,184,75,0,3,185,192,negative 
87,38,85,177,61,8,164,40,20,129,186,402,130,63,1,25,198,205,negative
95,48,104,214,67,9,205,32,23,151,227,628,202,74,5,9,186,193,negative
92,38,71,174,66,7,154,43,19,133,181,355,130,70,4,24,189,195,positive
89,47,84,133,55,11,157,44,20,160,169,354,176,74,5,9,182,192,negative 
103,50,98,212,63,9,193,34,22,161,214,567,185,64,5,5,198,204,negative
81,43,68,125,57,8,149,46,19,146,169,323,172,83,6,18,179,184,negative 
98,49,84,219,74,7,190,34,22,154,208,558,209,74,4,7,195,195,negative 
110,58,106,180,51,6,261,26,28,171,278,998,257,83,9,13,181,182,negative 
95,42,85,174,66,9,153,44,19,144,168,347,150,65,11,5,196,204,negative 
92,38,60,130,62,5,114,58,17,132,135,194,137,72,14,5,190,194,negative 
102,45,83,198,65,5,194,33,22,146,225,576,167,79,0,27,193,191,negative 
85,39,77,151,59,8,150,45,19,134,176,331,133,73,0,16,184,193,negative
77,38,75,144,59,6,147,46,19,132,167,315,136,80,16,20,181,187,negative
85,41,66,155,65,22,149,45,19,139,173,330,155,75,6,16,184,191,negative 
95,45,80,186,62,7,164,40,20,145,188,406,178,65,11,18,199,204,negative
100,46,85,164,64,11,163,42,20,163,176,387,170,71,18,0,189,196,negative 
91,45,75,154,57,6,150,44,19,146,170,335,180,66,16,2,193,198,negative
107,52,101,218,64,11,202,33,23,164,219,610,192,65,17,2,197,206,negative
96,49,98,187,59,6,213,31,24,152,228,680,210,77,8,28,188,189,negative 
101,51,105,212,68,10,209,32,24,162,222,653,224,73,5,23,186,195,negative
86,43,66,130,56,7,152,44,19,142,177,340,173,81,6,14,181,185,negative 
82,44,72,150,64,7,154,44,19,144,181,350,177,80,0,16,183,187,negative 
84,44,77,150,59,5,152,44,19,143,175,344,177,77,8,2,183,187,positive
88,44,85,139,56,11,157,43,20,155,176,363,175,76,5,16,184,195,negative 
107,54,98,210,66,11,218,31,24,169,221,704,216,71,14,0,188,197,positive
