85,45,80,154,64,9,147,45,19,148,169,324,174,71,1,4,188,199,negative 
107,54,98,203,65,11,218,31,25,167,229,696,216,72,1,28,187,199,positive
100,46,90,172,67,9,157,43,20,150,170,363,184,67,17,7,192,200,negative 
90,48,86,306,126,49,153,44,19,156,272,346,200,118,0,15,185,194,negative 
106,53,98,176,54,10,216,31,24,171,235,691,218,74,1,9,187,197,positive
81,45,68,169,73,6,151,44,19,146,173,336,186,75,7,0,183,189,negative 
91,43,70,133,55,8,130,51,18,146,159,253,156,70,1,8,190,194,negative 
100,45,100,209,65,8,201,32,23,147,231,611,189,72,5,5,189,195,negative
86,36,77,165,60,7,150,45,19,128,174,331,131,66,0,32,196,203,positive
90,43,72,172,59,8,154,42,19,144,174,360,158,61,15,9,203,209,positive
87,39,74,152,58,6,151,44,19,136,174,337,140,70,1,33,187,196,positive
108,51,103,197,60,11,211,31,24,160,222,661,187,67,7,3,190,200,negative
88,40,78,186,73,6,158,41,20,134,185,379,148,73,1,11,193,197,negative 
102,54,106,221,68,11,207,32,24,164,228,638,238,71,0,26,189,200,positive
107,56,104,231,71,11,219,31,25,172,226,705,217,71,19,11,189,196,positive
85,42,64,121,55,7,149,46,19,146,167,323,172,85,1,6,179,182,negative 
100,55,101,189,57,10,222,30,25,177,225,731,211,71,7,17,188,197,negative
85,42,59,132,58,7,149,46,19,144,166,320,172,83,8,4,179,182,negative 
98,58,101,208,65,12,226,30,25,182,225,748,216,71,6,1,185,196,negative
89,40,60,131,56,6,118,56,17,137,143,209,153,65,10,8,193,199,negative 
82,43,73,154,65,7,151,44,19,143,178,341,160,76,5,11,185,189,negative 
98,40,77,171,61,6,172,37,21,139,197,457,141,72,4,17,199,201,negative 
93,43,78,166,59,7,151,44,19,141,182,342,174,68,15,2,193,197,negative
106,48,107,202,61,10,207,32,24,153,227,635,200,70,5,28,190,203,positive
107,52,103,186,57,11,214,31,24,162,217,676,189,66,6,5,189,198,negative
93,45,83,142,56,10,157,43,20,155,180,364,188,75,1,21,184,197,negative 
96,52,104,222,67,9,198,33,23,163,217,589,226,67,12,20,192,201,negative
105,54,100,220,69,10,221,30,25,170,232,718,202,73,0,13,187,199,positive
87,43,65,127,56,8,149,46,19,143,169,322,171,85,6,3,180,182,negative 
98,51,96,203,66,10,188,35,22,157,207,533,231,68,10,1,191,199,positive
82,44,63,123,54,7,151,45,19,147,166,329,185,81,3,4,179,182,negative 
106,49,96,201,61,10,181,36,21,158,197,494,180,62,19,15,202,209,negative
81,47,69,146,64,6,151,44,19,147,171,340,195,75,5,0,183,188,negative 
108,54,105,203,62,11,202,33,23,164,216,608,235,68,12,3,190,200,positive
81,46,71,141,61,7,153,44,19,148,177,347,190,80,1,14,182,187,negative 
94,49,87,159,64,10,157,43,20,158,179,363,203,75,4,0,183,194,negative 
86,42,65,113,50,8,152,45,19,141,169,332,171,85,4,16,179,183,negative 
108,57,106,177,51,5,256,26,28,170,285,966,261,87,11,2,182,181,negative 
87,42,64,150,64,10,133,50,18,141,157,265,159,67,7,0,193,201,negative 
80,43,71,133,60,7,150,45,19,146,170,330,176,81,6,15,180,184,negative 
96,36,74,183,70,6,149,43,19,127,178,341,127,69,0,17,201,205,negative 
93,34,72,144,56,6,133,50,18,123,158,263,125,63,5,20,200,206,positive
96,39,58,117,51,6,133,52,18,139,154,255,150,86,6,0,181,182,negative 
86,38,89,176,59,9,169,39,20,132,190,428,148,67,7,33,193,202,negative
84,38,83,141,54,7,149,45,19,132,177,327,149,74,6,29,185,191,positive
98,47,109,202,59,11,199,34,23,154,207,586,165,61,1,33,194,208,positive
89,46,74,135,59,9,157,44,20,158,170,356,177,79,12,3,184,191,negative 
83,45,73,161,68,8,142,46,18,144,169,305,179,71,10,3,191,199,negative 
82,40,73,141,57,8,153,44,19,133,173,342,153,75,11,9,181,187,negative
93,45,81,177,64,7,160,41,20,147,180,383,188,70,11,11,192,199,positive
102,54,98,177,56,10,219,31,25,171,219,706,223,72,5,17,186,196,negative
91,39,72,133,55,7,146,46,19,132,170,314,149,77,9,18,184,189,positive
88,39,76,155,62,8,137,48,18,137,156,281,124,63,3,6,201,209,negative 
90,43,81,231,97,46,150,45,19,149,200,332,164,91,5,9,186,196,negative 
92,40,66,111,48,7,139,50,19,140,159,277,148,85,12,19,182,183,negative 
96,45,87,169,67,10,154,44,19,149,167,351,174,67,9,8,192,201,negative 
80,34,42,110,57,3,114,59,17,119,131,191,121,87,4,7,179,183,negative
85,33,50,104,53,4,115,59,17,118,136,193,127,83,1,30,179,185,positive
92,42,69,153,58,8,140,48,18,138,165,290,151,64,10,21,199,206,negative
108,56,103,234,73,10,221,30,25,174,232,718,214,73,8,3,187,197,positive
84,36,75,136,55,6,140,48,18,125,166,290,138,71,4,36,189,195,positive
98,51,84,207,72,7,184,35,21,161,199,520,198,72,9,11,196,199,negative 
98,55,104,213,67,9,206,32,23,167,223,629,220,72,5,19,187,196,positive
89,45,85,149,59,11,158,43,20,158,177,362,173,75,12,16,183,193,negative 
89,47,83,169,61,8,164,40,20,150,189,402,190,72,7,10,187,193,positive
103,41,83,194,63,9,175,38,21,142,199,455,138,65,7,30,197,206,negative
91,35,66,159,59,7,147,45,19,131,169,322,123,64,1,1,197,203,negative
95,46,76,162,66,11,162,42,20,155,175,381,172,74,8,4,184,193,negative 
85,42,66,120,53,7,149,46,19,143,169,321,160,85,10,7,180,182,negative 
93,43,78,162,64,8,137,48,18,145,156,281,159,63,17,12,203,210,negative 
105,46,100,195,61,9,193,34,22,150,207,557,161,65,5,9,194,202,negative
102,51,104,217,67,10,204,32,23,162,220,621,195,68,3,19,188,197,positive
96,44,85,166,66,10,155,43,19,150,167,355,159,67,3,10,192,202,negative 
91,42,66,142,58,9,134,50,18,142,163,268,164,69,6,5,191,197,negative 
85,36,51,115,56,5,119,57,17,124,139,207,127,81,13,5,181,184,negative 
91,41,64,148,61,8,129,51,18,142,161,249,153,68,6,12,194,201,negative 
97,48,105,212,64,11,201,33,23,155,212,602,162,64,2,7,193,202,negative
93,37,70,126,52,9,127,53,18,137,156,238,119,71,2,13,191,190,negative 
89,44,80,191,66,6,162,40,20,143,189,396,180,66,13,11,194,199,negative
