70000,1,2,2,55,0,0,0,0,0,0,31081,23839,24717,19754,22032,25070,1474,1352,3722,2500,3292,663,0
200000,1,2,1,41,0,0,0,0,0,0,96910,92934,99528,100341,102585,108567,10000,7004,5000,5003,7345,7000,0
230000,2,2,1,29,0,0,0,0,0,0,69853,61844,24802,61631,46396,28311,2310,2000,49000,1500,1000,2000,0
360000,2,1,2,32,1,-2,-2,-1,-1,-1,0,0,0,499,1113,392,0,0,499,1113,392,455,0
60000,1,2,2,40,0,0,0,0,0,0,58123,53604,54851,55742,27333,27615,2000,2500,2500,1000,1100,1100,1
150000,1,1,2,30,0,0,0,-1,0,-1,2384,4176,5877,1610,1180,2980,2000,2000,2000,1000,3000,0,0
150000,2,2,1,37,0,0,0,0,0,0,40680,44960,45976,46890,47873,48833,4960,1765,1679,1739,1757,1795,0
30000,2,2,1,28,0,0,0,0,0,0,25344,26614,27878,29103,29426,29907,2000,2000,2000,1100,1088,1124,0
210000,2,1,1,38,1,-2,-1,-1,-1,-1,0,0,517,-1,932,1066,0,517,0,933,1066,462,0
400000,2,2,1,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0
180918,1,2,1,23,0,0,0,0,0,0,207003,122671,167621,148781,102779,107945,1716,2443,5189,2120,2337,1083,1
210000,1,2,1,48,0,0,0,0,0,0,186004,169351,163576,115854,111606,120885,8100,7000,4000,5000,105015,4100,0
45482,1,3,2,27,2,2,2,0,0,2,15484,32946,26355,18708,25212,12679,390,1736,3438,173,1145,856,1
120000,1,1,2,29,-2,-2,-2,-2,-2,-2,119324,119255,120584,70990,0,0,5025,4023,3300,0,0,68010,0
12272,1,1,2,52,0,2,2,0,0,2,9017,21150,22833,8407,25022,11360,623,2575,3145,0,756,535,1
40000,1,1,2,26,1,-2,-2,-2,-1,0,0,0,0,0,2605,3554,0,0,0,2605,1000,2000,0
174815,1,1,1,43,0,0,0,0,0,0,-1664,78721,114500,62569,31221,-15386,10540,2394,12487,3975,465,7439,1
60000,1,1,2,27,0,0,0,0,2,0,14853,19589,27176,29712,29099,31601,5000,8000,3000,0,3000,3000,1
50000,2,1,2,22,0,0,0,0,0,0,38393,36240,31675,31849,31323,32620,2000,2000,2000,1500,3023,0,0
152108,2,5,1,45,0,0,0,0,0,0,2055,231871,115896,196906,1394,146286,10239,1919,6980,1216,10762,0,1
220000,1,1,1,35,-1,-1,-1,-1,0,-1,753,6213,762,5106,700,1364,6220,762,5806,0,1364,500,1
220000,2,3,2,27,2,2,2,3,2,0,150739,153827,156531,154721,150627,154034,7000,7000,2300,0,5600,4500,0
150000,1,2,1,38,-1,-1,-1,-1,-1,-1,509,14310,980,1000,1132,8774,14310,980,1000,1132,8774,10867,0
170000,2,2,2,30,0,0,0,2,0,0,132283,121009,136552,132655,134140,115892,6000,19078,0,5000,5000,4500,1
280000,2,2,2,46,0,0,2,2,0,0,29523,154398,151984,47851,49374,50198,126000,3000,0,3000,2000,2000,0
138382,1,1,1,25,1,-2,3,-1,-2,-1,753,2263,6012,-3027,-1807,788,2379,4172,0,1361,4437,5575,1
158344,2,1,1,27,0,0,0,0,0,0,164972,190463,121791,77763,66004,84728,4873,11383,4212,10786,14476,6302,1
360000,2,2,2,41,-1,-1,-1,-1,-1,-1,3640,1436,1114,1917,19588,16666,1436,1114,1917,19588,16666,707,0
120000,1,1,2,41,0,0,0,0,0,2,113796,116467,116060,115711,121575,120940,6000,4500,4500,7900,3000,4023,0
193355,2,2,1,37,0,0,0,0,0,0,320185,118153,174248,166926,106500,91598,7125,11192,12704,3957,5685,8985,1
111731,2,1,2,23,0,0,0,0,0,0,11343,49759,69468,14818,-720,28479,645,2084,1116,2676,3449,4679,1
140000,2,1,1,34,1,-2,-2,-2,-2,-1,0,401,3930,3951,0,12555,401,3930,3951,0,12555,0,0
230000,2,2,2,25,0,0,0,0,0,0,95544,95311,94489,93143,87654,90172,4200,4500,4114,3500,4000,3000,0
20000,1,1,1,48,2,2,0,0,0,0,14246,13727,14725,15018,15338,15242,0,1238,531,555,547,533,1
80000,1,2,1,37,2,2,2,2,2,2,58024,59300,59831,60554,61938,63269,2800,2100,2300,2500,2500,500,1
125623,2,1,3,46,3,2,-2,2,-2,-2,7339,1840,3775,9951,-1916,-1579,227,87,723,1430,0,0,1
90000,2,2,1,28,0,0,0,0,0,0,24657,25743,26406,24364,19726,19166,1500,1500,1508,1000,1000,800,0
79628,2,4,1,40,0,0,0,0,0,0,14928,56242,53167,25534,6718,7871,1019,2470,733,1741,0,864,1
80000,1,2,1,32,0,0,0,0,0,0,81249,81117,81140,80567,59560,40390,3000,3300,2602,1800,1432,1520,0
220000,2,2,2,46,0,0,0,2,2,0,86957,85577,91266,88051,81803,79286,4000,12000,3100,0,2900,3000,1
390000,1,3,1,39,0,0,0,0,0,0,475934,308108,205228,185134,181949,136559,59324,6093,5411,6025,5000,3617,0
200000,1,2,2,45,0,0,0,0,0,0,200996,194699,183344,153880,155359,158776,9200,9000,8000,6000,6000,6000,0
80000,2,3,2,40,3,2,2,2,2,2,38503,40118,41199,42264,43083,43471,2500,2000,2000,1600,1200,2000,1
36591,1,2,2,48,2,2,0,0,0,0,13595,57500,25672,29340,12869,10617,1462,1765,1062,562,858,12,1
101512,2,2,1,26,-1,0,-1,0,0,-1,-447,1369,5163,-44,-3541,1519,928,5365,25539,4969,1574,8082,1
150000,1,4,2,32,0,0,0,-1,0,0,159919,68686,161192,150464,143375,146411,4019,146896,157436,4600,4709,5600,0
30000,2,2,1,38,0,0,0,0,2,2,20344,21705,22537,24161,25128,24576,2000,1500,2000,1500,0,1200,0
30000,2,2,2,22,2,0,0,0,0,0,30324,30123,30299,27758,22720,19136,1900,1600,2000,2000,614,924,1
110000,2,1,1,31,2,2,2,0,0,0,107507,108067,83164,79428,80235,79412,7960,0,3000,3000,3100,3000,1
92122,2,1,1,30,1,0,0,0,-1,0,198272,4555,15837,2657,14869,912,1959,1364,6924,102,173,218,1
50619,1,3,1,23,-1,2,2,4,0,2,156980,26446,22167,24054,27113,1804,0,0,2189,68,15,853,1
360000,2,1,2,30,0,0,0,0,0,0,70701,74550,78212,69453,73423,72575,10000,10005,10000,10000,10000,10000,0
255151,1,1,2,40,-1,-2,-1,-1,-1,-1,2458,5975,1041,-460,2634,-1725,0,4482,82,739,397,752,1
200000,2,2,2,34,0,0,0,0,0,0,30833,34322,36725,36749,40138,42459,4000,3000,3000,4000,3000,3000,0
120000,2,2,2,24,0,0,0,0,0,0,93338,91207,89890,88030,88579,89566,3261,4793,3013,3014,3522,3007,0
52385,1,2,2,52,-2,-2,-1,-2,-1,-1,2676,-733,5541,-3183,-1180,-148,2431,0,447,112,173,627,1
146907,1,3,1,39,1,-1,0,0,0,-1,145295,2292,1347,244196,-541,466,3451,3570,1137,1294,673,850,1
70000,2,3,1,32,0,0,0,2,0,0,10856,10822,13627,10852,12676,14463,2000,3000,0,2000,3000,4000,0
24850,1,3,2,27,2,2,2,2,2,2,6080,16806,24222,12223,9176,6020,0,560,269,352,157,1390,1
23090,1,2,0,33,2,2,2,2,2,2,16791,32869,23432,14219,5451,16526,338,333,426,2301,307,457,1
180000,2,1,1,43,0,0,0,0,0,0,166569,144637,137261,135904,127905,129465,6000,6382,5000,4649,5084,4564,0
18923,1,2,2,40,1,2,2,2,2,2,29665,27699,50495,28082,14126,16486,2147,2192,809,98,1208,326,1
60242,1,3,2,26,2,2,2,2,2,2,16409,23677,26898,18146,13417,35177,156,831,795,0,605,3679,1
10000,2,2,2,25,2,2,0,2,0,3,18131,13854,22791,16788,6552,30983,207,2412,293,1374,695,1188,1
140000,1,2,2,43,0,0,0,0,0,0,128947,106671,101362,87420,88774,81869,4039,7010,2359,7617,2760,2366,0
286499,2,1,2,27,-1,0,0,0,0,0,36427,47672,138548,35499,20168,20807,0,2470,12660,1904,4721,10924,1
47376,1,2,2,31,2,2,2,2,2,2,2844,15688,45488,16053,12212,15083,0,2240,1776,583,405,815,1
249433,2,2,2,50,2,2,2,2,2,2,18839,18489,86837,46421,19479,41685,0,162,2360,1861,0,323,1
370000,2,1,2,34,0,0,0,0,0,0,206161,203907,178625,164483,157497,141493,10000,7014,6000,6000,6000,4000,0
80000,2,5,1,50,2,0,0,0,0,0,115027,118188,117725,118100,60745,54509,6000,5500,4356,3000,2100,5000,0
80000,1,2,2,26,1,2,0,0,0,-1,27897,24833,23331,21964,19664,2544,0,1527,1500,540,2544,2789,1
140000,2,1,2,25,-1,0,0,-2,-2,-2,2229,15985,0,0,0,0,15980,0,0,0,0,0,1
240000,2,1,1,37,0,0,0,0,0,0,180517,175125,176674,160551,150735,154200,8022,6161,5730,5486,5987,5568,0
40000,1,1,2,34,0,0,2,0,0,2,38849,40315,38401,39224,40364,38391,3600,0,2100,3226,0,1531,1
20000,1,3,2,26,3,2,2,2,2,-1,150,150,150,150,150,1150,0,0,0,0,1150,0,1
500000,1,1,2,31,1,-2,-1,0,0,0,0,0,399,35528,10389,0,0,399,35129,0,0,1307,0
320000,2,2,2,24,-1,-1,-1,0,-1,-1,44500,51257,54659,35196,71244,35299,51334,54726,103,71404,35448,47699,0
210000,2,1,1,36,-1,-1,0,0,-1,-1,1630,25903,21313,0,1515,556,25903,1000,0,1515,556,19964,0
50000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,200,0
50000,1,2,2,42,2,2,2,0,0,0,51614,52034,50151,20448,20464,20456,2000,39,718,800,800,800,0
360000,1,2,1,37,-2,-2,-2,-2,-2,-2,346,9138,-1,377,2899,376,9182,0,378,2912,377,3208,0
21315,2,2,1,40,2,2,2,0,2,2,29663,55528,56403,15412,11542,10954,1505,1847,300,1172,2433,3528,1
300000,1,1,1,54,-1,-1,-1,-1,-1,-1,206,555,0,718,468,366,555,0,718,468,366,0,1
240000,2,2,1,44,-2,-1,-1,2,2,3,16925,1411,1696,1437,2714,2202,1411,1200,0,1479,0,0,0
240000,2,2,1,28,-1,-1,-1,-1,-2,-2,1444,2553,747,0,0,0,2553,747,0,0,0,1295,0
103209,1,2,1,50,-2,-2,0,-1,-2,-2,2347,3632,555,3859,-1073,1553,0,214,137,665,0,78,1
50000,2,3,1,40,0,0,0,0,0,2,20831,21592,22571,23024,25567,24463,1400,1360,810,2900,0,1100,1
14131,1,3,1,24,2,2,2,2,2,2,7218,20718,24682,19987,12463,12310,0,39,595,1394,0,433,1
500000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,973,229,3330,7980,0,973,229,3330,7980,538,1
24481,1,2,2,29,-1,-2,-2,-2,-2,-2,-90,3485,1797,-2280,-3455,-3002,0,0,194,38,0,667,1
160000,1,1,2,32,-1,-1,-1,-1,-1,-1,5315,8145,2480,1920,2192,8187,8300,2480,1920,2192,8187,552,0
230000,2,2,1,49,1,-2,-2,-2,-2,-1,0,0,0,0,0,6946,0,0,0,0,6946,0,0
50000,2,3,1,42,0,0,0,0,0,0,50906,48888,47037,12187,9962,10015,2009,1180,1000,1000,348,1000,0
10000,1,2,2,29,2,2,2,2,3,2,5833,8162,8480,9089,8658,8372,2600,600,895,0,0,764,1
500000,2,1,1,37,-1,-1,-1,-1,-1,0,6694,17470,15091,1587,61385,56252,17470,15091,1587,61385,0,56733,1
52795,1,2,2,45,1,-1,-2,-2,-2,-2,-162,113,5985,-1979,-2047,1430,0,0,0,107,440,643,1
50000,1,2,1,25,0,0,0,0,0,0,48213,47750,46153,45572,45412,44985,1800,1700,1585,2000,2000,1600,0
30000,2,2,2,23,1,-1,-1,-2,-2,-1,-1,604,0,0,0,359,605,0,0,0,359,0,0
450000,1,3,1,39,0,0,0,-1,-1,0,28499,13119,9983,4904,45338,51646,1214,3109,4904,45338,7570,11729,0
129129,2,1,2,27,1,0,2,0,0,0,112985,56440,187719,16653,-731,276765,1371,1441,650,1155,7,3222,1
140000,2,1,2,33,2,0,0,0,0,0,130104,131356,136107,128738,126491,125213,4900,7005,7000,4762,5000,5000,0
131865,1,2,1,33,1,-2,-2,-1,-2,-2,1637,2271,-881,-738,-30,364,681,0,248,0,0,217,1
106620,1,2,1,32,0,0,0,0,0,0,184806,106761,127401,67139,172099,91571,9459,343,5472,3485,5361,8022,1
96852,2,6,2,30,1,2,-1,2,-2,-2,14316,15582,17032,14521,-1799,-2407,204,138,63,1929,0,631,1
47848,1,2,2,44,2,2,0,0,2,0,288182,417618,121896,5411,14330,44847,0,238,329,1523,337,743,1
150000,1,1,2,26,-2,-1,0,0,-1,-1,600,360,1401,2360,70,420,360,1041,1000,70,660,0,0
30000,2,2,1,25,1,2,0,0,0,0,30347,28517,29709,29833,29306,29348,0,1800,1000,1041,1138,932,0
120000,1,1,1,54,-1,-1,-1,-1,0,-1,390,390,390,1878,390,930,390,390,1878,0,930,0,1
400000,2,1,2,30,-1,-1,-1,-1,-1,-1,1919,7381,2691,1781,7123,1470,7389,2691,1781,7123,1470,37546,0
200000,1,2,1,54,0,0,0,0,0,0,177664,183236,183493,146143,144339,140340,10000,7000,5000,6000,6000,5000,0
20000,2,2,1,24,0,0,0,-1,-1,-1,16393,8118,5463,1379,2668,390,1688,1463,1379,2668,390,390,0
30000,1,2,1,36,0,0,2,0,0,0,18441,19936,20803,21655,22646,23764,1800,1500,1500,1500,1500,1500,1
250000,2,3,1,39,0,0,0,0,0,0,18376,20070,21428,22757,24382,28768,2000,2000,2000,2000,5000,4000,0
125281,1,2,1,30,0,0,0,0,0,0,182213,86840,173430,86389,173964,61328,1006,12055,418,3132,2318,9329,1
230000,2,2,1,45,-1,-1,-1,-1,0,0,107,107,1741,107,107,0,107,1741,214,0,0,0,0
50000,2,5,2,21,0,0,0,0,0,0,1211,3173,7076,7729,9442,9887,2000,4000,2000,2000,1000,2000,0
20000,1,3,3,46,0,0,0,0,0,-2,15523,17264,18325,15680,0,0,2000,1500,500,0,0,0,0
30000,1,1,2,24,0,0,0,0,0,0,28495,29632,30629,29357,30143,30419,1900,1800,1045,1250,1100,1100,0
18225,2,2,3,42,2,0,0,2,2,0,70066,147272,51426,71523,6512,-349,2411,26349,2663,0,427,625,1
200000,2,2,1,41,0,0,0,0,0,-1,18012,18367,16996,11461,8150,5584,1385,1020,229,183,5584,888,0
190000,2,1,2,30,-1,-1,-1,0,-1,-1,6544,18191,18205,14442,31465,2589,19699,18295,9900,31465,2589,22041,0
260000,2,1,2,30,2,0,0,0,0,0,94114,96689,101023,93738,96218,102547,5000,6000,5000,4000,8000,5000,1
17921,2,2,2,24,2,2,2,2,2,2,12595,21688,32226,19080,17184,1315,1269,2523,2635,1363,536,2525,1
280000,1,2,2,31,0,0,0,-2,-2,-2,4821,3469,0,0,0,1047,1017,0,0,0,1047,56970,0
50000,2,2,1,39,0,0,0,0,0,0,48651,48939,49204,46415,28453,29094,2200,1739,9500,1500,1210,1000,0
220193,1,1,2,29,1,0,0,0,0,0,360714,1533,215734,52885,360667,148774,1216,3246,12360,1163,1331,982,1
150000,1,2,1,40,0,0,0,0,0,0,106396,105332,82191,77262,49851,6666,7041,3000,3116,2500,5000,0,0
160000,2,3,2,26,0,0,0,0,-2,-2,2454,3488,4443,0,0,0,1083,1038,0,0,0,97502,0
290000,1,1,2,32,-1,-1,-1,-1,-1,0,23234,1571,108157,35379,18711,3110,1575,108168,35811,18711,0,157,0
250000,2,2,1,25,0,0,0,0,0,0,24920,26456,24196,22408,20610,17978,2000,1790,1250,700,644,1000,0
66716,1,2,2,49,1,0,0,0,0,0,119430,143887,29554,39502,168344,34313,3127,1828,8273,1918,3035,8170,1
230000,2,2,1,38,-2,-2,-2,-2,-2,-2,12696,9883,2035,6337,3388,2132,9883,2035,6337,3388,2132,2204,0
30000,2,2,2,22,-1,3,2,0,0,2,31176,30408,29205,29090,30121,28013,0,0,1013,2400,0,1200,0
74011,1,2,2,46,-2,-2,-2,-2,-2,-2,1907,1990,-151,556,-3357,-1431,25830,2021,585,0,0,1336,1
100000,2,3,2,31,0,0,0,0,-1,-1,85030,49489,50424,51563,780,0,1820,2308,3000,780,0,0,0
27896,1,2,2,33,1,2,2,2,2,0,16634,22993,4061,12627,16949,5392,1563,100,372,249,2515,553,1
18231,1,2,2,30,2,2,2,2,2,2,10446,26295,25091,14909,3771,11897,0,0,129,2089,787,481,1
20000,2,2,2,22,0,0,0,0,0,0,17958,18499,19762,19807,19830,20347,1329,1592,637,700,827,357,0
220000,1,1,1,42,-1,-1,-1,-1,0,-1,2358,156,0,50510,2202,4533,156,0,50510,0,5131,0,0
90000,2,3,2,26,0,0,0,0,0,0,91564,43201,42219,1769,2269,3269,3000,3000,1000,500,1000,86500,0
120431,2,2,1,52,2,0,0,0,0,0,21224,45598,47182,94668,43980,26231,434,2147,2327,1437,1227,2675,1
230000,1,3,2,29,1,-1,-1,-1,-1,-1,-4,1496,4872,0,1241,-383,1500,5000,0,1241,0,2000,1
25739,2,2,1,23,-1,0,-2,-2,2,-2,16822,23092,20426,1153,-1877,17137,1246,4327,591,5,179,151,1
50000,2,3,1,26,0,0,0,0,0,-2,47095,48085,49039,49662,0,0,2073,2027,1650,0,0,0,0
50000,1,1,2,25,-1,0,0,0,0,0,45626,16533,10745,9994,16829,13051,3000,9537,5000,10000,5000,2000,0
380000,2,2,1,41,3,3,2,0,0,0,415735,400246,384705,383332,381423,377466,0,0,15135,13212,13529,15212,1
160000,1,2,1,31,0,0,0,0,2,0,54835,46575,7169,9036,8749,9447,3500,2000,2000,0,1000,500,0
50000,1,1,2,31,2,0,0,0,0,0,56251,50758,49517,49528,44768,40295,8705,2501,2005,1312,1614,1706,0
78527,2,2,2,37,0,0,0,0,0,0,334702,161552,148148,93302,80742,22674,3468,3234,4676,6619,2868,4261,1
110000,1,2,2,26,2,0,0,0,0,2,28290,30516,39584,43581,48458,17129,3000,10000,5000,6000,0,2000,0
50000,2,2,1,24,0,0,0,-2,-2,-2,25207,25435,0,0,0,0,1000,0,0,0,0,0,0
46090,2,1,2,23,2,2,2,2,0,0,6233,86470,60073,10495,36163,9235,2016,1990,723,22,272,1890,1
19140,1,2,2,24,1,2,2,2,2,2,17696,31889,28892,20589,19681,11733,0,1486,686,13,592,894,1
320000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,200,3663,992,1627,6661,200,3696,997,1635,6694,2508,0
212494,2,5,1,39,0,0,0,0,0,0,157582,144980,127298,168724,134794,75430,8104,9886,7532,6015,5708,8236,1
50000,2,2,2,23,-1,0,0,0,0,0,1291,2075,2895,2698,2500,2296,1100,1181,300,300,300,250,0
10000,2,1,2,25,-1,0,2,2,2,-2,12092,18247,23258,21382,13689,4041,0,2997,558,1471,705,2246,1
260000,2,2,2,30,0,0,0,0,0,0,19674,17810,19753,21550,21032,19979,2000,3000,3000,3000,3000,3000,0
230000,2,1,2,27,-1,-1,-1,-1,-1,-2,17077,22420,57255,34289,0,0,22437,57326,34311,0,0,0,1
20000,2,1,2,24,1,-1,-1,-1,-2,-1,0,1516,500,0,0,1500,1516,500,0,0,1500,0,0
310000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,298887,0,0,0,0,298887,0,0,0,0,199417,0
360000,2,2,2,37,-1,-1,-1,-1,-1,-1,1066,0,878,1142,926,1401,0,878,1142,926,1401,938,1
185432,2,2,2,33,0,0,0,0,0,0,39470,87613,142796,15054,39980,45609,2544,2583,2497,4869,1332,2071,1
260000,2,2,1,37,0,0,0,0,0,0,182249,181433,180660,179052,177072,175285,6107,6501,6005,5805,5909,6106,0
10000,1,2,2,29,2,2,0,0,2,2,5948,5716,7132,8477,8292,9861,0,1500,1500,0,1604,212,1
94325,2,2,2,25,1,0,-1,-1,-1,-1,-2508,1520,4657,2040,-1744,-1380,1254,4143,597,1071,0,1088,1
20000,2,3,2,23,0,0,2,2,2,2,13884,16344,15784,17517,17097,18654,3000,0,2000,0,2000,0,1
20000,2,2,2,22,0,0,0,0,0,0,16990,17960,18923,19706,19818,20006,3000,3001,3000,2000,1002,783,0
50000,2,2,1,26,1,-2,-1,0,0,0,0,0,1756,2719,4049,5176,0,1756,1000,1537,1200,2000,0
131062,2,1,2,49,0,0,0,0,0,2,40161,235826,44644,60143,46864,51876,0,1060,1235,919,597,2493,1
230000,1,2,1,36,0,0,0,0,0,0,19505,20715,19750,19506,19255,17479,3000,3000,3000,3000,3000,3000,0
230000,2,1,2,29,0,0,0,-1,0,0,106984,102650,0,30866,32332,30480,4650,0,30866,2000,2000,2000,0
80000,2,2,1,29,0,0,0,0,0,0,78293,79555,77025,76991,79066,75356,3161,4000,3000,3500,3100,5700,0
209461,2,2,1,32,0,0,0,0,0,0,1360,249619,252895,40165,140012,85224,5848,2729,5662,1639,4712,7020,1
50000,2,2,2,31,0,0,0,0,0,0,20451,20426,19894,20294,20145,20175,1600,1600,1000,900,1000,1000,0
