392866,2,1,2,40,3,-1,-1,-1,0,-1,1859,46505,3233,-249,1125,-1646,1201,6652,235,502,1317,0,1
500000,2,1,1,39,0,0,0,0,0,0,358020,360047,369045,382231,204593,211655,15000,15000,20000,10000,10000,10000,0
280000,1,2,1,37,0,0,0,0,0,0,85029,71353,67680,65173,62564,59638,2625,2497,2914,1921,2001,1270,0
109592,1,1,2,53,-1,2,-1,-1,-1,-1,2422,1423,-3853,-1605,2854,-1054,221,175,1729,400,45712,211,1
110000,1,2,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,1
36703,2,3,1,38,1,-1,-1,-1,-1,-2,-1114,-989,-2488,-1204,2554,-920,15,80,356,0,335,0,1
71724,1,2,3,38,0,0,0,0,0,0,26661,74593,13067,8539,32355,107519,2011,1180,2229,1425,15100,414,1
342601,1,1,1,33,4,-1,0,0,0,0,1697,1257,93,2894,119,-632,4038,20442,4993,7419,0,1020,1
70000,1,3,2,53,0,0,0,0,0,0,14054,15078,15787,16100,16437,16764,1554,1263,576,596,600,622,0
400000,2,2,1,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0
101706,2,2,1,48,0,0,0,0,0,0,118806,146535,41889,92684,58747,60822,10650,2571,2028,1637,3155,2430,1
260000,2,2,2,27,-2,-2,-2,-2,-2,-2,895,0,0,0,0,0,0,0,0,0,0,0,0
20000,2,1,2,24,0,0,0,0,0,0,24146,25374,19075,18907,18507,20046,2024,2000,1005,1188,2002,1015,0
480000,2,1,1,43,0,0,0,0,0,0,276681,282328,288120,294000,300000,3493,5647,5792,5880,6000,3493,21308,0
20000,1,3,1,52,-1,-1,-1,-1,-1,-1,2912,390,780,780,780,390,390,780,780,780,390,780,0
280000,1,1,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
93149,2,1,2,24,1,2,2,-2,2,3,29243,47113,13105,116453,19669,11939,15,1015,3057,715,336,0,1
210000,1,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,2,3,1,39,-1,-1,-1,0,-1,-1,5086,14180,49453,10989,2975,4099,14180,49453,0,2975,4099,6470,0
27420,1,2,3,29,0,0,0,0,0,0,50207,94247,15075,14220,55679,18643,2224,2914,575,721,1804,439,1
50000,1,2,1,49,1,2,0,0,0,0,16747,16181,17912,19606,20969,25302,0,2000,2000,2000,5000,0,1
450000,2,1,1,33,-2,-2,-2,-2,-2,-2,3485,2989,2278,4714,768,1069,3004,2289,4737,771,1074,370,0
180000,2,1,2,29,-2,-2,-2,-2,-2,-2,100,0,0,0,0,0,0,0,0,0,0,0,0
48666,1,2,2,43,2,0,0,0,0,0,57826,84548,59161,42877,128212,62427,974,2677,1882,3326,2928,1348,1
100000,2,2,1,52,2,2,2,2,0,0,94935,98462,100978,96606,92062,90228,6018,5000,0,6040,4000,15000,0
142478,1,2,2,37,0,0,0,0,0,0,108880,235286,133950,411047,115661,160847,3470,13940,18232,6544,4830,6955,1
38135,1,2,1,30,0,0,0,0,0,0,25144,107841,69472,28270,68215,46840,2010,2240,2358,557,4631,4706,1
91498,1,2,2,53,0,2,0,2,0,6,-1725,50850,9414,8095,15568,119392,236,4688,825,524,431,1277,1
190000,2,3,1,54,-1,-1,-2,-2,-2,-2,88,-468,-1024,-1397,-1953,-825,0,0,1580,556,2047,7932,0
86414,1,1,2,29,1,0,0,2,0,2,63130,55364,52397,54437,50253,186472,216,12859,2321,1633,2655,383,1
80000,2,2,2,25,0,0,0,0,0,0,78401,76930,77977,58469,58722,59770,3562,3112,2076,2279,2175,2300,0
20000,1,3,2,23,0,0,0,0,0,0,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000,0
350000,2,2,1,47,0,0,0,0,0,0,97500,84202,82933,80501,79038,80694,3010,2970,2886,2824,2925,2987,1
110000,1,5,1,36,0,0,0,0,0,0,58949,60131,61329,62402,63112,64325,3000,3000,3000,2500,3000,2500,0
140000,1,2,1,34,-1,-1,-1,-1,-1,-1,711,711,711,10976,711,711,711,711,10976,711,711,291,1
214892,1,2,2,25,0,0,0,0,0,0,2700,3013,823,157741,272420,1900,3074,1970,6309,5178,4060,359,1
74876,2,2,1,38,2,2,0,0,2,-1,91834,60298,145221,56329,90779,70052,1176,8101,7340,12899,1373,4612,1
