0.65,0.84,0.6,0.21,0.5,0.0,0.54,0.22,positive
0.93,0.56,0.5,0.18,0.5,0.0,0.5,0.22,positive
0.53,0.52,0.61,0.35,0.5,0.0,0.5,0.22,negative
0.5,0.56,0.49,0.61,0.5,0.0,0.5,0.22,negative
0.68,0.68,0.49,0.15,0.5,0.0,0.53,0.22,negative
0.85,0.78,0.47,0.2,0.5,0.0,0.47,0.23,positive
0.8,0.9,0.43,0.43,0.5,0.0,0.44,0.23,positive
0.5,0.46,0.42,0.32,0.5,0.0,0.56,0.55,negative
0.73,0.82,0.6,0.29,0.5,0.0,0.52,0.24,positive
0.34,0.7,0.6,0.16,0.5,0.0,0.56,0.22,positive
0.95,0.54,0.48,0.25,0.5,0.0,0.3,0.23,positive
0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,negative
0.67,0.84,0.47,0.25,0.5,0.0,0.5,0.22,positive
0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,negative
0.95,0.71,0.48,0.48,0.5,0.0,0.55,0.23,positive
0.72,0.61,0.45,0.3,0.5,0.0,0.54,0.25,negative
0.55,0.52,0.44,0.2,0.5,0.0,0.56,0.22,positive
0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,positive
0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31,negative
0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,negative
0.7,0.58,0.53,0.39,0.5,0.0,0.59,0.22,negative
0.86,0.63,0.41,0.36,0.5,0.0,0.5,0.22,positive
0.8,0.9,0.47,0.41,0.5,0.0,0.52,0.22,positive
0.73,0.52,0.6,0.45,0.5,0.0,0.47,0.22,positive
0.68,0.47,0.54,0.22,0.5,0.0,0.52,0.24,positive
0.61,0.59,0.47,0.49,0.5,0.0,0.54,0.22,negative
0.9,0.5,0.46,0.04,0.5,0.0,0.5,0.23,positive
0.69,0.48,0.38,0.15,0.5,0.0,0.55,0.22,positive
0.78,0.52,0.54,0.07,0.5,0.0,0.53,0.25,positive
0.69,0.61,0.38,0.27,0.5,0.0,0.52,0.22,positive
0.55,0.72,0.35,0.26,0.5,0.0,0.49,0.22,negative
0.45,0.89,0.46,0.21,0.5,0.0,0.52,0.38,positive
0.81,0.82,0.43,0.17,0.5,0.0,0.57,0.22,positive
0.45,0.66,0.39,0.11,0.5,0.0,0.54,0.22,negative
0.58,0.57,0.54,0.69,0.5,0.0,0.54,0.22,negative
0.8,0.73,0.51,0.04,0.5,0.0,0.49,0.22,positive
0.8,0.38,0.39,0.31,0.5,0.0,0.49,0.26,positive
0.5,0.49,0.59,0.47,0.5,0.0,0.49,0.36,negative
0.36,0.33,0.38,0.15,0.5,0.0,0.55,0.36,negative
0.9,0.56,0.5,0.16,0.5,0.0,0.47,0.24,positive
0.72,0.62,0.34,0.29,0.5,0.0,0.56,0.28,negative
0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,negative
0.9,0.44,0.46,0.35,0.5,0.0,0.49,0.25,positive
0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,negative
0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,negative
0.64,0.62,0.29,0.28,0.5,0.0,0.51,0.22,negative
0.39,0.81,0.35,0.28,0.5,0.0,0.51,0.45,negative
0.84,0.66,0.46,0.25,0.5,0.0,0.5,0.22,positive
0.86,0.85,0.41,0.04,0.5,0.0,0.56,0.27,positive
0.95,0.76,0.37,0.27,0.5,0.0,0.47,0.23,positive
0.74,0.67,0.45,0.39,0.5,0.0,0.54,0.22,positive
0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,negative
0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,negative
0.8,0.76,0.43,0.35,0.5,0.0,0.52,0.23,positive
0.88,0.9,0.49,0.22,0.5,0.0,0.45,0.26,positive
0.81,0.76,0.32,0.37,0.5,0.0,0.51,0.22,positive
0.95,0.5,0.56,0.07,0.5,0.0,0.48,0.22,positive
0.54,0.64,0.4,0.56,0.5,0.0,0.51,0.22,negative
0.46,0.35,0.33,0.17,0.5,0.0,0.55,0.22,negative
0.46,0.38,0.47,0.22,0.5,0.0,0.52,0.27,negative
0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,negative
0.94,0.71,0.6,0.4,0.5,0.0,0.51,0.34,positive
0.83,0.81,0.45,0.38,0.5,0.0,0.4,0.26,negative
0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,negative
0.42,0.49,0.49,0.36,0.5,0.0,0.57,0.26,negative
0.95,0.76,0.6,0.13,0.5,0.0,0.58,0.22,positive
0.51,0.65,0.54,0.4,0.5,0.0,0.6,0.22,positive
0.93,0.68,0.59,0.25,0.5,0.0,0.49,0.22,positive
0.8,0.67,0.43,0.1,0.5,0.0,0.45,0.25,positive
0.74,0.86,0.5,0.31,0.5,0.0,0.49,0.42,positive
0.95,0.44,0.49,0.43,0.5,0.0,0.51,0.22,positive
0.45,0.38,0.64,0.14,0.5,0.0,0.54,0.22,negative
0.47,0.54,0.54,0.48,0.5,0.0,0.53,0.26,negative
0.39,0.46,0.33,0.18,0.5,0.0,0.53,0.22,negative
0.55,0.53,0.54,0.4,0.5,0.0,0.48,0.22,negative
0.83,0.83,0.6,0.22,0.5,0.0,0.46,0.22,positive
0.72,0.56,0.4,0.26,0.5,0.0,0.51,0.26,positive
0.84,0.46,0.6,0.1,0.5,0.0,0.52,0.22,positive
0.87,0.75,0.6,0.19,0.5,0.0,0.55,0.24,positive
0.47,0.45,0.53,0.62,0.5,0.0,0.46,0.22,negative
0.64,0.81,0.6,0.27,0.5,0.0,0.45,0.26,positive
0.42,0.65,0.58,0.34,0.5,0.0,0.5,0.22,negative
0.74,0.52,0.44,0.37,0.5,0.0,0.54,0.22,positive
0.45,0.56,0.51,0.64,0.5,0.0,0.54,0.22,negative
0.88,0.62,0.48,0.46,0.5,0.0,0.34,0.24,positive
0.84,0.45,0.49,0.15,0.5,0.0,0.51,0.24,positive
0.46,0.41,0.5,0.44,0.5,0.0,0.53,0.22,negative
0.44,0.59,0.36,0.16,0.5,0.0,0.52,0.22,negative
0.45,0.53,0.47,0.43,0.5,0.0,0.5,0.27,negative
