0.4,0.39,0.6,0.15,0.5,0.0,0.58,0.3,negative
0.4,0.42,0.57,0.35,0.5,0.0,0.53,0.25,negative
0.53,0.44,0.51,0.33,0.5,0.0,0.55,0.22,negative
0.42,0.47,0.52,0.41,0.5,0.0,0.53,0.32,negative
0.36,0.46,0.62,0.46,0.5,0.0,0.51,0.33,negative
0.21,0.41,0.55,0.11,0.5,0.0,0.5,0.27,negative
0.43,0.57,0.53,0.53,0.5,0.0,0.53,0.25,negative
0.31,0.55,0.52,0.17,0.5,0.0,0.52,0.22,negative
0.59,0.5,0.52,0.28,0.5,0.0,0.55,0.25,negative
0.37,0.53,0.6,0.19,0.5,0.5,0.42,0.22,positive
0.38,0.51,0.75,0.17,0.5,0.0,0.55,0.22,negative
0.38,0.48,0.59,0.22,0.5,0.0,0.46,0.22,negative
0.45,0.56,0.54,0.32,0.5,0.0,0.57,0.22,negative
0.54,0.65,0.49,0.34,0.5,0.0,0.52,0.22,negative
0.63,0.62,0.42,0.12,0.5,0.0,0.52,0.25,negative
0.25,0.4,0.51,0.18,0.5,0.0,0.5,0.27,negative
0.35,0.36,0.57,0.17,0.5,0.0,0.52,0.22,negative
0.41,0.52,0.41,0.11,0.5,0.0,0.54,0.35,negative
0.45,0.56,0.49,0.17,0.5,0.0,0.52,0.22,negative
0.52,0.51,0.51,0.12,0.5,0.0,0.51,0.4,negative
0.44,0.34,0.55,0.18,0.5,0.0,0.52,0.22,negative
0.55,0.41,0.56,0.21,0.5,0.0,0.52,0.22,negative
0.58,0.41,0.51,0.26,0.5,0.0,0.51,0.37,negative
0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,negative
0.49,0.44,0.51,0.18,0.5,0.0,0.52,0.27,negative
0.5,0.51,0.57,0.27,0.5,0.0,0.48,0.22,positive
0.55,0.59,0.52,0.1,0.5,0.0,0.53,0.22,negative
0.48,0.42,0.48,0.19,0.5,0.0,0.58,0.22,negative
0.55,0.51,0.54,0.2,0.5,0.0,0.56,0.22,negative
0.59,0.46,0.48,0.46,0.5,0.0,0.49,0.22,negative
0.45,0.52,0.5,0.12,0.5,0.0,0.6,0.22,negative
0.38,0.4,0.59,0.25,0.5,0.0,0.44,0.22,negative
0.42,0.5,0.64,0.13,0.5,0.0,0.49,0.22,negative
0.57,0.48,0.54,0.22,0.5,0.0,0.5,0.11,negative
0.5,0.5,0.62,0.23,0.5,0.0,0.35,0.11,negative
0.41,0.49,0.65,0.28,0.5,0.0,0.59,0.57,negative
0.46,0.42,0.51,0.16,0.5,0.0,0.56,0.22,negative
0.34,0.46,0.52,0.19,0.5,0.0,0.53,0.26,negative
0.42,0.43,0.67,0.7,0.5,0.0,0.42,0.25,negative
0.6,0.64,0.56,0.36,0.5,0.0,0.46,0.27,negative
0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,negative
0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,negative
0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22,negative
0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22,negative
0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,negative
0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38,negative
0.42,0.45,0.75,0.21,0.5,0.0,0.48,0.22,negative
0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,negative
0.41,0.45,0.46,0.23,0.5,0.0,0.5,0.7,negative
