31,services,married,secondary,no,356,yes,no,unknown,20,jun,228,5,-1,0,unknown,no
37,services,single,secondary,no,62,yes,no,cellular,28,jan,252,2,268,2,failure,no
30,blue-collar,single,secondary,no,609,yes,no,unknown,14,may,402,1,-1,0,unknown,no
42,management,married,tertiary,no,1205,no,no,telephone,15,mar,129,1,188,2,success,no
42,student,married,unknown,no,2374,no,no,unknown,17,jun,158,2,-1,0,unknown,no
51,management,married,tertiary,no,1355,yes,no,unknown,3,jun,272,1,-1,0,unknown,no
57,retired,married,primary,no,243,no,no,cellular,8,aug,108,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,263,yes,no,unknown,21,may,206,3,-1,0,unknown,no
60,admin.,married,secondary,no,12210,yes,no,unknown,19,may,256,1,-1,0,unknown,no
56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,45,1,342,2,failure,no
70,management,married,secondary,no,4,no,no,cellular,25,feb,511,5,125,4,failure,no
46,services,married,secondary,no,244,no,no,cellular,21,aug,139,2,-1,0,unknown,no
40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,8,185,1,failure,no
52,housemaid,divorced,primary,no,1697,no,no,unknown,20,jun,153,1,-1,0,unknown,no
50,unemployed,single,secondary,no,2668,no,no,telephone,17,nov,1606,1,-1,0,unknown,no
60,retired,married,primary,no,97,no,no,cellular,14,aug,210,4,-1,0,unknown,no
44,housemaid,married,primary,no,0,no,no,cellular,20,aug,174,5,-1,0,unknown,no
45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,unknown,no
36,technician,single,tertiary,no,705,yes,no,unknown,16,may,111,1,-1,0,unknown,no
40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
73,retired,married,tertiary,no,443,no,no,cellular,5,feb,133,2,-1,0,unknown,no
51,admin.,married,secondary,no,423,yes,yes,cellular,16,jul,84,5,183,2,failure,no
30,management,married,tertiary,no,2694,no,no,cellular,3,jun,192,1,-1,0,unknown,no
46,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,716,3,-1,0,unknown,yes
45,blue-collar,married,secondary,no,1003,yes,no,cellular,14,may,444,1,-1,0,unknown,no
39,technician,married,primary,no,1846,no,no,cellular,5,feb,306,5,-1,0,unknown,no
33,services,married,secondary,no,22,yes,no,unknown,5,may,71,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,853,yes,no,unknown,9,may,177,2,-1,0,unknown,no
50,blue-collar,married,primary,no,65,yes,no,telephone,12,may,11,1,-1,0,unknown,no
25,services,single,secondary,no,2798,yes,no,unknown,29,may,440,2,-1,0,unknown,no
34,management,married,secondary,no,240,yes,no,unknown,23,may,260,3,-1,0,unknown,no
37,admin.,married,secondary,yes,0,no,no,unknown,9,jun,89,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,1171,no,yes,cellular,21,nov,205,2,-1,0,unknown,no
35,services,single,secondary,no,257,yes,no,unknown,2,jun,518,1,-1,0,unknown,no
48,blue-collar,married,primary,no,104,no,no,cellular,8,aug,103,4,-1,0,unknown,no
31,management,single,tertiary,no,308,yes,yes,cellular,28,jan,262,2,268,2,other,no
45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,unknown,no
46,management,married,tertiary,no,4,no,no,cellular,8,aug,1206,4,-1,0,unknown,yes
37,self-employed,married,secondary,no,119,no,no,cellular,25,aug,68,4,-1,0,unknown,no
