41,management,single,secondary,no,1138,no,no,cellular,31,jul,283,18,-1,0,unknown,no
45,unemployed,married,primary,no,180,yes,yes,unknown,27,may,62,2,-1,0,unknown,no
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,no
39,admin.,married,tertiary,no,1322,yes,no,cellular,24,sep,157,3,486,1,other,no
48,blue-collar,married,primary,no,160,yes,no,unknown,4,jun,109,3,-1,0,unknown,no
45,admin.,married,secondary,no,-405,no,no,cellular,31,jul,189,3,-1,0,unknown,no
36,blue-collar,single,unknown,no,2054,no,no,unknown,9,jun,378,1,-1,0,unknown,no
44,management,married,tertiary,no,170,no,no,cellular,4,jun,94,1,-1,0,unknown,no
59,unemployed,married,primary,no,46,no,no,telephone,29,jul,44,2,-1,0,unknown,no
34,management,single,tertiary,no,2561,no,no,cellular,29,dec,554,1,-1,0,unknown,no
48,self-employed,divorced,secondary,yes,7,no,no,unknown,20,jun,633,2,-1,0,unknown,no
56,housemaid,married,primary,no,2666,yes,yes,cellular,29,jan,94,2,-1,0,unknown,no
37,technician,married,secondary,no,177,yes,no,cellular,16,jul,464,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,79,no,no,unknown,23,may,125,3,-1,0,unknown,no
59,retired,married,secondary,no,1341,no,no,cellular,27,aug,154,2,97,1,other,no
32,blue-collar,married,primary,no,642,no,yes,cellular,8,jul,524,1,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,247,no,no,cellular,17,apr,351,1,-1,0,unknown,no
47,technician,divorced,secondary,no,-105,no,no,telephone,28,aug,192,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,-2,yes,no,unknown,9,may,136,2,-1,0,unknown,no
33,admin.,married,secondary,no,616,no,no,unknown,6,sep,35,1,-1,0,unknown,no
48,blue-collar,married,primary,no,783,no,yes,cellular,6,aug,90,2,-1,0,unknown,no
31,technician,single,tertiary,no,387,no,no,cellular,4,aug,149,1,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,140,6,6,6,other,no
42,entrepreneur,married,secondary,no,-480,yes,yes,unknown,2,jun,351,6,-1,0,unknown,no
34,management,married,tertiary,no,775,yes,no,cellular,25,jul,210,2,-1,0,unknown,no
54,services,married,secondary,no,2061,yes,no,telephone,31,jul,301,7,-1,0,unknown,no
28,management,married,tertiary,no,318,yes,no,unknown,27,may,4,4,-1,0,unknown,no
51,management,married,tertiary,no,3134,no,no,unknown,19,jun,92,3,-1,0,unknown,no
32,technician,single,secondary,no,-28,no,yes,unknown,4,jul,400,1,-1,0,unknown,no
38,blue-collar,married,primary,no,8251,no,no,unknown,6,jun,194,3,-1,0,unknown,no
48,management,single,tertiary,no,3713,yes,yes,cellular,18,nov,157,2,-1,0,unknown,no
54,technician,single,secondary,no,770,no,no,unknown,17,jun,89,2,-1,0,unknown,no
34,self-employed,married,tertiary,no,870,no,no,cellular,10,jul,58,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389,2,-1,0,unknown,no
52,management,married,secondary,no,596,yes,no,cellular,29,jan,113,1,188,1,other,no
43,management,married,secondary,no,392,no,no,unknown,17,jun,332,5,-1,0,unknown,no
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes
46,technician,married,tertiary,no,-369,yes,yes,cellular,6,feb,339,4,-1,0,unknown,no
49,entrepreneur,married,secondary,no,348,yes,no,unknown,14,may,139,2,-1,0,unknown,no
37,management,married,tertiary,no,4044,no,no,cellular,12,aug,87,4,-1,0,unknown,no
37,blue-collar,married,unknown,no,557,no,no,cellular,31,jul,47,2,-1,0,unknown,no
37,technician,married,secondary,no,157,yes,no,unknown,7,may,238,2,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,29,aug,215,6,-1,0,unknown,no
21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,148,4,-1,0,unknown,no
31,blue-collar,married,secondary,no,505,yes,no,cellular,17,apr,218,4,329,2,other,no
57,retired,married,secondary,no,2714,no,no,cellular,12,aug,106,2,-1,0,unknown,no
