30,blue-collar,single,secondary,no,-276,no,yes,cellular,4,feb,361,8,-1,0,unknown,no
35,admin.,single,tertiary,no,4998,no,no,cellular,14,may,181,2,19,0,unknown,yes
75,technician,single,secondary,no,1974,no,yes,telephone,8,may,2261,4,246,0,unknown,yes
48,technician,single,secondary,no,-347,no,yes,cellular,7,aug,84,2,-1,0,unknown,no
29,retired,married,secondary,no,9986,no,no,telephone,20,sep,1643,5,0,0,failure,yes
43,retired,married,tertiary,no,1703,yes,no,cellular,17,oct,344,2,481,0,unknown,yes
38,services,single,primary,no,3715,yes,no,telephone,13,may,41,2,327,17,failure,no
31,management,single,secondary,no,3609,yes,yes,cellular,9,feb,843,3,15,0,unknown,yes
69,student,single,tertiary,no,317,no,no,cellular,10,aug,327,1,129,0,unknown,yes
59,unemployed,divorced,secondary,no,1585,no,yes,telephone,26,feb,153,2,184,0,unknown,yes
20,blue-collar,single,secondary,no,3972,no,no,telephone,16,sep,1194,6,65,0,unknown,yes
50,management,married,tertiary,no,830,no,no,cellular,17,nov,71,1,138,2,failure,no
24,admin.,single,secondary,no,845,yes,no,unknown,13,may,105,1,-1,0,unknown,no
39,admin.,single,tertiary,no,1169,yes,no,cellular,15,may,1299,3,-1,0,other,yes
84,retired,married,primary,no,1702,no,no,telephone,26,aug,185,1,-1,0,unknown,no
54,management,divorced,tertiary,no,1037,no,no,cellular,12,aug,612,4,-1,0,unknown,no
93,blue-collar,single,tertiary,no,1071,yes,no,cellular,2,apr,829,6,87,0,unknown,yes
43,blue-collar,married,secondary,no,536,no,no,telephone,28,jul,185,12,-1,0,unknown,no
29,unemployed,single,secondary,no,486,no,no,telephone,14,aug,151,1,106,1,failure,no
24,blue-collar,single,secondary,no,8594,yes,no,unknown,28,may,181,1,-1,0,unknown,no
60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes
36,management,married,secondary,no,869,yes,no,cellular,2,may,1168,1,-1,0,unknown,yes
56,management,divorced,primary,no,7496,no,no,unknown,9,jun,164,3,-1,0,unknown,no
32,blue-collar,married,primary,no,-454,yes,yes,cellular,18,may,801,5,355,2,failure,yes
34,technician,married,tertiary,no,0,no,no,cellular,6,oct,89,1,133,1,failure,no
28,admin.,married,secondary,no,11989,yes,no,unknown,16,may,139,10,7,0,unknown,yes
57,services,divorced,primary,no,2225,yes,no,cellular,18,may,8,4,-1,0,unknown,no
34,retired,single,tertiary,no,2419,yes,no,cellular,28,aug,128,2,7,0,unknown,yes
47,unemployed,married,primary,no,11336,no,no,cellular,20,nov,718,4,16,0,unknown,yes
52,admin.,married,secondary,no,1880,yes,no,cellular,13,aug,296,4,9,0,success,yes
