4.525,3.8301,0,0,0,0,0,31.6,3,2,0,-0.039,3.418,2.468,9.786,5,0.98,1.142,0,0,0,1.179,0,0,0,0,2.119,-0.002,0,11.115,3.889,0,0,0,0,3.379,2.143,0,7.95,0,0,RB
4.303,2.9558,0,0,0,0,0,25.0,2,2,0,0.0,2.608,1.459,8.815,2,1.005,1.156,0,0,0,1.056,0,0,0,0,1.932,-0.229,0,0.0,1.745,0,0,0,2,3.083,3.056,0,6.914,0,0,RB
4.393,3.6458,0,0,0,0,0,37.0,3,1,0,2.487,3.233,2.187,9.562,1,0.978,1.131,0,0,0,1.259,0,0,0,0,2.048,0.013,0,10.02,3.684,0,0,0,0,3.39,2.303,0,8.029,0,0,RB
4.694,3.646,0,0,0,0,0,30.0,2,2,0,-0.671,2.917,1.406,9.425,4,0.998,1.146,0,0,0,1.14,0,0,0,0,2.101,-0.077,0,10.162,1.631,0,0,0,1,3.417,2.875,0,7.595,0,0,RB
4.233,3.4039,0,0,0,0,0,27.8,1,3,0,-0.262,2.938,1.906,9.011,1,1.022,1.15,0,0,0,1.119,0,0,0,0,1.95,-0.087,0,10.041,2.999,0,0,0,0,3.349,2.833,0,7.61,0,0,RB
4.411,3.5866,0,0,0,0,0,31.8,2,4,0,-0.328,3.699,2.948,9.956,8,0.995,1.142,0,0,0,1.164,0,0,0,0,2.08,0.0,0,22.47,6.131,0,0,0,0,3.393,2.407,0,8.325,0,0,RB
4.644,3.9071,0,0,0,0,0,31.6,2,3,0,-0.104,3.082,1.837,9.467,5,1.021,1.142,0,0,0,1.149,0,0,0,0,2.084,0.049,0,10.469,2.732,0,0,0,1,3.525,3.093,0,7.886,0,0,RB
4.17,2.6629,0,0,0,0,0,26.7,3,1,0,0.0,2.4,0.971,8.597,2,0.983,1.152,0,0,0,1.12,0,0,0,0,1.848,0.342,0,0.0,1.542,0,0,0,1,3.0,2.567,0,6.683,0,0,RB
4.607,3.0422,0,0,0,0,2,47.1,1,1,0,0.0,3.127,1.187,9.631,2,0.992,1.11,0,0,0,1.299,1,0,0,0,2.194,-0.025,0,10.118,1.544,0,0,0,0,3.651,2.481,0,8.116,0,0,RB
5.814,2.4328,0,0,0,2,0,34.5,3,1,0,0.0,3.227,0.845,10.926,4,0.975,1.136,0,0,0,1.223,3,0,0,0,2.62,0.003,0,0.0,0.811,1,0,0,1,3.693,1.97,0,8.05,0,0,RB
4.17,2.607,0,0,0,0,0,25.0,3,0,2,0.0,2.373,0.971,8.597,0,0.97,1.161,0,0,0,1.133,0,0,0,0,1.848,0.322,0,0.0,1.542,0,0,1,2,2.983,2.167,1,6.635,0,0,RB
3.618,2.3911,0,0,0,0,0,25.0,2,0,0,0.0,2.359,1.522,7.853,0,0.97,1.161,0,0,0,1.129,0,0,0,0,1.732,0.33,0,0.0,2.094,0,0,2,1,2.848,1.9,1,6.432,0,0,RB
4.17,2.8963,0,0,0,0,0,30.8,2,1,0,0.0,2.466,0.971,8.597,2,0.989,1.144,0,0,0,1.196,0,0,0,0,1.848,0.363,0,9.505,1.542,0,0,0,0,3.18,2.867,0,7.056,0,0,RB
4.523,4.0241,0,0,0,0,0,31.6,2,3,0,-0.913,3.082,1.837,9.454,6,1.021,1.142,0,0,0,1.121,0,0,0,0,2.074,0.048,0,20.676,2.57,0,0,0,0,3.494,3.093,0,7.912,0,0,RB
4.38,3.3996,0,0,0,0,0,30.8,1,4,0,-1.068,3.345,2.252,9.625,5,1.019,1.144,0,0,0,1.138,0,0,0,0,2.044,-0.008,0,20.772,4.178,0,0,0,1,3.379,3.028,0,8.09,0,0,RB
4.343,3.9399,0,0,0,0,0,33.3,0,4,0,-2.514,3.047,1.5,9.309,4,1.09,1.139,0,0,0,1.108,0,0,0,0,2.0,-0.097,0,19.107,2.682,0,0,0,2,3.519,4.167,0,8.016,0,0,RB
4.17,3.3821,0,0,0,0,0,40.0,1,0,2,0.56,2.559,0.971,8.597,0,0.987,1.133,0,0,0,1.332,0,0,0,0,1.848,0.401,0,0.0,1.542,0,0,1,0,3.452,3.033,1,7.564,0,0,RB
4.869,3.2685,0,0,0,0,3,40.9,1,3,0,0.0,3.404,1.528,10.009,6,1.018,1.123,0,0,0,1.22,1,0,0,0,2.29,0.004,0,10.337,1.945,0,2,0,1,3.743,2.75,0,8.362,0,0,RB
4.789,2.8739,0,0,0,0,0,30.8,3,4,0,-0.318,3.354,1.425,10.091,6,1.019,1.144,0,0,0,1.149,1,0,0,0,2.274,0.004,0,10.582,2.257,0,0,0,0,3.477,2.556,0,8.121,0,0,RB
4.17,3.4143,0,0,0,0,0,30.0,0,1,1,-0.481,2.548,0.971,8.597,1,1.02,1.154,0,0,0,1.174,0,0,0,0,1.848,0.425,0,9.472,1.542,0,0,1,2,3.379,3.533,1,7.404,0,0,RB
4.692,2.7215,0,0,2,0,2,40.7,2,2,3,-0.393,3.547,1.876,10.164,3,1.002,1.126,0,0,0,1.259,1,0,0,0,2.236,0.001,0,21.814,3.356,0,1,3,1,3.659,2.619,1,8.548,0,0,RB
4.414,2.9065,0,0,0,0,0,30.8,1,3,0,-0.549,2.875,0.917,9.459,3,1.049,1.144,0,0,0,1.119,1,0,0,0,2.199,-0.085,0,10.009,1.101,0,0,0,0,3.512,2.929,0,7.713,0,0,RB
4.882,3.3902,0,0,0,0,0,41.2,0,4,1,-2.476,3.459,1.258,10.136,4,1.069,1.127,0,0,0,1.179,1,0,0,0,2.288,0.005,0,20.641,2.011,0,0,4,2,3.785,3.472,1,8.553,0,0,RB
4.17,3.1898,0,0,0,0,0,20.0,1,2,0,-0.968,2.533,0.971,8.597,0,1.052,1.175,0,0,0,1.032,0,0,0,0,1.848,0.441,0,9.243,1.542,0,0,1,3,3.326,4.033,1,7.273,0,0,RB
4.645,0.8039,0,0,0,0,0,34.1,3,12,0,-0.966,5.043,1.182,11.662,23,0.989,1.137,0,0,0,1.173,6,0,0,0,2.475,0.0,0,38.399,11.072,0,0,0,0,3.58,1.998,0,9.841,0,0,RB
4.5,4.1188,1,0,0,0,0,32.0,3,3,0,0.0,4.808,4.3,10.919,9,0.967,1.14,0,0,0,1.211,0,0,0,0,2.121,0.0,0,0.0,10.634,0,0,0,0,3.939,1.622,0,9.326,0,0,RB
4.593,2.8754,0,0,1,0,1,42.1,1,1,2,-0.036,3.222,1.461,9.665,1,0.998,1.125,0,0,0,1.264,1,0,0,0,2.175,0.014,0,10.502,2.298,0,1,3,1,3.599,2.483,1,8.187,0,0,RB
4.842,2.4571,0,0,0,0,2,54.5,0,0,0,0.0,3.414,0.0,9.955,0,0.974,1.094,0,0,0,1.336,2,0,0,0,2.278,-0.002,0,0.0,2.113,0,0,0,0,3.711,1.944,0,8.428,0,0,RB
4.0,2.1142,0,0,0,0,0,29.4,0,0,1,0.0,2.585,0.0,8.623,0,0.972,1.151,0,0,0,1.138,1,0,0,0,2.0,0.112,0,0.0,0.667,0,0,2,1,3.033,1.667,1,6.823,0,0,RB
4.414,3.2075,0,0,0,0,0,44.4,0,3,0,-1.157,2.954,0.917,9.459,4,1.096,1.116,0,0,0,1.183,1,0,0,0,2.199,-0.091,0,19.847,1.101,0,0,0,0,3.658,3.548,0,8.015,0,0,RB
4.0,3.0,0,0,0,0,0,50.0,0,0,0,0.0,2.72,0.0,8.623,0,0.971,1.104,0,0,0,1.316,1,0,0,0,2.0,0.13,0,0.0,0.667,0,0,0,0,3.452,2.0,0,7.573,0,0,RB
5.522,3.7026,0,0,0,3,4,36.7,9,1,0,0.0,3.769,1.131,11.278,4,0.971,1.131,0,0,0,1.265,1,0,0,0,2.491,0.0,0,0.0,1.648,0,1,0,1,3.876,2.022,0,8.78,0,0,NRB
5.997,2.1119,6,0,0,3,0,46.2,0,0,0,0.654,4.268,0.76,11.555,0,1.043,1.099,0,0,0,1.378,10,0,1,0,2.824,0.0,0,0.0,1.013,6,0,0,0,4.404,2.366,0,9.796,0,6,NRB
4.732,3.0634,0,0,0,0,0,28.6,4,4,0,0.0,3.327,0.827,10.09,8,1.014,1.149,0,0,0,1.118,1,0,0,0,2.236,0.004,0,0.0,1.026,0,0,0,0,3.426,2.278,0,7.977,0,0,NRB
4.782,3.1979,1,0,1,0,2,41.2,1,2,2,0.0,3.507,1.273,9.947,4,1.043,1.124,0,1,0,1.26,1,0,1,0,2.251,-0.008,0,20.346,1.951,0,1,2,0,3.848,2.995,1,8.81,0,1,NRB
4.303,3.3382,0,0,0,0,0,33.3,1,0,0,0.0,2.741,0.862,9.067,0,0.998,1.152,0,0,0,1.289,1,0,0,1,2.115,0.137,0,0.0,0.956,0,0,4,1,3.627,2.194,2,7.794,0,0,NRB
5.125,3.3889,0,0,0,1,0,30.8,5,0,0,0.0,2.821,1.299,10.01,0,0.96,1.144,0,0,0,1.246,0,0,0,0,2.149,-0.062,0,0.0,2.097,0,0,0,0,3.283,1.76,0,7.401,0,0,NRB
4.732,3.0207,1,0,0,0,1,50.0,0,0,0,0.933,3.844,1.187,9.642,0,0.985,1.094,0,0,0,1.395,1,1,0,0,2.194,-0.024,1,0.0,1.659,0,0,0,0,6.881,2.12,0,11.597,0,1,NRB
4.562,3.1831,2,0,0,0,2,50.0,0,0,0,0.0,3.373,0.875,9.54,0,1.025,1.094,0,0,0,1.372,1,0,1,0,2.17,0.045,0,0.0,1.14,0,2,0,0,3.955,2.444,0,8.792,0,2,NRB
4.642,3.0494,0,0,2,0,2,40.0,1,0,2,0.0,3.08,1.187,9.631,0,0.976,1.129,0,0,0,1.275,1,0,0,0,2.2,-0.024,0,0.0,1.487,0,1,2,1,3.634,1.981,1,8.001,0,0,NRB
5.402,3.7849,1,0,1,1,3,41.2,1,2,3,0.0,3.76,1.197,10.666,4,1.133,1.184,0,1,1,1.15,1,0,1,0,2.403,0.001,0,20.484,1.679,0,2,2,0,3.991,4.026,1,9.077,0,4,NRB
4.805,2.8459,0,0,0,0,2,40.0,2,1,0,0.0,3.266,1.455,9.947,2,0.981,1.125,0,0,0,1.25,1,0,0,0,2.251,-0.007,0,0.0,2.041,0,1,0,1,3.657,2.197,0,8.148,0,0,NRB
4.869,3.0922,2,0,4,0,3,36.0,0,2,4,-0.393,3.83,1.831,10.363,2,1.037,1.135,0,0,0,1.25,1,0,1,0,2.296,-0.001,0,11.353,3.18,0,3,3,1,4.051,2.659,2,9.113,0,2,NRB
5.387,2.1249,5,0,7,0,9,44.2,0,5,6,-0.656,4.622,0.824,11.344,12,1.056,1.108,0,0,0,1.296,3,0,1,0,2.42,0.0,0,35.742,5.31,0,9,4,3,4.741,2.823,2,10.284,0,4,NRB
4.872,3.4872,0,0,2,0,3,47.4,1,2,5,0.0,3.533,1.604,10.05,2,1.033,1.118,0,0,0,1.275,1,0,0,0,2.294,-0.002,0,19.925,2.223,0,2,4,0,3.783,2.923,2,8.667,0,0,NRB
5.401,3.3983,6,0,0,0,6,34.6,3,1,0,0.0,4.883,2.184,11.058,5,0.998,1.12,0,0,0,1.391,1,0,1,0,2.466,0.0,0,0.0,3.079,0,6,0,0,10.323,2.159,0,14.019,0,5,NRB
5.459,3.6981,0,0,0,2,4,37.5,6,3,0,-1.093,3.762,1.162,11.1,8,0.993,1.13,0,0,0,1.233,1,0,0,0,2.467,0.0,0,11.22,1.737,0,1,0,2,3.883,2.546,0,8.814,0,0,NRB
4.868,2.343,0,0,0,0,3,50.0,1,0,0,0.0,3.542,0.816,10.187,0,0.971,1.104,0,0,0,1.322,2,0,0,0,2.307,-0.001,0,0.0,2.434,0,0,0,0,3.738,1.893,0,8.539,0,0,NRB
5.611,2.1018,0,0,0,1,4,45.0,0,2,0,0.0,3.889,0.548,10.936,4,0.987,1.114,0,0,0,1.259,3,0,0,0,2.488,0.0,0,0.0,2.321,0,2,0,2,3.787,2.171,0,8.859,0,0,NRB
4.961,2.4328,2,0,0,0,6,48.1,0,2,0,0.0,3.947,0.732,10.578,6,1.022,1.104,0,0,0,1.305,2,0,1,0,2.349,0.0,0,0.0,3.001,0,4,0,2,3.939,2.572,0,9.249,0,2,NRB
5.0,2.039,0,0,0,0,0,45.5,0,0,0,0.0,3.196,0.0,10.284,0,0.968,1.113,0,0,0,1.35,6,0,0,0,2.518,0.003,0,0.0,0.912,4,0,0,0,3.633,1.633,0,8.066,0,0,NRB
4.88,2.4429,0,0,0,0,4,50.0,0,2,0,0.0,3.578,0.673,10.289,4,1.003,1.104,0,0,0,1.277,2,0,0,0,2.316,-0.001,0,0.0,2.38,0,2,0,2,3.767,2.476,0,8.634,0,0,NRB
5.124,1.6801,0,0,0,0,8,42.3,4,4,0,0.0,4.148,0.596,11.063,10,0.996,1.12,0,0,0,1.234,4,0,0,0,2.437,0.0,0,0.0,3.93,0,2,0,0,3.882,2.0,0,9.237,0,0,NRB
4.414,3.201,0,0,0,0,0,38.5,0,0,3,0.0,2.883,0.802,9.183,0,0.998,1.141,0,0,0,1.252,1,0,0,0,2.101,-0.081,0,0.0,0.975,0,1,4,2,3.579,2.381,2,7.834,0,0,NRB
5.775,1.4888,0,0,5,1,10,47.9,1,3,9,-0.314,4.579,0.42,11.693,14,0.992,1.111,0,0,0,1.286,11,0,0,1,2.666,0.0,0,13.296,3.124,1,5,8,1,4.026,2.024,2,9.653,1,0,NRB
4.985,2.5536,0,0,3,0,3,50.0,0,0,3,0.0,3.49,0.569,10.158,0,0.98,1.107,0,0,0,1.313,2,0,0,0,2.327,0.001,0,0.0,2.096,0,1,2,2,3.765,2.077,1,8.528,0,0,NRB
4.971,2.3195,2,0,0,0,3,52.0,0,0,0,0.0,3.837,0.648,10.338,0,0.998,1.095,0,0,0,1.352,2,0,1,0,2.322,0.0,0,0.0,2.758,0,1,0,0,3.926,2.17,0,9.118,0,2,NRB
3.978,2.9644,0,0,1,0,0,32.8,1,1,1,0.0,3.799,3.44,9.762,1,0.971,1.141,0,0,0,1.207,0,0,0,0,1.98,0.0,0,9.874,8.527,0,0,1,0,3.359,1.905,1,8.252,0,0,NRB
4.17,3.3271,1,1,0,0,0,10.0,0,0,0,0.116,2.767,0.971,8.597,0,1.027,1.183,1,0,0,1.193,0,0,0,0,1.848,0.419,0,0.0,1.542,0,0,1,5,3.849,3.167,3,8.14,0,0,NRB
3.414,2.1303,2,0,0,0,0,25.0,2,0,0,0.0,4.047,1.0,7.408,0,1.014,1.116,0,0,0,1.5,0,1,0,0,1.618,-0.501,0,0.0,1.707,0,0,0,0,6.901,2.125,0,12.252,0,2,NRB
5.461,2.7306,0,0,7,2,0,29.4,4,0,5,0.0,3.271,1.124,10.724,0,0.972,1.151,0,0,0,1.2,1,0,0,0,2.412,0.003,0,0.0,1.306,0,0,3,4,3.487,1.986,2,7.935,0,0,NRB
4.303,3.3609,1,0,0,0,0,30.0,0,0,2,0.0,2.965,0.862,9.067,0,1.016,1.133,0,0,0,1.35,1,0,0,0,2.115,0.139,0,0.0,0.956,0,0,1,2,4.123,2.417,2,8.563,0,0,NRB
5.262,3.6865,2,0,0,0,0,30.5,3,0,0,0.0,3.88,2.733,10.387,0,0.962,1.135,0,0,0,1.299,0,0,1,0,2.257,0.0,0,0.0,3.441,0,0,0,0,4.278,1.665,0,9.024,0,1,NRB
5.489,1.8973,0,0,0,9,16,37.8,24,12,0,-2.385,5.293,0.927,12.609,40,0.988,1.129,0,0,0,1.236,4,0,0,0,2.467,0.0,0,56.39,5.365,0,4,0,4,3.897,2.266,0,10.292,0,0,NRB
5.325,3.1038,4,0,2,0,6,50.0,0,2,2,-1.249,4.049,0.789,10.761,6,1.114,1.095,0,0,0,1.331,3,0,1,0,2.534,0.0,0,22.671,1.13,0,4,2,1,4.274,3.085,1,9.567,0,4,NRB
5.303,4.0516,0,0,0,1,0,26.1,4,3,0,0.0,3.01,1.392,10.053,9,1.007,1.154,0,0,0,1.079,0,0,0,0,2.236,0.044,0,0.0,1.164,0,0,0,3,3.32,3.028,0,7.453,0,0,NRB
5.333,4.7127,0,0,0,2,0,27.9,6,5,0,0.0,3.631,2.027,10.771,18,1.003,1.15,0,0,0,1.107,0,0,0,0,2.303,0.0,0,0.0,3.918,0,0,0,4,3.386,2.706,0,8.143,0,0,NRB
4.912,3.3307,0,0,0,0,3,42.1,2,1,0,0.0,3.1,0.881,9.863,4,0.987,1.12,0,0,0,1.271,1,0,0,0,2.264,-0.024,0,0.0,0.95,0,1,0,1,3.728,2.333,0,8.118,0,0,NRB
5.313,3.3759,1,0,2,0,2,35.0,1,2,2,0.0,3.484,1.16,10.388,4,1.018,1.125,0,0,0,1.27,1,0,0,0,2.311,-0.008,0,21.444,1.833,0,1,1,2,4.725,2.932,1,9.496,0,0,NRB
5.312,2.3744,1,0,0,0,2,38.5,2,4,0,0.0,4.151,1.773,10.862,15,0.993,1.123,0,0,0,1.258,2,0,0,0,2.351,0.0,0,13.18,3.749,0,2,0,0,4.432,2.179,0,9.497,0,0,NRB
5.535,2.4918,8,0,0,1,8,41.2,4,2,0,0.0,5.587,1.707,11.349,6,1.017,1.097,0,0,0,1.429,2,1,0,0,2.484,0.0,1,0.0,4.711,0,6,0,0,6.912,2.073,0,13.654,0,8,NRB
5.416,2.4805,1,0,3,0,7,51.9,0,3,3,-0.735,4.305,0.73,10.964,11,1.031,1.097,0,0,0,1.309,6,1,0,0,2.551,0.0,1,24.769,1.407,0,3,2,3,6.88,2.724,1,11.646,0,1,NRB
