7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0,6,0
6.7,0.458,0.2,3.44,0.051,57.3,81.9,0.99383,3.15,0.25,12.6,3,1
6.0,0.39,0.26,2.7,0.038,39.0,187.0,0.99325,3.41,0.5,10.8,6,0
7.7,0.31,0.36,4.3,0.026,15.0,87.0,0.99152,3.11,0.48,12.0,5,0
7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,6,0
7.4,0.29,0.31,1.7,0.035,23.0,110.0,0.9926,3.07,0.38,10.9,5,0
7.9,0.28,0.32,3.6,0.038,9.0,76.0,0.992,3.05,0.31,11.7,4,0
6.0,0.45,0.42,1.1,0.051,61.0,197.0,0.9932,3.02,0.4,9.0,5,0
4.3,0.211,0.52,4.75,0.039,45.8,116.1,0.98935,3.46,0.44,12.0,8,1
7.7,0.558,0.36,1.51,0.035,18.0,134.9,0.98805,3.04,0.45,10.0,8,1
8.1,0.25,0.38,3.8,0.051,18.0,129.0,0.9928,3.21,0.38,11.5,6,0
7.7,0.267,0.5,1.08,0.047,55.8,136.5,0.99064,3.54,0.54,9.7,8,1
6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,6,0
7.2,0.324,0.3,8.31,0.04,45.3,165.4,0.98842,3.09,0.62,11.9,3,1
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.9948,3.12,0.43,11.3,7,0
8.1,0.441,0.23,0.8,0.042,33.0,127.2,0.99154,3.32,0.77,13.1,3,1
9.1,0.212,0.22,14.68,0.057,38.8,172.9,0.99036,3.19,0.34,11.7,8,1
6.7,0.23,0.39,2.5,0.172,63.0,158.0,0.9937,3.11,0.36,9.4,6,0
6.9,0.19,0.39,8.0,0.028,22.0,84.0,0.994,3.11,0.66,10.8,6,0
6.8,0.22,0.31,6.3,0.035,33.0,170.0,0.9918,3.24,0.66,12.6,6,0
4.5,0.515,0.12,3.53,0.065,54.0,204.7,0.98713,3.58,0.44,13.5,8,1
