7.7,0.545,0.37,0.7,0.072,27.2,71.9,0.99383,3.12,0.3,8.0,8,1
8.1,0.32,0.45,0.7,0.042,47.9,19.0,0.98838,3.44,0.56,11.0,8,1
8.3,0.379,0.29,12.36,0.03,48.9,92.1,0.9929,3.08,0.5,9.6,8,1
6.1,0.16,0.27,12.6,0.064,63.0,162.0,0.9994,3.66,0.43,8.9,5,0
7.4,0.627,0.39,2.77,0.048,41.7,82.2,0.99169,2.98,0.66,10.7,3,1
8.1,0.248,0.67,0.7,0.054,53.6,30.5,0.98893,3.2,0.6,10.5,8,1
7.2,0.214,0.33,0.7,0.051,8.5,70.6,0.98713,3.05,0.52,8.0,8,1
7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4,7,0
5.9,0.251,0.28,1.23,0.046,40.8,57.4,0.98713,3.02,0.8,11.7,8,1
8.9,0.342,0.53,0.7,0.056,5.0,100.3,0.99058,2.87,0.73,8.5,8,1
7.4,0.215,0.5,0.7,0.032,50.0,31.6,0.99012,3.24,0.36,9.1,8,1
6.7,0.25,0.26,1.55,0.041,118.5,216.0,0.9949,3.55,0.63,9.4,3,1
7.4,0.26,0.43,6.0,0.022,22.0,125.0,0.9928,3.13,0.55,11.5,6,0
5.7,0.43,0.3,5.7,0.039,24.0,98.0,0.992,3.54,0.61,12.3,7,0
8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.99212,3.16,0.33,11.2,6,0
7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,5,0
7.6,0.305,0.39,12.42,0.053,14.2,72.5,0.9884,3.42,0.72,10.9,3,1
6.4,0.28,0.44,7.1,0.048,49.0,179.0,0.99528,3.15,0.48,9.2,5,0
6.4,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,10.3,6,0
5.2,0.6,0.07,7.0,0.044,33.0,147.0,0.9944,3.33,0.58,9.7,5,0
8.0,0.336,0.44,5.01,0.043,56.2,200.8,0.99025,3.33,0.51,13.2,8,1
6.4,0.253,0.39,2.6,0.059,20.3,83.5,0.98713,3.06,0.75,10.3,8,1
5.8,0.19,0.49,4.9,0.04,44.0,118.0,0.9935,3.34,0.38,9.5,7,0
8.1,0.431,0.36,7.04,0.045,33.8,48.4,0.9908,3.23,0.95,14.0,3,1
9.0,0.293,0.58,0.7,0.04,37.8,70.5,0.99204,3.1,0.4,10.0,8,1
7.1,0.36,0.2,1.6,0.271,24.0,140.0,0.99356,3.11,0.63,9.8,5,0
6.1,0.21,0.3,6.3,0.039,47.0,136.0,0.99068,3.27,0.31,12.7,6,0
5.0,0.299,0.41,9.44,0.039,57.9,64.0,0.99437,3.4,0.37,11.7,3,1
6.6,0.44,0.32,3.0,0.095,13.0,75.0,0.98954,3.1,0.63,12.8,6,0
7.0,0.26,0.34,10.9,0.038,25.0,84.0,0.99432,3.11,0.34,10.9,6,0
11.0,0.377,0.08,0.7,0.049,25.7,49.8,0.98808,3.27,0.95,10.8,3,1
8.1,0.417,0.33,2.99,0.041,42.0,36.8,0.99076,3.45,0.46,10.1,8,1
6.7,0.23,0.33,8.1,0.048,45.0,176.0,0.99472,3.11,0.52,10.1,6,0
6.8,0.235,0.41,10.13,0.037,16.3,69.2,0.98713,3.59,0.61,8.6,8,1
6.7,0.23,0.26,1.4,0.06,33.0,154.0,0.9934,3.24,0.56,9.5,6,0
6.8,0.26,0.32,7.0,0.041,38.0,118.0,0.9939,3.25,0.52,10.8,6,0
8.8,0.58,0.28,2.11,0.076,56.5,126.1,0.99238,2.93,0.72,11.4,8,1
8.6,0.151,0.33,10.11,0.046,5.0,70.5,0.98969,2.89,0.41,10.0,8,1
7.1,0.156,0.5,2.1,0.154,10.3,19.0,0.9905,3.04,0.31,13.4,8,1
