A11,6,A34,A43,1169,A65,A75,4,A93,A101,4,A121,67,A143,A152,2,A173,1,A192,A201,1
A14,36,A32,A46,9055,A65,A73,2,A93,A101,4,A124,35,A143,A153,1,A172,2,A192,A201,1
A12,24,A32,A41,12579,A61,A75,4,A92,A101,2,A124,44,A143,A153,1,A174,1,A192,A201,2
A14,9,A34,A40,2134,A61,A73,4,A93,A101,4,A123,48,A143,A152,3,A173,1,A192,A201,1
A14,36,A32,A43,2299,A63,A75,4,A93,A101,4,A123,39,A143,A152,1,A173,1,A191,A201,1
A14,12,A32,A43,1262,A61,A73,3,A93,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1
A14,12,A32,A43,2171,A61,A72,2,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,1
A12,11,A33,A43,4771,A61,A74,2,A93,A101,4,A122,51,A143,A152,1,A173,1,A191,A201,1
A14,12,A34,A43,797,A65,A75,4,A92,A101,3,A122,33,A141,A152,1,A172,2,A191,A201,2
A12,12,A32,A40,6078,A61,A74,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,1
A14,18,A32,A42,1984,A61,A73,4,A93,A101,4,A124,47,A141,A153,2,A173,1,A191,A201,1
A14,60,A32,A43,10144,A62,A74,2,A92,A101,4,A121,21,A143,A152,1,A173,1,A192,A201,1
A14,27,A33,A41,8613,A64,A73,2,A93,A101,2,A123,27,A143,A152,2,A173,1,A191,A201,1
A12,12,A32,A43,766,A63,A73,4,A93,A101,3,A121,66,A143,A152,1,A172,1,A191,A201,2
A12,48,A31,A49,3566,A62,A74,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,1
A11,12,A31,A48,339,A61,A75,4,A94,A101,1,A123,45,A141,A152,1,A172,1,A191,A201,1
A14,24,A34,A43,2872,A62,A75,3,A93,A101,4,A121,36,A143,A152,1,A173,2,A192,A201,1
A11,27,A30,A49,5293,A61,A71,2,A93,A101,4,A122,50,A142,A152,2,A173,1,A192,A201,2
A11,24,A32,A42,3021,A61,A73,2,A91,A101,2,A121,24,A143,A151,1,A172,1,A191,A201,1
A14,12,A31,A48,3447,A63,A73,4,A92,A101,3,A121,35,A143,A152,1,A172,2,A191,A201,1
A14,18,A32,A40,2662,A65,A74,4,A93,A101,3,A122,32,A143,A152,1,A173,1,A191,A202,1
A11,30,A32,A45,11998,A61,A72,1,A91,A101,1,A124,34,A143,A152,1,A172,1,A192,A201,2
A11,12,A32,A42,1262,A65,A75,2,A91,A101,4,A122,49,A143,A152,1,A172,1,A192,A201,1
A14,6,A32,A42,4611,A61,A72,1,A92,A101,4,A122,32,A143,A152,1,A173,1,A191,A201,2
