0.974,0,0,0,0,6.30558387,6.536e-05,-6.536e-05,131.53058,0.00939,-0.00939,0.601,0.359,-0.383,2.619,0.276,-0.276,193.1,24.2,-24.2,2.52,1.36,-1.36,1125.0,,,378.9,631.53,-306.81,9.5,1.0,q1_q17_dr25_tce,4934.0,148.0,-133.0,3.927,0.658,-0.282,1.756,0.947,-0.947,292.95526,47.573101,15.056,1
0.041,0,1,0,0,0.512581525,2.2e-08,-2.2e-08,131.781117,3.53e-05,-3.53e-05,0.505,0.014,-0.017,2.54719,0.0029,-0.0029,384480.0,291.0,-291.0,42.41,3.72,-3.37,1541.0,,,1339.86,442.39,-333.51,1583.7,1.0,q1_q17_dr25_tce,4612.0,137.0,-137.0,4.648,0.052,-0.032,0.604,0.053,-0.048,295.46451,46.016998,14.884,2
1.0,0,0,0,0,2.117244594,0.001451199,-0.000879592,171.9461045,0.0063126,-0.0031881,0.9524,0.4418,-0.5082,2.59366,0.25381,-0.07128,792.5,35.5,-37.3,1.16,0.0,-0.22,888.0,,,0.07,0.0,0.0,65.3,1.0,q1_q17_dr25_tce,5584.0,105.0,-93.0,3.736,0.007,-0.092,1.102,0.239,-0.201,287.48179,38.320399,13.916,1
,0,0,0,0,109.155320122,0.012141255,0.0,132.7330035,1.61e-05,,0.0,0.4364,0.0,2.93912,0.2867,-0.09153,0.0,52.4,-9.1,0.22,10.32,0.0,1263.0,,,10979.6,2022.28,-9647.65,6.1,1.0,q1_q17_dr25_tce,5875.0,94.0,-131.0,4.646,0.491,-0.065,1.581,0.53,-0.099,292.88497,41.158759,14.836,0
0.992,1,0,0,0,7.643510842,5.912e-05,-2.7e-08,132.1634015,0.0036864,-8.7e-06,0.698,0.6661,-0.7021,4.05813,0.18836,-0.04675,236.9,46.4,-62.3,0.95,0.59,-0.13,548.0,,,0.07,0.0,-41.64,55.3,4.0,q1_q17_dr25_tce,5187.0,86.0,-72.0,4.09,0.055,-0.145,1.179,0.361,-0.203,280.2066,50.643318,10.573,1
0.985,0,0,0,0,0.998646227,0.00150942,-0.001017803,135.7294431,0.003192,-0.0013148,0.3481,0.6362,-0.0007,8.23372,0.17524,-0.15226,602.7,1.3,-1.1,2.23,0.91,-0.18,587.0,,,0.07,0.0,-236.04,48.2,1.0,q1_q17_dr25_tce,5531.0,201.0,-77.0,4.571,0.053,-0.155,0.674,0.084,-0.051,300.89261,46.292726,15.181,1
0.986,0,0,0,0,0.341842017,2.7e-08,-0.000664636,137.0339248,0.0016832,-0.0145975,0.1382,0.2881,-0.0416,14.20985,0.16598,-0.08579,243.2,26.0,-8.4,11.39,0.28,-0.41,129.0,,,114.98,0.0,-41.3,58.9,1.0,q1_q17_dr25_tce,4247.0,132.0,-109.0,4.378,0.069,-0.093,1.236,0.062,-0.442,292.48562,51.183945,9.991,1
1.0,0,0,0,0,2.405625303,5.222e-06,-5.222e-06,133.14221,0.00185,-0.00185,0.467,0.488,-0.137,0.6283,0.0636,-0.0636,163.5,15.5,-15.5,1.11,0.23,-0.09,1180.0,,,459.66,287.94,-111.12,12.0,1.0,q1_q17_dr25_tce,5450.0,146.0,-163.0,4.573,0.027,-0.153,0.83,0.174,-0.062,292.72079,43.076809,14.709,0
1.0,0,0,0,0,2.301916149,0.002870272,-0.001275483,128.47887,0.003883,-8.7e-06,0.0697,0.3413,-0.5036,4.89278,0.04872,-0.07555,561.3,1.4,-13.1,1.21,0.84,-0.3,129.0,,,0.07,4.78,-58.85,26.3,5.0,q1_q17_dr25_tce,5487.0,98.0,-80.0,4.719,0.108,-0.117,0.517,0.246,-0.259,291.76214,48.714377,14.063,1
0.0,0,1,1,0,1.28619671,1.53e-05,-1.53e-05,131.87462,0.00776,-0.00776,0.874,0.151,-0.586,1.114,0.338,-0.338,137.2,38.2,-38.2,1.27,0.35,-0.23,1646.0,,,1740.01,1428.24,-694.58,5.9,2.0,q1_q17_dr25_tce,5650.0,169.0,-152.0,4.391,0.167,-0.204,0.926,0.252,-0.168,294.44336,40.06134,14.256,2
