0.17,0.39,0.48,0.5,0.53,0.3,0.39,cp
0.52,0.44,0.48,0.5,0.37,0.36,0.42,cp
0.75,0.55,0.48,0.5,0.45,0.32,0.28,pp
0.68,0.54,1.0,0.5,0.52,0.55,0.12,omL
0.74,0.71,0.5,0.5,0.68,0.52,0.43,om
0.67,0.55,1.0,0.5,0.55,0.56,0.31,omL
0.59,1.0,0.48,0.5,0.56,0.44,0.19,pp
0.74,0.5,1.0,0.6,0.51,0.43,0.58,imL
0.54,0.28,0.48,0.5,0.47,0.87,0.79,imU
0.73,0.55,0.51,0.5,0.71,0.43,0.22,om
0.51,0.46,0.48,0.5,0.58,0.31,0.41,cp
0.62,0.49,0.48,0.5,0.54,0.87,0.9,im
0.64,0.71,0.5,0.5,0.6,0.43,0.29,om
0.7,0.65,0.48,0.5,0.7,0.45,0.16,om
0.24,0.35,0.48,0.5,0.31,0.19,0.31,cp
0.61,0.78,0.48,0.5,0.49,0.35,0.32,pp
0.4,0.93,0.48,0.5,0.54,0.43,0.31,pp
0.49,0.43,0.48,0.5,0.49,0.3,0.4,cp
0.66,0.54,1.0,0.5,0.58,0.55,0.3,omL
0.74,0.5,1.0,0.9,0.41,0.43,0.84,imL
0.38,0.3,0.48,0.5,0.43,0.29,0.39,cp
0.72,0.46,1.0,0.6,0.44,0.5,0.84,imL
0.74,0.54,1.0,0.7,0.4,0.37,0.77,imL
0.63,0.46,0.51,0.5,0.59,0.76,0.71,imU
0.73,0.45,1.0,0.6,0.58,0.56,0.78,imL
0.68,0.56,1.0,0.5,0.52,0.57,0.32,omL
0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
0.5,0.37,0.48,0.5,0.66,0.64,0.69,im
0.59,0.51,0.48,0.5,0.63,0.44,0.24,om
0.72,0.7,0.49,0.5,0.83,0.35,0.18,om
0.76,0.51,1.0,0.7,0.43,0.4,0.84,imL
0.76,0.52,0.47,0.51,0.54,0.72,0.43,imS
0.74,0.43,1.0,1.0,0.46,0.53,0.78,imL
0.7,0.54,1.0,0.5,0.6,0.57,0.2,omL
0.62,0.5,0.47,0.48,0.54,0.76,0.45,imS
0.82,0.45,0.48,0.5,0.66,0.72,0.74,imU
0.66,0.52,1.0,0.5,0.59,0.57,0.24,omL
0.28,0.33,0.48,0.5,0.45,0.22,0.33,cp
0.52,0.57,0.48,0.5,0.42,0.47,0.54,cp
0.71,0.53,0.48,0.5,0.64,0.67,0.72,imU
0.72,0.69,0.52,0.5,0.77,0.39,0.3,om
