0.029,0.045,0.028,0.017,0.038,0.099,0.12,0.183,0.21,0.304,0.299,0.425,0.634,0.82,1.0,0.999,0.951,0.902,0.723,0.512,0.207,0.398,0.589,0.287,0.204,0.578,0.539,0.375,0.341,0.507,0.558,0.478,0.33,0.22,0.141,0.286,0.381,0.416,0.405,0.33,0.271,0.265,0.072,0.124,0.119,0.109,0.062,0.049,0.026,0.008,0.01,0.004,0.001,0.004,0.001,0.009,0.006,0.003,0.005,0.006, R
0.008,0.009,0.006,0.025,0.034,0.055,0.053,0.096,0.101,0.124,0.11,0.122,0.187,0.338,0.323,0.272,0.394,0.643,0.727,0.867,0.967,0.985,0.948,0.804,0.683,0.514,0.309,0.083,0.402,0.234,0.19,0.124,0.172,0.235,0.249,0.365,0.338,0.159,0.099,0.109,0.104,0.084,0.139,0.082,0.068,0.066,0.12,0.069,0.015,0.027,0.017,0.018,0.013,0.009,0.01,0.002,0.006,0.006,0.006,0.003, R
0.03,0.062,0.065,0.092,0.162,0.229,0.218,0.203,0.146,0.085,0.248,0.364,0.278,0.283,0.324,0.434,0.564,0.456,0.435,0.643,0.393,0.199,0.354,0.916,0.937,0.462,0.277,0.661,0.803,0.42,0.519,0.696,0.579,0.889,0.786,0.713,0.762,0.44,0.301,0.316,0.281,0.29,0.053,0.187,0.155,0.163,0.125,0.075,0.045,0.006,0.015,0.003,0.015,0.007,0.021,0.008,0.015,0.005,0.02,0.007, R
0.018,0.03,0.029,0.039,0.063,0.053,0.069,0.063,0.062,0.061,0.168,0.348,0.456,0.519,0.631,0.72,0.515,0.382,0.264,0.334,0.486,0.663,0.739,0.921,1.0,0.775,0.559,0.617,0.864,0.659,0.477,0.498,0.333,0.308,0.288,0.223,0.079,0.06,0.105,0.061,0.153,0.098,0.164,0.19,0.111,0.192,0.147,0.039,0.036,0.027,0.017,0.01,0.012,0.004,0.008,0.012,0.01,0.006,0.003,0.002, R
0.033,0.022,0.027,0.048,0.068,0.098,0.084,0.117,0.076,0.092,0.148,0.052,0.112,0.097,0.117,0.168,0.164,0.12,0.049,0.154,0.348,0.615,0.915,0.936,0.868,0.877,0.855,0.883,1.0,0.83,0.66,0.55,0.572,0.686,0.682,0.514,0.275,0.136,0.155,0.265,0.199,0.188,0.275,0.165,0.058,0.07,0.06,0.046,0.002,0.007,0.004,0.002,0.003,0.006,0.005,0.006,0.014,0.013,0.005,0.004, R
0.007,0.023,0.051,0.044,0.025,0.064,0.042,0.113,0.191,0.248,0.161,0.092,0.24,0.322,0.43,0.265,0.067,0.144,0.237,0.26,0.249,0.39,0.638,0.804,0.703,0.687,0.7,0.856,1.0,0.962,0.9,0.758,0.69,0.569,0.44,0.455,0.296,0.159,0.168,0.084,0.117,0.175,0.273,0.17,0.019,0.021,0.035,0.042,0.009,0.02,0.02,0.017,0.016,0.006,0.004,0.007,0.004,0.005,0.019,0.01, R
0.009,0.005,0.008,0.023,0.059,0.068,0.099,0.072,0.058,0.082,0.132,0.186,0.279,0.258,0.224,0.257,0.293,0.299,0.392,0.469,0.566,0.646,0.677,0.758,0.886,0.942,1.0,0.856,0.679,0.559,0.415,0.295,0.202,0.069,0.117,0.216,0.222,0.278,0.231,0.144,0.151,0.174,0.176,0.142,0.091,0.014,0.047,0.048,0.016,0.004,0.002,0.005,0.004,0.008,0.011,0.005,0.003,0.006,0.006,0.003, R
0.022,0.012,0.017,0.015,0.061,0.103,0.114,0.088,0.116,0.087,0.156,0.078,0.1,0.092,0.066,0.113,0.174,0.257,0.329,0.391,0.544,0.612,0.702,0.761,0.797,0.91,0.881,0.795,0.799,0.718,0.641,0.631,0.593,0.617,0.65,0.676,0.625,0.512,0.389,0.327,0.251,0.153,0.132,0.166,0.122,0.098,0.045,0.027,0.018,0.009,0.002,0.005,0.005,0.01,0.013,0.012,0.005,0.002,0.001,0.002, R
0.02,0.01,0.032,0.024,0.081,0.153,0.115,0.061,0.132,0.137,0.084,0.027,0.125,0.305,0.558,0.797,0.834,0.806,0.862,0.877,0.941,0.94,0.941,1.0,0.972,0.931,0.935,0.732,0.442,0.324,0.416,0.461,0.403,0.3,0.246,0.135,0.254,0.226,0.16,0.148,0.084,0.057,0.086,0.126,0.115,0.057,0.043,0.042,0.024,0.001,0.019,0.013,0.008,0.007,0.004,0.006,0.005,0.005,0.007,0.005, R
0.023,0.037,0.004,0.038,0.046,0.145,0.221,0.119,0.075,0.163,0.271,0.336,0.409,0.44,0.548,0.721,0.814,0.918,1.0,0.942,0.912,0.935,0.748,0.515,0.411,0.344,0.698,0.871,0.901,0.801,0.438,0.132,0.171,0.248,0.304,0.231,0.134,0.206,0.247,0.279,0.161,0.006,0.035,0.115,0.133,0.028,0.076,0.063,0.031,0.024,0.012,0.006,0.002,0.012,0.015,0.006,0.003,0.003,0.01,0.016, R
