0.022,0.038,0.048,0.048,0.065,0.059,0.075,0.01,0.068,0.149,0.116,0.165,0.383,0.36,0.171,0.114,0.035,0.38,0.74,0.992,0.98,0.889,0.671,0.429,0.337,0.737,0.961,0.735,0.486,0.159,0.301,0.41,0.317,0.33,0.341,0.219,0.246,0.273,0.168,0.279,0.256,0.174,0.212,0.11,0.098,0.127,0.146,0.116,0.078,0.044,0.006,0.014,0.013,0.014,0.006,0.005,0.006,0.009,0.006,0.002, R
0.066,0.058,0.084,0.037,0.046,0.077,0.077,0.113,0.235,0.184,0.287,0.413,0.365,0.198,0.284,0.404,0.584,0.679,0.609,0.486,0.325,0.201,0.208,0.169,0.248,0.274,0.298,0.466,0.699,0.747,0.796,0.798,0.672,0.694,0.744,0.817,0.891,1.0,0.875,0.706,0.68,0.59,0.462,0.364,0.149,0.122,0.131,0.12,0.058,0.024,0.014,0.014,0.019,0.004,0.004,0.003,0.002,0.016,0.011,0.008, R
0.019,0.031,0.02,0.062,0.008,0.079,0.144,0.145,0.179,0.252,0.261,0.371,0.391,0.267,0.272,0.418,0.699,0.573,0.223,0.263,0.747,0.726,0.339,0.282,0.605,0.59,0.497,0.862,0.834,0.408,0.227,0.174,0.051,0.159,0.304,0.137,0.16,0.206,0.073,0.02,0.164,0.158,0.183,0.189,0.101,0.066,0.018,0.04,0.011,0.014,0.009,0.004,0.01,0.014,0.019,0.014,0.01,0.009,0.005,0.008, R
0.021,0.013,0.053,0.057,0.065,0.143,0.134,0.204,0.157,0.157,0.233,0.178,0.151,0.192,0.206,0.231,0.236,0.13,0.381,0.586,0.45,0.488,1.0,0.868,0.472,0.534,0.62,0.714,0.56,0.373,0.248,0.192,0.139,0.332,0.288,0.323,0.261,0.204,0.24,0.132,0.068,0.033,0.072,0.098,0.079,0.052,0.05,0.023,0.022,0.014,0.031,0.039,0.015,0.002,0.01,0.01,0.008,0.018,0.011,0.007, R
0.009,0.017,0.04,0.036,0.068,0.071,0.102,0.089,0.038,0.133,0.13,0.027,0.064,0.071,0.12,0.072,0.122,0.235,0.368,0.392,0.492,0.879,0.961,0.879,0.69,0.694,0.567,0.654,0.78,0.758,0.584,0.632,0.811,0.904,0.865,0.67,0.403,0.237,0.268,0.366,0.327,0.22,0.3,0.22,0.116,0.064,0.046,0.042,0.017,0.017,0.013,0.014,0.019,0.014,0.006,0.013,0.022,0.009,0.008,0.012, R
0.009,0.021,0.021,0.05,0.066,0.08,0.097,0.087,0.074,0.084,0.158,0.09,0.031,0.186,0.297,0.203,0.126,0.166,0.166,0.209,0.231,0.446,0.663,0.693,0.766,0.821,0.705,0.756,0.747,0.639,0.485,0.333,0.536,0.874,0.857,0.672,0.345,0.315,0.27,0.26,0.274,0.359,0.438,0.246,0.076,0.019,0.08,0.075,0.037,0.016,0.03,0.011,0.011,0.01,0.003,0.01,0.01,0.004,0.007,0.011, R
0.009,0.022,0.024,0.044,0.067,0.077,0.05,0.091,0.123,0.118,0.078,0.11,0.104,0.085,0.046,0.13,0.269,0.295,0.367,0.495,0.628,0.816,0.924,0.871,0.805,0.876,1.0,0.986,0.943,0.811,0.699,0.681,0.659,0.695,0.729,0.668,0.592,0.49,0.344,0.237,0.172,0.101,0.077,0.084,0.026,0.033,0.02,0.031,0.01,0.01,0.005,0.007,0.005,0.002,0.002,0.003,0.006,0.005,0.002,0.003, R
0.018,0.017,0.05,0.028,0.026,0.035,0.036,0.054,0.026,0.047,0.053,0.185,0.104,0.095,0.091,0.169,0.157,0.038,0.132,0.209,0.198,0.095,0.196,0.124,0.062,0.214,0.464,0.647,0.634,0.611,0.705,0.538,0.593,0.844,0.948,0.97,0.777,0.631,0.576,0.615,0.545,0.481,0.341,0.192,0.113,0.064,0.091,0.098,0.056,0.019,0.009,0.004,0.018,0.017,0.008,0.005,0.011,0.018,0.029,0.006, R
0.006,0.012,0.007,0.011,0.022,0.028,0.053,0.058,0.105,0.111,0.094,0.083,0.092,0.091,0.149,0.167,0.127,0.137,0.11,0.129,0.215,0.289,0.424,0.617,0.817,0.962,0.828,0.582,0.467,0.354,0.273,0.141,0.186,0.218,0.236,0.172,0.059,0.062,0.185,0.245,0.298,0.304,0.228,0.148,0.11,0.118,0.061,0.033,0.028,0.01,0.002,0.007,0.002,0.003,0.005,0.004,0.003,0.004,0.001,0.004, R
0.021,0.019,0.013,0.021,0.061,0.061,0.061,0.051,0.099,0.109,0.106,0.118,0.129,0.159,0.168,0.192,0.162,0.165,0.14,0.143,0.243,0.282,0.429,0.644,0.906,1.0,0.809,0.612,0.526,0.368,0.275,0.102,0.134,0.158,0.195,0.179,0.043,0.11,0.176,0.248,0.315,0.292,0.19,0.07,0.076,0.091,0.044,0.024,0.026,0.01,0.014,0.007,0.006,0.008,0.009,0.004,0.003,0.002,0.005,0.002, R
